zone,tech,season,daytype,uni_4,value
WestMed,Hydro,Q4,d3,t03,0.0368527336907905
WestMed,Hydro,Q4,d3,t04,0.0331031822978322
WestMed,Hydro,Q4,d3,t05,0.0322461419794417
WestMed,Hydro,Q4,d3,t06,0.0332906598674801
WestMed,Hydro,Q4,d3,t07,0.0210242703105164
WestMed,Hydro,Q4,d3,t08,0.0249612992731226
WestMed,Hydro,Q4,d3,t09,0.0383257717380242
WestMed,Hydro,Q4,d3,t10,0.0989881567741002
WestMed,Hydro,Q4,d3,t11,0.0410308052429441
WestMed,Hydro,Q4,d3,t12,0.0215599205095104
WestMed,Hydro,Q4,d3,t13,0.0273985076785456
WestMed,Hydro,Q4,d3,t14,0.028978675765578
WestMed,Hydro,Q4,d3,t15,0.0293268483949241
WestMed,Hydro,Q4,d3,t16,0.0337727450465747
WestMed,Hydro,Q4,d3,t17,0.0376026439693822
WestMed,Hydro,Q4,d3,t18,0.0378704690688792
WestMed,Hydro,Q4,d3,t19,0.0335317024570274
WestMed,Hydro,Q4,d3,t20,0.0235150437358387
WestMed,Hydro,Q4,d3,t21,0.0183460193155461
WestMed,Hydro,Q4,d3,t22,0.0174889789971556
WestMed,Hydro,Q4,d3,t23,0.0183192368055964
WestMed,Hydro,Q4,d3,t24,0.0233543486761405
WestMed,Hydro,Q4,d4,t01,0.0368527336907905
WestMed,Hydro,Q4,d4,t02,0.0396648972355093
WestMed,Hydro,Q4,d4,t03,0.0389953344867667
WestMed,Hydro,Q4,d4,t04,0.0233811311860902
WestMed,Hydro,Q4,d4,t05,0.0241042589547322
WestMed,Hydro,Q4,d4,t06,0.019979752422478
WestMed,Hydro,Q4,d4,t07,0.0184799318652946
WestMed,Hydro,Q4,d4,t08,0.0246666916636759
WestMed,Hydro,Q4,d4,t09,0.0318176218202465
WestMed,Hydro,Q4,d4,t10,0.0301571062033649
WestMed,Hydro,Q4,d4,t11,0.0264075548104066
WestMed,Hydro,Q4,d4,t12,0.019256624653836
WestMed,Hydro,Q4,d4,t13,0.0290322407854774
WestMed,Hydro,Q4,d4,t14,0.0398255922952075
WestMed,Hydro,Q4,d4,t15,0.045449919384645
WestMed,Hydro,Q4,d4,t16,0.0336388324968262
WestMed,Hydro,Q4,d4,t17,0.024211388994531
WestMed,Hydro,Q4,d4,t18,0.1036215309953987
WestMed,Hydro,Q4,d4,t19,0.1134774946568892
WestMed,Hydro,Q4,d4,t20,0.1084156002763955
WestMed,Hydro,Q4,d4,t21,0.0979436388860618
WestMed,Hydro,Q4,d4,t22,0.0567521385834194
WestMed,Hydro,Q4,d4,t23,0.0195780147732324
WestMed,Hydro,Q4,d4,t24,0.0246131266437765
WestMed,Hydro,Q4,d5,t01,0.0278002453277911
WestMed,Hydro,Q4,d5,t02,0.0281216354471875
WestMed,Hydro,Q4,d5,t03,0.0261129472009598
WestMed,Hydro,Q4,d5,t04,0.0212920954100134
WestMed,Hydro,Q4,d5,t05,0.0221223532184542
WestMed,Hydro,Q4,d5,t06,0.0221759182383536
WestMed,Hydro,Q4,d5,t07,0.0181853242558479
WestMed,Hydro,Q4,d5,t08,0.0228186984771464
WestMed,Hydro,Q4,d5,t09,0.0501368586258429
WestMed,Hydro,Q4,d5,t10,0.044914269185651
WestMed,Hydro,Q4,d5,t11,0.0392899420962134
WestMed,Hydro,Q4,d5,t12,0.0302106712232643
WestMed,Hydro,Q4,d5,t13,0.0205957501513211
WestMed,Hydro,Q4,d5,t14,0.0410575877528938
WestMed,Hydro,Q4,d5,t15,0.0372812538499858
WestMed,Hydro,Q4,d5,t16,0.0221223532184542
WestMed,Hydro,Q4,d5,t17,0.0271842475989479
WestMed,Hydro,Q4,d5,t18,0.0301035411834655
WestMed,Hydro,Q4,d5,t19,0.0284965905864834
WestMed,Hydro,Q4,d5,t20,0.0249345167631729
WestMed,Hydro,Q4,d5,t21,0.0226312209074985
WestMed,Hydro,Q4,d5,t22,0.0273449426586462
WestMed,Hydro,Q4,d5,t23,0.0333977899072789
WestMed,Hydro,Q4,d5,t24,0.0421021056409322
WestMed,Hydro,Q4,d6,t01,0.1849064486927457
WestMed,Hydro,Q4,d6,t02,0.1881203498867099
WestMed,Hydro,Q4,d6,t03,0.1121383691594041
WestMed,Hydro,Q4,d6,t04,0.0950243453015442
WestMed,Hydro,Q4,d6,t05,0.0907659262195415
WestMed,Hydro,Q4,d6,t06,0.08910541060266
WestMed,Hydro,Q4,d6,t07,0.1755057877004001
WestMed,Hydro,Q4,d6,t08,0.1850939262623936
WestMed,Hydro,Q4,d6,t09,0.1935036343866001
WestMed,Hydro,Q4,d6,t10,0.1122454991992029
WestMed,Hydro,Q4,d6,t11,0.0830525633540272
WestMed,Hydro,Q4,d6,t12,0.064170893839487
WestMed,Hydro,Q4,d6,t13,0.0677061851528477
WestMed,Hydro,Q4,d6,t14,0.0818473504062906
WestMed,Hydro,Q4,d6,t15,0.0900160159409499
WestMed,Hydro,Q4,d6,t16,0.0953993004408401
WestMed,Hydro,Q4,d6,t17,0.0868288972569353
WestMed,Hydro,Q4,d6,t18,0.163185833123537
WestMed,Hydro,Q4,d6,t19,0.0996309370128931
WestMed,Hydro,Q4,d6,t20,0.0906587961797427
WestMed,Hydro,Q4,d6,t21,0.0910337513190386
WestMed,Hydro,Q4,d6,t22,0.1663997343175013
WestMed,Hydro,Q4,d6,t23,0.171193803598498
WestMed,Hydro,Q4,d6,t24,0.1602397570290697
WestMed,PV,Q1,d1,t09,0.027
WestMed,PV,Q1,d1,t10,0.1039999999999999
WestMed,PV,Q1,d1,t11,0.1775
WestMed,PV,Q1,d1,t12,0.2595
WestMed,PV,Q1,d1,t13,0.292
WestMed,PV,Q1,d1,t14,0.3005
WestMed,PV,Q1,d1,t15,0.2825
WestMed,PV,Q1,d1,t16,0.2325
WestMed,PV,Q1,d1,t17,0.1345
WestMed,PV,Q1,d1,t18,0.0395
WestMed,PV,Q1,d2,t09,0.01
WestMed,PV,Q1,d2,t10,0.067
WestMed,PV,Q1,d2,t11,0.156
WestMed,PV,Q1,d2,t12,0.3025
WestMed,PV,Q1,d2,t13,0.4515
WestMed,PV,Q1,d2,t14,0.493
WestMed,PV,Q1,d2,t15,0.5690000000000001
WestMed,PV,Q1,d2,t16,0.472
WestMed,PV,Q1,d2,t17,0.2855
WestMed,PV,Q1,d2,t18,0.065
WestMed,PV,Q1,d3,t09,0.094
WestMed,PV,Q1,d3,t10,0.3195
WestMed,PV,Q1,d3,t11,0.515
WestMed,PV,Q1,d3,t12,0.6234999999999999
WestMed,PV,Q1,d3,t13,0.6699999999999999
WestMed,PV,Q1,d3,t14,0.6719999999999999
WestMed,PV,Q1,d3,t15,0.571
WestMed,PV,Q1,d3,t16,0.4175
WestMed,PV,Q1,d3,t17,0.2515
WestMed,PV,Q1,d3,t18,0.078
WestMed,PV,Q1,d4,t09,0.0105
WestMed,PV,Q1,d4,t10,0.0745
WestMed,PV,Q1,d4,t11,0.1185
WestMed,PV,Q1,d4,t12,0.1295
WestMed,PV,Q1,d4,t13,0.2149999999999999
WestMed,PV,Q1,d4,t14,0.3025
WestMed,PV,Q1,d4,t15,0.2485
WestMed,PV,Q1,d4,t16,0.2185
WestMed,PV,Q1,d4,t17,0.0905
WestMed,PV,Q1,d4,t18,0.0085
WestMed,PV,Q1,d5,t09,0.126
WestMed,PV,Q1,d5,t10,0.3375
WestMed,PV,Q1,d5,t11,0.5880000000000001
WestMed,PV,Q1,d5,t12,0.69
WestMed,PV,Q1,d5,t13,0.6675
WestMed,PV,Q1,d5,t14,0.5535000000000001
WestMed,PV,Q1,d5,t15,0.4189999999999999
WestMed,PV,Q1,d5,t16,0.3185
WestMed,PV,Q1,d5,t17,0.2099999999999999
WestMed,PV,Q1,d5,t18,0.059
WestMed,PV,Q1,d6,t08,0.0005
WestMed,PV,Q1,d6,t09,0.077
WestMed,PV,Q1,d6,t10,0.2715
WestMed,PV,Q1,d6,t11,0.537
WestMed,PV,Q1,d6,t12,0.6475
WestMed,PV,Q1,d6,t13,0.6990000000000001
WestMed,PV,Q1,d6,t14,0.681
WestMed,PV,Q1,d6,t15,0.634
WestMed,PV,Q1,d6,t16,0.514
WestMed,PV,Q1,d6,t17,0.345
WestMed,PV,Q1,d6,t18,0.145
WestMed,PV,Q1,d6,t19,0.0075
WestMed,PV,Q2,d1,t07,0.032
WestMed,PV,Q2,d1,t08,0.1215
WestMed,PV,Q2,d1,t09,0.278
WestMed,PV,Q2,d1,t10,0.4305
WestMed,PV,Q2,d1,t11,0.553
WestMed,PV,Q2,d1,t12,0.635
WestMed,PV,Q2,d1,t13,0.686
WestMed,PV,Q2,d1,t14,0.6825000000000001
WestMed,PV,Q2,d1,t15,0.641
WestMed,PV,Q2,d1,t16,0.558
WestMed,PV,Q2,d1,t17,0.4340000000000001
WestMed,PV,Q2,d1,t18,0.2795
WestMed,PV,Q2,d1,t19,0.122
WestMed,PV,Q2,d1,t20,0.032
WestMed,PV,Q2,d2,t07,0.005
WestMed,PV,Q2,d2,t08,0.0365
WestMed,PV,Q2,d2,t09,0.0885
WestMed,PV,Q2,d2,t10,0.167
WestMed,PV,Q2,d2,t11,0.2755
WestMed,PV,Q2,d2,t12,0.3905
WestMed,PV,Q2,d2,t13,0.491
WestMed,PV,Q2,d2,t14,0.557
WestMed,PV,Q2,d2,t15,0.5795
WestMed,PV,Q2,d2,t16,0.506
WestMed,PV,Q2,d2,t17,0.38
WestMed,PV,Q2,d2,t18,0.2315
WestMed,PV,Q2,d2,t19,0.097
WestMed,PV,Q2,d2,t20,0.014
WestMed,PV,Q2,d3,t07,0.0325
WestMed,PV,Q2,d3,t08,0.122
WestMed,PV,Q2,d3,t09,0.2805
WestMed,PV,Q2,d3,t10,0.4295
WestMed,PV,Q2,d3,t11,0.5535
WestMed,PV,Q2,d3,t12,0.6165
WestMed,PV,Q2,d3,t13,0.6875
WestMed,PV,Q2,d3,t14,0.7065
WestMed,PV,Q2,d3,t15,0.655
WestMed,PV,Q2,d3,t16,0.546
WestMed,PV,Q2,d3,t17,0.409
WestMed,PV,Q2,d3,t18,0.2565
WestMed,PV,Q2,d3,t19,0.122
WestMed,PV,Q2,d3,t20,0.0315
WestMed,PV,Q2,d4,t07,0.0025
WestMed,PV,Q2,d4,t08,0.0655
WestMed,PV,Q2,d4,t09,0.177
WestMed,PV,Q2,d4,t10,0.3025
WestMed,PV,Q2,d4,t11,0.4145
WestMed,PV,Q2,d4,t12,0.5575
WestMed,PV,Q2,d4,t13,0.6575
WestMed,PV,Q2,d4,t14,0.6499999999999999
WestMed,PV,Q2,d4,t15,0.6115
WestMed,PV,Q2,d4,t16,0.515
WestMed,PV,Q2,d4,t17,0.3935
WestMed,PV,Q2,d4,t18,0.2375
WestMed,PV,Q2,d4,t19,0.0835
WestMed,PV,Q2,d4,t20,0.0045
WestMed,PV,Q2,d5,t07,0.029
WestMed,PV,Q2,d5,t08,0.123
WestMed,PV,Q2,d5,t09,0.2925
WestMed,PV,Q2,d5,t10,0.474
WestMed,PV,Q2,d5,t11,0.593
WestMed,PV,Q2,d5,t12,0.6465000000000001
WestMed,PV,Q2,d5,t13,0.61
WestMed,PV,Q2,d5,t14,0.5965
WestMed,PV,Q2,d5,t15,0.5435000000000001
WestMed,PV,Q2,d5,t16,0.4445
WestMed,PV,Q2,d5,t17,0.2955
WestMed,PV,Q2,d5,t18,0.1835
WestMed,PV,Q2,d5,t19,0.081
WestMed,PV,Q2,d5,t20,0.017
WestMed,PV,Q2,d6,t07,0.0335
WestMed,PV,Q2,d6,t08,0.1225
WestMed,PV,Q2,d6,t09,0.2665
WestMed,PV,Q2,d6,t10,0.4
WestMed,PV,Q2,d6,t11,0.4835
WestMed,PV,Q2,d6,t12,0.5680000000000001
WestMed,PV,Q2,d6,t13,0.648
WestMed,PV,Q2,d6,t14,0.6134999999999999
WestMed,PV,Q2,d6,t15,0.5795
WestMed,PV,Q2,d6,t16,0.4745
WestMed,PV,Q2,d6,t17,0.3625
WestMed,PV,Q2,d6,t18,0.2295
WestMed,PV,Q2,d6,t19,0.112
WestMed,PV,Q2,d6,t20,0.027
WestMed,PV,Q3,d1,t07,0.022
WestMed,PV,Q3,d1,t08,0.1059999999999999
WestMed,PV,Q3,d1,t09,0.2575
WestMed,PV,Q3,d1,t10,0.4219999999999999
WestMed,PV,Q3,d1,t11,0.5545
WestMed,PV,Q3,d1,t12,0.637
WestMed,PV,Q3,d1,t13,0.6795
WestMed,PV,Q3,d1,t14,0.68
WestMed,PV,Q3,d1,t15,0.6295
WestMed,PV,Q3,d1,t16,0.527
WestMed,PV,Q3,d1,t17,0.365
WestMed,PV,Q3,d1,t18,0.233
WestMed,PV,Q3,d1,t19,0.099
WestMed,PV,Q3,d1,t20,0.018
WestMed,PV,Q3,d2,t08,0.022
WestMed,PV,Q3,d2,t09,0.122
WestMed,PV,Q3,d2,t10,0.281
WestMed,PV,Q3,d2,t11,0.4265
WestMed,PV,Q3,d2,t12,0.495
WestMed,PV,Q3,d2,t13,0.5695
WestMed,PV,Q3,d2,t14,0.6585000000000001
WestMed,PV,Q3,d2,t15,0.631
WestMed,PV,Q3,d2,t16,0.557
WestMed,PV,Q3,d2,t17,0.4299999999999999
WestMed,PV,Q3,d2,t18,0.249
WestMed,PV,Q3,d2,t19,0.0485
WestMed,PV,Q3,d3,t07,0.0095
WestMed,PV,Q3,d3,t08,0.101
WestMed,PV,Q3,d3,t09,0.2865
WestMed,PV,Q3,d3,t10,0.46
WestMed,PV,Q3,d3,t11,0.592
WestMed,PV,Q3,d3,t12,0.6775
WestMed,PV,Q3,d3,t13,0.7215
WestMed,PV,Q3,d3,t14,0.719
WestMed,PV,Q3,d3,t15,0.6745000000000001
WestMed,PV,Q3,d3,t16,0.5785
WestMed,PV,Q3,d3,t17,0.4255
WestMed,PV,Q3,d3,t18,0.2124999999999999
WestMed,PV,Q3,d3,t19,0.081
WestMed,PV,Q3,d3,t20,0.0065
WestMed,PV,Q3,d4,t07,0.0259999999999999
WestMed,PV,Q3,d4,t08,0.113
WestMed,PV,Q3,d4,t09,0.2955
WestMed,PV,Q3,d4,t10,0.462
WestMed,PV,Q3,d4,t11,0.5894999999999999
WestMed,PV,Q3,d4,t12,0.672
WestMed,PV,Q3,d4,t13,0.713
WestMed,PV,Q3,d4,t14,0.7105
WestMed,PV,Q3,d4,t15,0.6655
WestMed,PV,Q3,d4,t16,0.573
WestMed,PV,Q3,d4,t17,0.4415
WestMed,PV,Q3,d4,t18,0.2755
WestMed,PV,Q3,d4,t19,0.1155
WestMed,PV,Q3,d4,t20,0.0245
WestMed,PV,Q3,d5,t07,0.0035
WestMed,PV,Q3,d5,t08,0.0925
WestMed,PV,Q3,d5,t09,0.275
WestMed,PV,Q3,d5,t10,0.45
WestMed,PV,Q3,d5,t11,0.5965
WestMed,PV,Q3,d5,t12,0.6855
WestMed,PV,Q3,d5,t13,0.723
WestMed,PV,Q3,d5,t14,0.7065
WestMed,PV,Q3,d5,t15,0.644
WestMed,PV,Q3,d5,t16,0.5325
WestMed,PV,Q3,d5,t17,0.3595
WestMed,PV,Q3,d5,t18,0.2045
WestMed,PV,Q3,d5,t19,0.066
WestMed,PV,Q3,d5,t20,0.0015
WestMed,PV,Q3,d6,t08,0.0529999999999999
WestMed,PV,Q3,d6,t09,0.256
WestMed,PV,Q3,d6,t10,0.461
WestMed,PV,Q3,d6,t11,0.6234999999999999
WestMed,PV,Q3,d6,t12,0.718
WestMed,PV,Q3,d6,t13,0.7635000000000001
WestMed,PV,Q3,d6,t14,0.7515000000000001
WestMed,PV,Q3,d6,t15,0.7010000000000001
WestMed,PV,Q3,d6,t16,0.5974999999999999
WestMed,PV,Q3,d6,t17,0.436
WestMed,PV,Q3,d6,t18,0.257
WestMed,PV,Q3,d6,t19,0.049
WestMed,PV,Q4,d1,t09,0.0015
WestMed,PV,Q4,d1,t10,0.058
WestMed,PV,Q4,d1,t11,0.2129999999999999
WestMed,PV,Q4,d1,t12,0.3615
WestMed,PV,Q4,d1,t13,0.4125
WestMed,PV,Q4,d1,t14,0.44
WestMed,PV,Q4,d1,t15,0.4654999999999999
WestMed,PV,Q4,d1,t16,0.401
WestMed,PV,Q4,d1,t17,0.2344999999999999
WestMed,PV,Q4,d1,t18,0.034
WestMed,PV,Q4,d2,t09,0.0405
WestMed,PV,Q4,d2,t10,0.1585
WestMed,PV,Q4,d2,t11,0.255
WestMed,PV,Q4,d2,t12,0.3545
WestMed,PV,Q4,d2,t13,0.485
WestMed,PV,Q4,d2,t14,0.6025
WestMed,PV,Q4,d2,t15,0.546
WestMed,PV,Q4,d2,t16,0.444
WestMed,PV,Q4,d2,t17,0.289
WestMed,PV,Q4,d2,t18,0.0844999999999999
WestMed,PV,Q4,d3,t08,0.0135
WestMed,PV,Q4,d3,t09,0.23
WestMed,PV,Q4,d3,t10,0.465
WestMed,PV,Q4,d3,t11,0.643
WestMed,PV,Q4,d3,t12,0.7495
WestMed,PV,Q4,d3,t13,0.797
WestMed,PV,Q4,d3,t14,0.7925
WestMed,PV,Q4,d3,t15,0.732
WestMed,PV,Q4,d3,t16,0.613
WestMed,PV,Q4,d3,t17,0.4405
WestMed,PV,Q4,d3,t18,0.2225
WestMed,PV,Q4,d3,t19,0.0095
WestMed,PV,Q4,d4,t08,0.011
WestMed,PV,Q4,d4,t09,0.2015
WestMed,PV,Q4,d4,t10,0.4255
WestMed,PV,Q4,d4,t11,0.587
WestMed,PV,Q4,d4,t12,0.6900000000000001
WestMed,PV,Q4,d4,t13,0.74
WestMed,PV,Q4,d4,t14,0.7384999999999999
WestMed,PV,Q4,d4,t15,0.688
WestMed,PV,Q4,d4,t16,0.5860000000000001
WestMed,PV,Q4,d4,t17,0.4295
WestMed,PV,Q4,d4,t18,0.2215
WestMed,PV,Q4,d4,t19,0.01
WestMed,PV,Q4,d5,t08,0.0075
WestMed,PV,Q4,d5,t09,0.163
WestMed,PV,Q4,d5,t10,0.3695000000000001
WestMed,PV,Q4,d5,t11,0.5325
WestMed,PV,Q4,d5,t12,0.6465000000000001
WestMed,PV,Q4,d5,t13,0.7144999999999999
WestMed,PV,Q4,d5,t14,0.7495
WestMed,PV,Q4,d5,t15,0.7085
WestMed,PV,Q4,d5,t16,0.6035
WestMed,PV,Q4,d5,t17,0.4335
WestMed,PV,Q4,d5,t18,0.2335
WestMed,PV,Q4,d5,t19,0.008
WestMed,PV,Q4,d6,t09,0.008
WestMed,PV,Q4,d6,t10,0.098
WestMed,PV,Q4,d6,t11,0.255
WestMed,PV,Q4,d6,t12,0.4125
WestMed,PV,Q4,d6,t13,0.41
WestMed,PV,Q4,d6,t14,0.449
WestMed,PV,Q4,d6,t15,0.403
WestMed,PV,Q4,d6,t16,0.316
WestMed,PV,Q4,d6,t17,0.1625
WestMed,PV,Q4,d6,t18,0.0195
WestMed,OnshoreWind,Q1,d1,t01,0.8225944272250583
WestMed,OnshoreWind,Q1,d1,t02,0.8079325490542301
WestMed,OnshoreWind,Q1,d1,t03,0.7837483328025628
WestMed,OnshoreWind,Q1,d1,t04,0.7424112956370665
WestMed,OnshoreWind,Q1,d1,t05,0.7174703372862598
WestMed,OnshoreWind,Q1,d1,t06,0.694894197995264
WestMed,OnshoreWind,Q1,d1,t07,0.7004594055160193
WestMed,OnshoreWind,Q1,d1,t08,0.665065946920848
WestMed,OnshoreWind,Q1,d1,t09,0.6573724022462628
WestMed,OnshoreWind,Q1,d1,t10,0.6641042538365248
WestMed,OnshoreWind,Q1,d1,t11,0.6754711507840163
WestMed,OnshoreWind,Q1,d1,t12,0.6189519752545334
WestMed,OnshoreWind,Q1,d1,t13,0.722121148103888
WestMed,OnshoreWind,Q1,d1,t14,0.7189838214845389
WestMed,OnshoreWind,Q1,d1,t15,0.7360893460171717
WestMed,OnshoreWind,Q1,d1,t16,0.7743205874841163
WestMed,OnshoreWind,Q1,d1,t17,0.7793970657325106
WestMed,OnshoreWind,Q1,d1,t18,0.775739478920003
WestMed,OnshoreWind,Q1,d1,t19,0.7764962210191424
WestMed,OnshoreWind,Q1,d1,t20,0.7969913195375045
WestMed,OnshoreWind,Q1,d1,t21,0.7544245764609063
WestMed,OnshoreWind,Q1,d1,t22,0.7617712810067192
WestMed,OnshoreWind,Q1,d1,t23,0.7842212966145249
WestMed,OnshoreWind,Q1,d1,t24,0.7932706708834019
WestMed,OnshoreWind,Q1,d2,t01,0.0799939460632068
WestMed,OnshoreWind,Q1,d2,t02,0.0589155255100914
WestMed,OnshoreWind,Q1,d2,t03,0.0453729950275737
WestMed,OnshoreWind,Q1,d2,t04,0.034258345446462
WestMed,OnshoreWind,Q1,d2,t05,0.0221189409394322
WestMed,OnshoreWind,Q1,d2,t06,0.012549306477397
WestMed,OnshoreWind,Q1,d2,t07,0.0065584315258758
WestMed,OnshoreWind,Q1,d2,t08,0.0001576546039874
WestMed,OnshoreWind,Q1,d2,t09,0.0079142611201674
WestMed,OnshoreWind,Q1,d2,t10,0.0209680623303242
WestMed,OnshoreWind,Q1,d2,t11,0.0653005369715811
WestMed,OnshoreWind,Q1,d2,t12,0.0742868493988629
WestMed,OnshoreWind,Q1,d2,t13,0.0625731123225991
WestMed,OnshoreWind,Q1,d2,t14,0.0929846854317686
WestMed,OnshoreWind,Q1,d2,t15,0.0802304279691879
WestMed,OnshoreWind,Q1,d2,t16,0.0905883354511601
WestMed,OnshoreWind,Q1,d2,t17,0.061122689965915
WestMed,OnshoreWind,Q1,d2,t18,0.0499134476224109
WestMed,OnshoreWind,Q1,d2,t19,0.0415262226902812
WestMed,OnshoreWind,Q1,d2,t20,0.067129330377835
WestMed,OnshoreWind,Q1,d2,t21,0.0795052167908459
WestMed,OnshoreWind,Q1,d2,t22,0.1269750180514521
WestMed,OnshoreWind,Q1,d2,t23,0.2273537044102299
WestMed,OnshoreWind,Q1,d2,t24,0.3527994728030043
WestMed,OnshoreWind,Q1,d3,t01,0.8027930089642408
WestMed,OnshoreWind,Q1,d3,t02,0.7454540294940233
WestMed,OnshoreWind,Q1,d3,t03,0.7860185590999814
WestMed,OnshoreWind,Q1,d3,t04,0.7275444664810546
WestMed,OnshoreWind,Q1,d3,t05,0.7576722613030468
WestMed,OnshoreWind,Q1,d3,t06,0.7721764848698877
WestMed,OnshoreWind,Q1,d3,t07,0.7839848147085439
WestMed,OnshoreWind,Q1,d3,t08,0.743956310756143
WestMed,OnshoreWind,Q1,d3,t09,0.7460531169891754
WestMed,OnshoreWind,Q1,d3,t10,0.737713188438242
WestMed,OnshoreWind,Q1,d3,t11,0.710360114646428
WestMed,OnshoreWind,Q1,d3,t12,0.6524062822206597
WestMed,OnshoreWind,Q1,d3,t13,0.675313496180029
WestMed,OnshoreWind,Q1,d3,t14,0.6736581228381613
WestMed,OnshoreWind,Q1,d3,t15,0.6851038470876465
WestMed,OnshoreWind,Q1,d3,t16,0.7006958874220004
WestMed,OnshoreWind,Q1,d3,t17,0.7381546213294067
WestMed,OnshoreWind,Q1,d3,t18,0.738012732185818
WestMed,OnshoreWind,Q1,d3,t19,0.7806110061832136
WestMed,OnshoreWind,Q1,d3,t20,0.7736426726869705
WestMed,OnshoreWind,Q1,d3,t21,0.7430419140530161
WestMed,OnshoreWind,Q1,d3,t22,0.6964234476539418
WestMed,OnshoreWind,Q1,d3,t23,0.6594692084792952
WestMed,OnshoreWind,Q1,d3,t24,0.5848670498724574
WestMed,OnshoreWind,Q1,d4,t01,0.7159095567067846
WestMed,OnshoreWind,Q1,d4,t02,0.715389296513626
WestMed,OnshoreWind,Q1,d4,t03,0.7783880762669912
WestMed,OnshoreWind,Q1,d4,t04,0.8147905243276821
WestMed,OnshoreWind,Q1,d4,t05,0.7794601275741055
WestMed,OnshoreWind,Q1,d4,t06,0.742679308463845
WestMed,OnshoreWind,Q1,d4,t07,0.7577983849862368
WestMed,OnshoreWind,Q1,d4,t08,0.741654553537927
WestMed,OnshoreWind,Q1,d4,t09,0.8101712444308511
WestMed,OnshoreWind,Q1,d4,t10,0.799198483993328
WestMed,OnshoreWind,Q1,d4,t11,0.7756133552368131
WestMed,OnshoreWind,Q1,d4,t12,0.8032186763950068
WestMed,OnshoreWind,Q1,d4,t13,0.8076487707670527
WestMed,OnshoreWind,Q1,d4,t14,0.8384860113069882
WestMed,OnshoreWind,Q1,d4,t15,0.7884937363825836
WestMed,OnshoreWind,Q1,d4,t16,0.6530211351762105
WestMed,OnshoreWind,Q1,d4,t17,0.614852955550861
WestMed,OnshoreWind,Q1,d4,t18,0.510485607711202
WestMed,OnshoreWind,Q1,d4,t19,0.4403293089368089
WestMed,OnshoreWind,Q1,d4,t20,0.351175630381934
WestMed,OnshoreWind,Q1,d4,t21,0.21534042358639
WestMed,OnshoreWind,Q1,d4,t22,0.1590104335816919
WestMed,OnshoreWind,Q1,d4,t23,0.1165382832674862
WestMed,OnshoreWind,Q1,d4,t24,0.0683275053681392
WestMed,OnshoreWind,Q1,d5,t01,0.0370330664766403
WestMed,OnshoreWind,Q1,d5,t02,0.0598614531340158
WestMed,OnshoreWind,Q1,d5,t03,0.0956017518579595
WestMed,OnshoreWind,Q1,d5,t04,0.0923225360950215
WestMed,OnshoreWind,Q1,d5,t05,0.1317834834730678
WestMed,OnshoreWind,Q1,d5,t06,0.1294186644132568
WestMed,OnshoreWind,Q1,d5,t07,0.113763562237308
WestMed,OnshoreWind,Q1,d5,t08,0.1238061605113054
WestMed,OnshoreWind,Q1,d5,t09,0.1941674102708821
WestMed,OnshoreWind,Q1,d5,t10,0.3918505182106833
WestMed,OnshoreWind,Q1,d5,t11,0.4505768581959899
WestMed,OnshoreWind,Q1,d5,t12,0.4723016626254536
WestMed,OnshoreWind,Q1,d5,t13,0.4358992145647629
WestMed,OnshoreWind,Q1,d5,t14,0.4128185805410075
WestMed,OnshoreWind,Q1,d5,t15,0.4304758961875964
WestMed,OnshoreWind,Q1,d5,t16,0.5036118669773514
WestMed,OnshoreWind,Q1,d5,t17,0.4572141170238594
WestMed,OnshoreWind,Q1,d5,t18,0.5434669508653661
WestMed,OnshoreWind,Q1,d5,t19,0.5499465550892483
WestMed,OnshoreWind,Q1,d5,t20,0.6445708484024859
WestMed,OnshoreWind,Q1,d5,t21,0.6995765397336898
WestMed,OnshoreWind,Q1,d5,t22,0.7126145754834479
WestMed,OnshoreWind,Q1,d5,t23,0.6928762190642254
WestMed,OnshoreWind,Q1,d5,t24,0.6783562300369858
WestMed,OnshoreWind,Q1,d6,t01,0.1869310639478604
WestMed,OnshoreWind,Q1,d6,t02,0.1586793589133183
WestMed,OnshoreWind,Q1,d6,t03,0.1460196942131301
WestMed,OnshoreWind,Q1,d6,t04,0.0807191572415489
WestMed,OnshoreWind,Q1,d6,t05,0.0780705598945606
WestMed,OnshoreWind,Q1,d6,t06,0.0615956537778772
WestMed,OnshoreWind,Q1,d6,t07,0.0600664041191994
WestMed,OnshoreWind,Q1,d6,t08,0.074586393146439
WestMed,OnshoreWind,Q1,d6,t09,0.0571340284850338
WestMed,OnshoreWind,Q1,d6,t10,0.0660888099915181
WestMed,OnshoreWind,Q1,d6,t11,0.0846132259600377
WestMed,OnshoreWind,Q1,d6,t12,0.0898788897332168
WestMed,OnshoreWind,Q1,d6,t13,0.0993381659724609
WestMed,OnshoreWind,Q1,d6,t14,0.0900207788768055
WestMed,OnshoreWind,Q1,d6,t15,0.0916446212978757
WestMed,OnshoreWind,Q1,d6,t16,0.049724262097626
WestMed,OnshoreWind,Q1,d6,t17,0.0243891672368508
WestMed,OnshoreWind,Q1,d6,t18,0.0139839633736824
WestMed,OnshoreWind,Q1,d6,t19,0.0145199890272395
WestMed,OnshoreWind,Q1,d6,t20,0.0219612863354448
WestMed,OnshoreWind,Q1,d6,t21,0.0156393367155501
