z,q,d,y,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24
SYRIA,Q3,d1,2031,3790.616812556,3602.96457015139,3494.50406500049,3429.11639203871,3428.80502216746,3469.17931547243,3671.88110165396,3887.03768268536,4337.79746629334,4605.47176560833,4759.18469204706,4821.45866629638,5197.07452097685,5312.59274320933,5232.05173651355,5101.38018054706,5169.15502252174,5196.03662140603,5194.9987218352,7019.83374725439,9266.0559984273,7735.88066116447,5394.58680930427,4520.36400080092
SYRIA,Q3,d1,2032,3934.27956290241,3739.51538104689,3626.94426929964,3559.07843159555,3558.75526093982,3600.65972263329,3811.04381951595,4034.35474262796,4502.19812857848,4780.01716895758,4939.55574933813,5004.18988048488,5394.04141485166,5513.93772812888,5430.34425184575,5294.7202999895,5365.06377938754,5392.96417933255,5391.88694381344,7285.88243351691,9617.23554398003,8029.06721815258,5599.03933413876,4691.68385639036
SYRIA,Q3,d1,2033,4083.38706983006,3881.24140907072,3764.40390050129,3693.96597667475,3693.63055798986,3737.12318079705,3955.48074465932,4187.25505591713,4672.82950540708,4961.17776818272,5126.76279228924,5193.8465292669,5598.47326947047,5722.91360156403,5636.15196840626,5495.38792698147,5568.39739405882,5597.35520718751,5596.23714490455,7562.01425080653,9981.72464359067,8333.3654198213,5811.24052191795,4869.49666097992
SYRIA,Q3,d1,2034,4238.1456872766,4028.33879273095,3907.07319273084,3833.96570182168,3833.61757091259,3878.75854545809,4105.39176727648,4345.95022545852,4849.92773818625,5149.20427636834,5321.06490182304,5390.69108364129,5810.65300364167,5939.80957091452,5849.75970909625,5703.6607709143,5779.43726545982,5809.49256727803,5808.3321309144,7848.61134546172,10360.0277236458,8649.19639273517,6031.48404364187,5054.04849455007
SYRIA,Q3,d1,2035,4398.76958990536,4181.01110410095,4055.14958990536,3979.27135646688,3978.91003154574,4025.761829653,4260.9843533123,4510.65987381704,5033.73791798107,5344.35690851735,5522.73097791798,5594.99596214511,6030.87425867508,6164.92580441641,6071.46309148265,5919.82706624606,5998.47545741325,6029.66984227129,6028.46542586751,8146.07034700316,10752.6683280757,8976.99722397476,6260.07470031546,5245.59476340694
SYRIA,Q3,d1,2036,4565.48106950751,4339.46963054826,4208.83801898166,4130.08403306113,4129.70901408055,4178.33647522831,4422.47383158197,4681.61194715858,5224.51442470283,5546.90574166959,5732.04011174627,5807.04390786106,6259.44180476013,6398.57384655307,6301.56893691127,6144.18597139706,6225.81510283533,6258.19174149155,6256.94167822297,8454.80291704015,11160.1898429008,9317.22156603342,6497.32884477089,5444.40055364604
SYRIA,Q3,d1,2037,4738.51084263767,4503.93366714101,4368.35117356026,4286.61244537282,4286.22321333383,4336.69363438925,4590.08369177031,4859.0430307109,5422.52127915226,5757.13108866878,5949.28197191577,6027.12837971333,6496.67196274563,6641.07704921011,6540.39569512526,6377.04798276338,6461.77082324973,6495.37452261567,6494.07708248571,8775.23631898031,11583.1562482384,9670.34026463928,6743.57481947691,5650.74099801211
SYRIA,Q3,d1,2038,4918.09836990889,4674.63082013628,4533.90980823784,4449.07321733256,4448.66923356634,4501.05246191897,4764.04589372533,5043.19867618032,5628.03250840513,5975.32388609515,6174.75720535026,6255.55395859338,6742.89304190482,6892.77101917081,6788.27388497637,6618.73536442122,6706.66916420082,6741.54642935076,6740.19981679671,9107.81400933102,12022.1528988105,10036.8420103715,6999.15341094092,5864.90165666288
SYRIA,Q3,d1,2039,5104.49218738866,4851.79732197059,4705.74304411557,4617.69118282498,4617.27188824741,4671.64041847287,4944.60118847369,5234.33374157748,5841.33252504577,6201.78609690042,6408.7778533629,6492.63676887774,6998.44579429145,7154.00408257149,7045.54655183896,6869.58259411697,6960.84904716896,6997.04814569954,6995.65049710762,9452.99625141099,12477.7873340315,10417.2340149725,7264.41832133271,6087.17891236346
SYRIA,Q3,d1,2040,5297.95025055479,5035.67835818846,4884.08868588602,4792.69969684244,4792.26451118033,4848.69358536755,5131.99945140264,5432.71274392222,6062.71652077342,6436.8311283026,6651.66778349869,6738.70491592115,7263.68388631592,7425.13776695957,7312.56974235986,7129.93682616008,7224.66223861318,7262.23326744221,7260.7826485685,9811.26075232115,12950.6901187991,10812.042713292,7539.73665798247,6317.88038065858
SYRIA,Q3,d1,2041,5297.95025055479,5035.67835818846,4884.08868588602,4792.69969684244,4792.26451118033,4848.69358536755,5131.99945140264,5432.71274392222,6062.71652077342,6436.8311283026,6651.66778349869,6738.70491592115,7263.68388631592,7425.13776695957,7312.56974235986,7129.93682616008,7224.66223861318,7262.23326744221,7260.7826485685,9811.26075232115,12950.6901187991,10812.042713292,7539.73665798247,6317.88038065858
SYRIA,Q3,d2,2018,2081.8,1986.4,1935.9,1926.2,1906.5,1861.3,1827.8,1906.4,2017.6,2091.6,2169.6,2226.2,2260.6,2191.9,2185.9,2169.4,2185.7,2191.8,2169.3,2454.7,2676.6,2623.8,2370.1,2185.6
SYRIA,Q3,d2,2019,2212.35581719226,2110.97300185931,2057.30599793568,2046.99768233055,2026.06223723559,1978.02761194157,1942.42672815065,2025.95596594069,2144.12964586757,2222.77040409229,2305.66201411295,2365.81156702537,2402.36889247038,2329.36051287526,2322.98423518137,2305.44947152315,2322.77169259157,2329.25424158037,2305.34320022825,2608.64147586793,2844.4574792472,2788.34623554091,2518.73596038399,2322.66542129667
SYRIA,Q3,d2,2020,2491.7,2368.2,2296.9,2253.9,2253.7,2280.2,2413.6,2555.1,2851.6,3027.7,3128.9,3169.9,3417.9,3494.4,3441.1,3354.6,3399.5,3417.3,3416.6,4625.2,6113.1,5099.6,3548.7,2971.7
SYRIA,Q3,d2,2021,2591.31219907524,2462.87496482321,2388.72456156677,2344.00552453975,2343.79752901869,2371.3569355586,2510.08994810291,2657.24677924997,2965.60013921538,3148.74019550512,3253.98592915942,3296.62501097589,3554.53945708523,3634.09774388913,3578.66693752772,3488.70887467103,3535.40386914809,3553.91547052207,3553.18748619837,4810.10441993933,6357.48709883488,5303.46979588398,3690.56852785581,3090.50144960946
SYRIA,Q3,d2,2022,2694.90665532615,2561.33480801998,2484.22004921084,2437.71325217306,2437.49694148916,2466.15810710547,2610.43733326452,2763.47714212138,3084.15773099814,3274.61928816912,3384.07249422081,3428.41618441962,3696.64143245144,3779.3802690419,3721.73347178345,3628.17910099816,3676.74084953295,3695.99250039975,3695.23541300611,5002.40087579344,6611.64420864242,5515.48981799625,3838.10861971984,3214.05229667806
SYRIA,Q3,d2,2023,2802.64256985822,2663.73083996397,2583.53321776592,2535.16719035335,2534.94223208631,2564.74920246848,2714.79636658097,2873.95434050838,3207.45497138809,3405.53072551259,3519.35960863241,3565.47605337463,3844.4243044983,3930.47084163927,3870.51946347438,3773.22501298165,3823.72814393106,3843.74942969719,3842.96207576257,5202.38488345637,6875.96191106485,5735.9858928639,3991.54701113933,3342.54241074273
SYRIA,Q3,d2,2024,2914.68550825589,2770.22042005522,2686.81668897257,2636.51710360715,2636.28315204731,2667.281733726,2823.3274241387,2988.84815272489,3335.68134018641,3541.67568862477,3660.05517790338,3708.0152476704,3998.11518187093,4087.6016535094,4025.25356281227,3924.06951318184,3976.59163836573,3997.41332719141,3996.59449673198,5410.36377283988,7150.84640226314,5965.29687277831,4151.11950200573,3476.16925186982
SYRIA,Q3,d2,2025,3040.0,2900.8,2827.0,2812.8,2784.2,2718.1,2669.3,2784.0,2946.3,3054.3,3168.2,3250.8,3301.1,3200.8,3191.9,3168.0,3191.7,3200.6,3167.8,3584.3,3908.3,3831.2,3460.9,3191.5
SYRIA,Q3,d2,2026,3155.21469529879,3010.73907504037,2934.14208671371,2919.40391280804,2889.71998508253,2821.1148234512,2770.46532439508,2889.51240516836,3057.96350551277,3170.05665916154,3288.27342027816,3374.00392482806,3426.2102732404,3322.10894628696,3312.87164010664,3288.065840364,3312.66406019248,3321.9013663728,3287.85826044984,3720.14343169719,4056.4228926435,3976.40083573313,3592.06662465775,3312.45648027832
SYRIA,Q3,d2,2027,3274.79597810178,3124.84479384133,3045.34481253084,3030.04806815944,2999.23913231282,2928.03386449949,2875.46477116681,2999.023685209,3173.85900996095,3290.20044602509,3412.897571652,3501.87722553068,3556.06217214204,3448.01544957506,3438.42805345496,3412.68212454817,3438.21260635114,3447.80000247124,3412.46667744435,3861.13527115468,4210.15957934711,4127.10472082354,3728.2044080962,3437.99715924732
SYRIA,Q3,d2,2028,3398.90934020135,3243.27507041319,3160.76207393067,3144.88558951262,3112.90900821994,3039.00509131622,2984.44365190772,3112.68539576334,3294.14690428791,3414.8976308477,3542.24492487695,3634.59686944953,3690.83540228246,3578.69375530148,3568.74300098312,3542.02131242036,3568.51938852653,3578.47014284488,3541.79769996377,4007.47064081701,4369.72282049636,4283.52021848007,3869.50175509963,3568.29577606994
SYRIA,Q3,d2,2029,3527.72654545777,3366.19380363944,3280.553600003,3264.07540363935,3230.88692363931,3154.18208000288,3097.55278545738,3230.65483636659,3418.99365818494,3544.32078545778,3676.49448727609,3772.34653091254,3830.7164800035,3714.32471273067,3703.99682909429,3676.26240000336,3703.76474182156,3714.09262545794,3676.03031273063,4159.35205818562,4535.33344000414,4445.8637963677,4016.15421091276,3703.53265454884
SYRIA,Q3,d2,2030,3662.2,3494.6,3405.7,3388.7,3354.1,3274.6,3215.8,3353.9,3549.4,3679.4,3816.5,3916.1,3976.6,3855.8,3845.1,3816.3,3844.9,3855.5,3816.1,4317.7,4707.7,4614.9,4169.0,3844.7
SYRIA,Q3,d2,2031,3800.99580826422,3627.04384019445,3534.77456834838,3517.13027564441,3481.21895049397,3398.70593461362,3337.67743984929,3481.0113705798,3683.9207366755,3818.84768088236,3961.14371204205,4064.51850929592,4127.31143333064,4001.93316517535,3990.82763976756,3960.93613212788,3990.62005985339,4001.6217953041,3960.72855221372,4481.33897693802,4886.11980955859,4789.80272938631,4327.00331075679,3990.41247993923
SYRIA,Q3,d2,2032,3945.05191809354,3764.50724509029,3668.7410074412,3650.42800361629,3613.155654655,3527.51543088556,3464.17398236175,3612.94020755117,3823.53975153765,3963.58036902227,4111.26935869258,4218.56201639618,4283.73476530248,4153.6047145937,4142.0782945392,4111.05391158876,4141.86284743538,4153.28154393797,4110.83846448494,4651.17980087173,5071.30165332558,4971.33419715195,4490.99487917972,4141.64740033155
SYRIA,Q3,d2,2033,4094.56769265967,3907.18045403541,3807.78471708018,3788.77765826984,3750.09270327939,3661.206751784,3595.46468954589,3749.8690908228,3968.45026714167,4113.7983639266,4267.08470292055,4378.44370630346,4446.0864744226,4311.02455064091,4299.06128421323,4266.86109046396,4298.83767175664,4310.68913195602,4266.63747800736,4827.45751914059,5263.50180949536,5159.74562963659,4661.20165766429,4298.61405930005
SYRIA,Q3,d2,2034,4249.75005091297,4055.26091636734,3952.09812363997,3932.37070545814,3892.21960727628,3799.96491636711,3731.73125818523,3891.98752000356,4118.85282909467,4269.70955636754,4428.80538182223,4544.38484364052,4614.59124364058,4474.41053091318,4461.99386182226,4428.5732945495,4461.76177454953,4474.06240000409,4428.34120727677,5010.4160872773,5462.9862690959,5355.29777455035,4837.85920000442,4461.5296872768
SYRIA,Q3,d2,2035,4410.81375394322,4208.95356466877,4101.88094637224,4081.40586750789,4039.73305993691,3943.98195583596,3873.16227129338,4039.49217665615,4274.95558359621,4431.52971608833,4596.65520504732,4716.61507886435,4789.48227129338,4643.98876971609,4631.10151419558,4596.41432176656,4630.86063091483,4643.62744479495,4596.1734384858,5200.30870662461,5670.03110410095,5558.26126182965,5021.2119873817,4630.61974763407
SYRIA,Q3,d2,2036,4577.98170219331,4368.47109837932,4257.34047380256,4236.0893982367,4192.83720914384,4093.45717929174,4019.95345909924,4192.58719649012,4436.97456549749,4599.48279041288,4770.86646453519,4895.37276608574,4971.00159383483,4819.99395099038,4806.61827401657,4770.61645188147,4806.36826136285,4819.6189320098,4770.36643922775,5397.39817474743,5884.92284949359,5768.91697816938,5211.5137667096,4806.11824870914
SYRIA,Q3,d2,2037,4751.48524393726,4534.03427815607,4418.69185060268,4396.63536839337,4351.74393989678,4248.59744956501,4172.30796992339,4351.48445187079,4605.13399727784,4773.80121417256,4951.68025599,5080.90529293395,5159.40042079649,5002.6696530974,4988.78704370683,4951.420767964,4988.52755568084,5002.28042105841,4951.16127993801,5601.95724912564,6107.9588998098,5987.55645574957,5409.02790180068,4988.26806765485
SYRIA,Q3,d2,2038,4931.56449544941,4705.87223139028,4586.15837533506,4563.26596191617,4516.67316754597,4409.61746949883,4330.43665132057,4516.40384503516,4779.66659935234,4954.7262313791,5139.34681253964,5273.46942292322,5354.93948244337,5192.26868591388,5177.85993158553,5139.07749002883,5177.59060907472,5191.86470214767,5138.80816751802,5814.26902463052,6339.44792071082,6214.48227569479,5614.02773784298,5177.32128656391
SYRIA,Q3,d2,2039,5118.4686733078,4884.222769303,4759.97180948184,4736.2117834193,4687.85314213907,4576.7400790819,4494.55834187735,4687.57361242069,4960.81391213989,5142.50822908872,5334.12585104015,5473.33165079479,5557.88939060559,5389.05344070237,5374.09860076889,5333.84632132177,5373.81907105051,5388.6341461248,5333.56679160338,6034.62732530749,6579.71027615399,6450.00848682436,5826.79697968987,5373.53954133213
SYRIA,Q3,d2,2040,5312.45643929186,5069.33271605848,4940.37269818587,4915.71217733284,4865.52076430256,4750.19656384281,4664.90017406881,4865.23064052782,5148.82663033765,5337.40708391963,5536.28693150494,5680.76857132622,5768.53101318552,5593.29625324165,5577.77463129298,5535.9968077302,5577.48450751824,5592.86106757954,5535.70668395546,6263.33711100718,6829.07847175313,6694.46104027307,6047.63008448686,5577.1943837435
SYRIA,Q3,d2,2041,5312.45643929186,5069.33271605848,4940.37269818587,4915.71217733284,4865.52076430256,4750.19656384281,4664.90017406881,4865.23064052782,5148.82663033765,5337.40708391963,5536.28693150494,5680.76857132622,5768.53101318552,5593.29625324165,5577.77463129298,5535.9968077302,5577.48450751824,5592.86106757954,5535.70668395546,6263.33711100718,6829.07847175313,6694.46104027307,6047.63008448686,5577.1943837435
SYRIA,Q3,d3,2018,2054.79673913044,1959.3152173913,1876.09456521739,1863.69782608696,1861.58804347826,1872.05543478261,1917.87282608696,2044.19239130435,2190.91195652174,2340.21630434783,2424.77826086956,2456.06304347826,2544.40217391304,2551.99891304348,2530.0597826087,2521.66739130435,2535.05869565217,2543.62173913043,2549.17717391304,2763.76195652174,3438.4152173913,3144.33695652174,2596.9847826087,2343.59456521739
SYRIA,Q3,d3,2019,2183.65910220142,2082.18965266067,1993.74998797266,1980.57581277359,1978.33371947579,1989.45755175699,2038.14828678473,2172.38972445112,2328.31050627676,2486.97817005096,2576.84325623793,2610.0899998223,2703.96913763722,2712.04229068118,2688.72729267871,2679.80858976665,2694.03970230085,2703.1397594879,2709.04359196861,2937.08561910152,3654.04837550104,3341.52759966062,2759.84935678938,2490.56829162209
SYRIA,Q3,d3,2020,2498.5,2384.1,2323.4,2311.7,2288.2,2233.9,2193.7,2288.0,2421.5,2510.3,2603.9,2671.8,2713.2,2630.7,2623.4,2603.7,2623.3,2630.5,2603.6,2946.1,3212.4,3149.0,2844.5,2623.1
SYRIA,Q3,d3,2021,2598.38404679115,2479.41060874716,2416.28396810668,2404.11623012491,2379.67675640084,2323.20597243416,2281.39887270192,2379.46876087978,2518.30577118461,2610.65578253345,2707.99768638762,2778.6121657861,2821.66723864468,2735.86908620911,2728.27724969057,2707.78969086656,2728.17325193004,2735.66109068806,2707.68569310603,3063.87802291431,3340.82405920027,3274.88947902554,2958.2162982179,2727.96525640899
SYRIA,Q3,d3,2022,2702.26121857864,2578.53150738977,2512.88121482714,2500.22703981919,2474.81053446133,2416.0821837834,2372.60373632018,2474.59422377744,2618.98160527844,2715.02354892854,2816.25694899216,2889.69442617507,2934.47073774167,2845.24258063431,2837.34724067208,2816.04063830827,2837.23908533014,2845.02626995041,2815.93248296632,3186.36452913929,3474.38220474766,3405.81171795243,3076.47870171981,2837.02277464624
SYRIA,Q3,d3,2023,2810.29115093742,2681.61502219327,2613.34018814809,2600.18012952653,2573.74753314989,2512.67136364983,2467.45475197575,2573.52257488285,2723.68221812886,2823.56368869249,2928.84415766497,3005.21748932343,3051.78385059972,2958.98856544769,2950.77758870091,2928.61919939794,2950.66510956739,2958.76360718066,2928.50672026442,3313.74775256223,3613.27968511961,3541.96791446945,3199.46895290834,2950.44015130035
SYRIA,Q3,d3,2024,2922.63986129042,2788.81956906243,2717.81527065125,2704.12910440066,2676.63979611957,2613.12194762324,2566.09768409557,2676.40584455973,2832.56851075235,2936.44300332093,3045.93233332564,3125.35888789103,3173.78686077773,3077.28184234409,3068.74261040996,3045.6983817658,3068.62563463004,3077.04789078425,3045.58140598588,3446.22345221041,3757.72995413622,3683.56730966721,3327.37605981213,3068.3916830702
SYRIA,Q3,d3,2025,3003.59456521739,2865.79239130435,2745.04456521739,2722.98586956522,2719.90434782609,2735.59347826087,2801.0652173913,2986.81195652174,3201.69456521739,3420.87391304348,3545.0402173913,3590.40434782609,3723.92717391304,3733.85217391304,3701.23260869565,3683.50434782609,3698.92282608696,3703.13152173913,3705.26413043478,4029.58260869565,5029.17391304348,4602.66956521739,3799.11847826087,3426.19130434783
SYRIA,Q3,d3,2026,3117.42951016233,2974.40469299965,2849.08057612631,2826.18586537603,2822.98755528551,2839.27129703033,2907.22438697478,3100.01084779984,3323.03741514216,3550.5235661839,3679.39572017706,3726.47913168603,3865.06241557662,3875.36356881703,3841.5077360775,3823.10758172955,3839.11041369924,3843.47861711035,3845.6920507603,4182.30206015689,5219.77744593687,4777.10876637447,3943.10343808877,3556.04248433657
SYRIA,Q3,d3,2027,3235.57875066523,3087.13335431519,2957.05950719871,2933.2970967369,2929.97757206659,2946.87846063492,3017.40694352429,3217.4999284749,3448.9791070014,3685.08688553556,3818.84323885596,3867.71109145396,4011.5466223271,4022.23818485429,3987.09923058411,3968.00171828332,3984.61105071659,3989.14480716225,3991.44212899758,4340.80951328467,5417.60477092407,4958.15913838993,4092.54536609897,3690.81496831762
