z,y,q,d,uni,t,value
Burundi,2026,Q1,d4,Reservoir,t11,44.4036493142
Burundi,2026,Q1,d4,Reservoir,t12,45.2879245683
Burundi,2026,Q1,d4,Reservoir,t13,44.3483798309
Burundi,2026,Q1,d4,Reservoir,t14,19.0
Burundi,2026,Q1,d4,Reservoir,t15,44.7359485526
Burundi,2026,Q1,d4,Reservoir,t16,45.96739804305
Burundi,2026,Q1,d4,Reservoir,t17,45.15476841485
Burundi,2026,Q1,d4,Reservoir,t18,46.36863
Burundi,2026,Q1,d4,Reservoir,t19,45.458000000000006
Burundi,2026,Q1,d4,Reservoir,t2,45.458000000000006
Burundi,2026,Q1,d4,Reservoir,t20,19.0
Burundi,2026,Q1,d4,Reservoir,t21,45.458
Burundi,2026,Q1,d4,Reservoir,t22,46.458
Burundi,2026,Q1,d4,Reservoir,t23,45.458000000000006
Burundi,2026,Q1,d4,Reservoir,t24,35.2
Burundi,2026,Q1,d4,Reservoir,t3,35.2
Burundi,2026,Q1,d4,Reservoir,t4,45.458000000000006
Burundi,2026,Q1,d4,Reservoir,t5,46.458000000000006
Burundi,2026,Q1,d4,Reservoir,t6,45.4577273
Burundi,2026,Q1,d4,Reservoir,t7,37.39428
Burundi,2026,Q1,d4,Reservoir,t8,27.0
Burundi,2026,Q1,d4,Reservoir,t9,45.8821056303
Burundi,2026,Q1,d4,Unmet demand,t1,58.75465773922461
Burundi,2026,Q1,d4,Unmet demand,t10,80.28087437679892
Burundi,2026,Q1,d4,Unmet demand,t11,86.83186264931726
Burundi,2026,Q1,d4,Unmet demand,t12,91.03172846196016
Burundi,2026,Q1,d4,Unmet demand,t13,115.52955965064486
Burundi,2026,Q1,d4,Unmet demand,t14,119.56211505499168
Burundi,2026,Q1,d4,Unmet demand,t15,79.0073123533189
Burundi,2026,Q1,d4,Unmet demand,t16,80.64314369536916
Burundi,2026,Q1,d4,Unmet demand,t17,85.56651461046567
Burundi,2026,Q1,d4,Unmet demand,t18,95.05990220812228
Burundi,2026,Q1,d4,Unmet demand,t19,91.60314505366242
Burundi,2026,Q1,d4,Unmet demand,t2,26.67291251926206
Burundi,2026,Q1,d4,Unmet demand,t20,150.33337666586317
Burundi,2026,Q1,d4,Unmet demand,t21,139.4328376563254
Burundi,2026,Q1,d4,Unmet demand,t22,140.25228911880518
Burundi,2026,Q1,d4,Unmet demand,t23,123.78901037703832
Burundi,2026,Q1,d4,Unmet demand,t24,126.99583986333197
Burundi,2026,Q1,d4,Unmet demand,t3,64.15567333319046
Burundi,2026,Q1,d4,Unmet demand,t4,23.195226780194123
Burundi,2026,Q1,d4,Unmet demand,t5,18.72905671643078
Burundi,2026,Q1,d4,Unmet demand,t6,28.89961934234997
Burundi,2026,Q1,d4,Unmet demand,t7,63.60730332125334
Burundi,2026,Q1,d4,Unmet demand,t8,76.75517727976263
Burundi,2026,Q1,d4,Unmet demand,t9,67.1357721563446
Burundi,2026,Q1,d5,Demand,t1,180.98259011364703
Burundi,2026,Q1,d5,Demand,t10,217.4867735643697
Burundi,2026,Q1,d5,Demand,t11,224.5572998107255
Burundi,2026,Q1,d5,Demand,t12,222.65148205942089
Burundi,2026,Q1,d5,Demand,t13,201.20959264972757
Burundi,2026,Q1,d5,Demand,t14,152.2801685087647
Burundi,2026,Q1,d5,Demand,t15,142.07166426630783
Burundi,2026,Q1,d5,Demand,t16,162.12017624531308
Burundi,2026,Q1,d5,Demand,t17,175.9790988044875
Burundi,2026,Q1,d5,Demand,t18,189.31406565128745
Burundi,2026,Q1,d5,Demand,t19,194.91636356988832
Burundi,2026,Q1,d5,Demand,t2,165.80514102085132
Burundi,2026,Q1,d5,Demand,t20,219.83593871864963
Burundi,2026,Q1,d5,Demand,t21,252.4824245326378
Burundi,2026,Q1,d5,Demand,t22,254.45157750570468
Burundi,2026,Q1,d5,Demand,t23,231.414789324732
Burundi,2026,Q1,d5,Demand,t24,197.069765079456
Burundi,2026,Q1,d5,Demand,t3,157.16274707027873
Burundi,2026,Q1,d5,Demand,t4,159.7767687869122
Burundi,2026,Q1,d5,Demand,t5,160.26042062813363
Burundi,2026,Q1,d5,Demand,t6,174.4129887961498
Burundi,2026,Q1,d5,Demand,t7,198.67617952603996
Burundi,2026,Q1,d5,Demand,t8,202.85055383867865
Burundi,2026,Q1,d5,Demand,t9,204.313024187008
Burundi,2026,Q1,d5,Diesel,t1,48.0
Burundi,2026,Q1,d5,Diesel,t10,48.0
Burundi,2026,Q1,d5,Diesel,t11,18.0
Burundi,2026,Q1,d5,Diesel,t12,48.0
Burundi,2026,Q1,d5,Diesel,t13,48.0
Burundi,2026,Q1,d5,Diesel,t14,48.0
Burundi,2026,Q1,d5,Diesel,t15,48.0
Burundi,2026,Q1,d5,Diesel,t16,48.0
Burundi,2026,Q1,d5,Diesel,t17,48.0
Burundi,2026,Q1,d5,Diesel,t18,48.0
Burundi,2026,Q1,d5,Diesel,t19,48.0
Burundi,2026,Q1,d5,Diesel,t2,48.0
Burundi,2026,Q1,d5,Diesel,t20,48.0
Burundi,2026,Q1,d5,Diesel,t21,48.0
Burundi,2026,Q1,d5,Diesel,t22,48.0
Burundi,2026,Q1,d5,Diesel,t23,48.0
Burundi,2026,Q1,d5,Diesel,t24,48.0
Burundi,2026,Q1,d5,Diesel,t3,48.0
Burundi,2026,Q1,d5,Diesel,t4,48.0
Burundi,2026,Q1,d5,Diesel,t5,48.0
Burundi,2026,Q1,d5,Diesel,t6,48.0
Burundi,2026,Q1,d5,Diesel,t7,48.0
Burundi,2026,Q1,d5,Diesel,t8,48.0
Burundi,2026,Q1,d5,Diesel,t9,48.0
Burundi,2026,Q1,d5,PV,t10,5.622475833
Burundi,2026,Q1,d5,PV,t11,6.015503268
Burundi,2026,Q1,d5,PV,t12,6.09374484
Burundi,2026,Q1,d5,PV,t13,5.674333617
Burundi,2026,Q1,d5,PV,t14,4.542560162999999
Burundi,2026,Q1,d5,PV,t15,3.459915144
Burundi,2026,Q1,d5,PV,t16,2.329051473
Burundi,2026,Q1,d5,PV,t17,1.288256598
Burundi,2026,Q1,d5,PV,t18,0.315
Burundi,2026,Q1,d5,PV,t6,0.001818
Burundi,2026,Q1,d5,PV,t7,0.6201
Burundi,2026,Q1,d5,PV,t8,2.186215119
Burundi,2026,Q1,d5,PV,t9,4.249609155
Burundi,2026,Q1,d5,ROR,t1,22.125
Burundi,2026,Q1,d5,ROR,t10,22.125
Burundi,2026,Q1,d5,ROR,t11,22.125
Burundi,2026,Q1,d5,ROR,t12,22.125
Burundi,2026,Q1,d5,ROR,t13,22.125
Burundi,2026,Q1,d5,ROR,t14,22.125
Burundi,2026,Q1,d5,ROR,t15,22.125
Burundi,2026,Q1,d5,ROR,t16,22.125
Burundi,2026,Q1,d5,ROR,t17,22.125
Burundi,2026,Q1,d5,ROR,t18,22.125
Burundi,2026,Q1,d5,ROR,t19,22.125
Burundi,2026,Q1,d5,ROR,t2,22.125
Burundi,2026,Q1,d5,ROR,t20,22.125
Burundi,2026,Q1,d5,ROR,t21,22.125
Burundi,2026,Q1,d5,ROR,t22,22.125
Burundi,2026,Q1,d5,ROR,t23,22.125
Burundi,2026,Q1,d5,ROR,t24,22.125
Burundi,2026,Q1,d5,ROR,t3,22.125
Burundi,2026,Q1,d5,ROR,t4,22.125
Burundi,2026,Q1,d5,ROR,t5,22.125
Burundi,2026,Q1,d5,ROR,t6,22.125
Burundi,2026,Q1,d5,ROR,t7,22.125
Burundi,2026,Q1,d5,ROR,t8,22.125
Burundi,2026,Q1,d5,ROR,t9,22.125
Burundi,2026,Q1,d5,Reservoir,t1,45.458000000000006
Burundi,2026,Q1,d5,Reservoir,t10,45.61462862505
Burundi,2026,Q1,d5,Reservoir,t11,44.5556745098
Burundi,2026,Q1,d5,Reservoir,t12,45.543938274
Burundi,2026,Q1,d5,Reservoir,t13,27.0
Burundi,2026,Q1,d5,Reservoir,t14,45.77661597555
Burundi,2026,Q1,d5,Reservoir,t15,44.9390127284
Burundi,2026,Q1,d5,Reservoir,t16,46.10864227905
Burundi,2026,Q1,d5,Reservoir,t17,37.264761510300005
Burundi,2026,Q1,d5,Reservoir,t18,45.41075000000001
Burundi,2026,Q1,d5,Reservoir,t19,46.458000000000006
Burundi,2026,Q1,d5,Reservoir,t2,46.458000000000006
Burundi,2026,Q1,d5,Reservoir,t20,45.458000000000006
Burundi,2026,Q1,d5,Reservoir,t21,35.2
Burundi,2026,Q1,d5,Reservoir,t22,46.458000000000006
Burundi,2026,Q1,d5,Reservoir,t23,45.458000000000006
Burundi,2026,Q1,d5,Reservoir,t24,46.458000000000006
Burundi,2026,Q1,d5,Reservoir,t3,35.2
Burundi,2026,Q1,d5,Reservoir,t4,45.458000000000006
Burundi,2026,Q1,d5,Reservoir,t5,46.458000000000006
Burundi,2026,Q1,d5,Reservoir,t6,45.4577273
Burundi,2026,Q1,d5,Reservoir,t7,28.0
Burundi,2026,Q1,d5,Reservoir,t8,36.13006773215
Burundi,2026,Q1,d5,Reservoir,t9,45.82055862675
Burundi,2026,Q1,d5,Unmet demand,t1,65.39959011364705
Burundi,2026,Q1,d5,Unmet demand,t10,96.12466910631969
Burundi,2026,Q1,d5,Unmet demand,t11,133.8611220329255
Burundi,2026,Q1,d5,Unmet demand,t12,100.88879894542085
Burundi,2026,Q1,d5,Unmet demand,t13,98.41025903272752
Burundi,2026,Q1,d5,Unmet demand,t14,31.835992370214672
Burundi,2026,Q1,d5,Unmet demand,t15,23.54773639390781
Burundi,2026,Q1,d5,Unmet demand,t16,43.557482493263066
Burundi,2026,Q1,d5,Unmet demand,t17,67.30108069618751
Burundi,2026,Q1,d5,Unmet demand,t18,73.46331565128743
Burundi,2026,Q1,d5,Unmet demand,t19,78.33336356988829
Burundi,2026,Q1,d5,Unmet demand,t2,49.22214102085131
Burundi,2026,Q1,d5,Unmet demand,t20,104.25293871864962
Burundi,2026,Q1,d5,Unmet demand,t21,147.15742453263778
Burundi,2026,Q1,d5,Unmet demand,t22,137.86857750570468
Burundi,2026,Q1,d5,Unmet demand,t23,115.831789324732
Burundi,2026,Q1,d5,Unmet demand,t24,80.48676507945595
Burundi,2026,Q1,d5,Unmet demand,t3,51.83774707027871
Burundi,2026,Q1,d5,Unmet demand,t4,44.19376878691217
Burundi,2026,Q1,d5,Unmet demand,t5,43.67742062813362
Burundi,2026,Q1,d5,Unmet demand,t6,58.828443496149774
Burundi,2026,Q1,d5,Unmet demand,t7,99.9310795260399
Burundi,2026,Q1,d5,Unmet demand,t8,94.40927098752864
Burundi,2026,Q1,d5,Unmet demand,t9,84.11785640525795
Burundi,2026,Q2,d1,Demand,t1,178.24765536582166
Burundi,2026,Q2,d1,Demand,t10,208.03253542136684
Burundi,2026,Q2,d1,Demand,t11,212.9381450499435
Burundi,2026,Q2,d1,Demand,t12,215.02245335832336
Burundi,2026,Q2,d1,Demand,t13,214.7691119041813
Burundi,2026,Q2,d1,Demand,t14,212.28751832695136
Burundi,2026,Q2,d1,Demand,t15,207.15735629072088
Burundi,2026,Q2,d1,Demand,t16,209.67349661031795
Burundi,2026,Q2,d1,Demand,t17,207.33008915191704
Burundi,2026,Q2,d1,Demand,t18,211.5159788563138
Burundi,2026,Q2,d1,Demand,t19,215.40246525598985
Burundi,2026,Q2,d1,Demand,t2,169.6167768070071
Burundi,2026,Q2,d1,Demand,t20,256.7892272682265
Burundi,2026,Q2,d1,Demand,t21,279.4287301803492
Burundi,2026,Q2,d1,Demand,t22,268.3277734360627
Burundi,2026,Q2,d1,Demand,t23,239.55625862999256
Burundi,2026,Q2,d1,Demand,t24,201.18080388678592
Burundi,2026,Q2,d1,Demand,t3,161.59622024939196
Burundi,2026,Q2,d1,Demand,t4,158.79794999625776
Burundi,2026,Q2,d1,Demand,t5,158.51006236684165
Burundi,2026,Q2,d1,Demand,t6,171.10227822239906
Burundi,2026,Q2,d1,Demand,t7,194.5248362804638
Burundi,2026,Q2,d1,Demand,t8,196.2809522376348
Burundi,2026,Q2,d1,Demand,t9,205.13638348764977
Burundi,2026,Q2,d1,Diesel,t1,18.0
Burundi,2026,Q2,d1,Diesel,t10,18.0
Burundi,2026,Q2,d1,Diesel,t11,18.0
Burundi,2026,Q2,d1,Diesel,t12,18.0
Burundi,2026,Q2,d1,Diesel,t13,18.0
Burundi,2026,Q2,d1,Diesel,t14,18.0
Burundi,2026,Q2,d1,Diesel,t15,18.0
Burundi,2026,Q2,d1,Diesel,t16,18.0
Burundi,2026,Q2,d1,Diesel,t17,18.0
Burundi,2026,Q2,d1,Diesel,t18,18.0
Burundi,2026,Q2,d1,Diesel,t19,18.0
Burundi,2026,Q2,d1,Diesel,t2,18.0
Burundi,2026,Q2,d1,Diesel,t20,18.0
Burundi,2026,Q2,d1,Diesel,t21,18.0
Burundi,2026,Q2,d1,Diesel,t22,18.0
Burundi,2026,Q2,d1,Diesel,t23,18.0
Burundi,2026,Q2,d1,Diesel,t24,18.0
Burundi,2026,Q2,d1,Diesel,t3,18.0
Burundi,2026,Q2,d1,Diesel,t4,18.0
Burundi,2026,Q2,d1,Diesel,t5,18.0
Burundi,2026,Q2,d1,Diesel,t6,18.0
Burundi,2026,Q2,d1,Diesel,t7,18.0
Burundi,2026,Q2,d1,Diesel,t8,18.0
Burundi,2026,Q2,d1,Diesel,t9,18.0
Burundi,2026,Q2,d1,PV,t10,6.309364059
Burundi,2026,Q2,d1,PV,t11,7.608538089
Burundi,2026,Q2,d1,PV,t12,8.30725353
Burundi,2026,Q2,d1,PV,t13,8.246297889
Burundi,2026,Q2,d1,PV,t14,7.43658858
Burundi,2026,Q2,d1,PV,t15,5.959096551
Burundi,2026,Q2,d1,PV,t16,3.858401295
Burundi,2026,Q2,d1,PV,t17,1.7467886069999998
Burundi,2026,Q2,d1,PV,t18,0.329342436
Burundi,2026,Q2,d1,PV,t7,0.5715
Burundi,2026,Q2,d1,PV,t8,2.521016262
Burundi,2026,Q2,d1,PV,t9,4.535281881
Burundi,2026,Q2,d1,ROR,t1,23.975000000000005
Burundi,2026,Q2,d1,ROR,t10,23.975000000000005
Burundi,2026,Q2,d1,ROR,t11,23.975000000000005
Burundi,2026,Q2,d1,ROR,t12,23.975000000000005
Burundi,2026,Q2,d1,ROR,t13,23.975000000000005
Burundi,2026,Q2,d1,ROR,t14,23.975000000000005
Burundi,2026,Q2,d1,ROR,t15,23.975000000000005
Burundi,2026,Q2,d1,ROR,t16,23.975000000000005
Burundi,2026,Q2,d1,ROR,t17,23.975000000000005
Burundi,2026,Q2,d1,ROR,t18,23.975000000000005
Burundi,2026,Q2,d1,ROR,t19,23.975000000000005
Burundi,2026,Q2,d1,ROR,t2,23.975000000000005
Burundi,2026,Q2,d1,ROR,t20,23.975000000000005
Burundi,2026,Q2,d1,ROR,t21,23.975000000000005
Burundi,2026,Q2,d1,ROR,t22,23.975000000000005
Burundi,2026,Q2,d1,ROR,t23,23.975000000000005
Burundi,2026,Q2,d1,ROR,t24,23.975000000000005
Burundi,2026,Q2,d1,ROR,t3,23.975000000000005
Burundi,2026,Q2,d1,ROR,t4,23.975000000000005
Burundi,2026,Q2,d1,ROR,t5,23.975000000000005
Burundi,2026,Q2,d1,ROR,t6,23.975000000000005
Burundi,2026,Q2,d1,ROR,t7,23.975000000000005
Burundi,2026,Q2,d1,ROR,t8,23.975000000000005
Burundi,2026,Q2,d1,ROR,t9,23.975000000000005
Burundi,2026,Q2,d1,Reservoir,t1,18.079999999999927
Burundi,2026,Q2,d1,Reservoir,t10,19.0
Burundi,2026,Q2,d1,Reservoir,t11,33.0
Burundi,2026,Q2,d1,Reservoir,t12,19.0
Burundi,2026,Q2,d1,Reservoir,t13,18.0
Burundi,2026,Q2,d1,Reservoir,t14,33.0
Burundi,2026,Q2,d1,Reservoir,t15,19.0
Burundi,2026,Q2,d1,Reservoir,t16,18.0
Burundi,2026,Q2,d1,Reservoir,t17,34.0
Burundi,2026,Q2,d1,Reservoir,t18,18.0
Burundi,2026,Q2,d1,Reservoir,t19,34.0
Burundi,2026,Q2,d1,Reservoir,t2,18.0
Burundi,2026,Q2,d1,Reservoir,t20,18.0
Burundi,2026,Q2,d1,Reservoir,t21,18.0
Burundi,2026,Q2,d1,Reservoir,t22,34.0
Burundi,2026,Q2,d1,Reservoir,t23,18.0
Burundi,2026,Q2,d1,Reservoir,t24,34.0
Burundi,2026,Q2,d1,Reservoir,t3,34.0
Burundi,2026,Q2,d1,Reservoir,t4,18.0
Burundi,2026,Q2,d1,Reservoir,t5,19.0
Burundi,2026,Q2,d1,Reservoir,t6,33.0
Burundi,2026,Q2,d1,Reservoir,t7,18.0
Burundi,2026,Q2,d1,Reservoir,t8,19.0
Burundi,2026,Q2,d1,Reservoir,t9,33.0
Burundi,2026,Q2,d1,Unmet demand,t1,118.19265536582172
Burundi,2026,Q2,d1,Unmet demand,t10,140.74817136236683
Burundi,2026,Q2,d1,Unmet demand,t11,130.35460696094347
Burundi,2026,Q2,d1,Unmet demand,t12,145.74019982832334
Burundi,2026,Q2,d1,Unmet demand,t13,146.54781401518127
Burundi,2026,Q2,d1,Unmet demand,t14,129.87592974695133
Burundi,2026,Q2,d1,Unmet demand,t15,140.22325973972085
Burundi,2026,Q2,d1,Unmet demand,t16,145.8400953153179
Burundi,2026,Q2,d1,Unmet demand,t17,129.60830054491703
Burundi,2026,Q2,d1,Unmet demand,t18,151.2116364203138
Burundi,2026,Q2,d1,Unmet demand,t19,139.4274652559898
Burundi,2026,Q2,d1,Unmet demand,t2,109.6417768070071
Burundi,2026,Q2,d1,Unmet demand,t20,196.8142272682265
Burundi,2026,Q2,d1,Unmet demand,t21,219.45373018034917
Burundi,2026,Q2,d1,Unmet demand,t22,192.3527734360627
Burundi,2026,Q2,d1,Unmet demand,t23,179.58125862999253
Burundi,2026,Q2,d1,Unmet demand,t24,125.20580388678592
Burundi,2026,Q2,d1,Unmet demand,t3,85.62122024939195
Burundi,2026,Q2,d1,Unmet demand,t4,98.82294999625776
Burundi,2026,Q2,d1,Unmet demand,t5,97.53506236684164
Burundi,2026,Q2,d1,Unmet demand,t6,96.12727822239906
Burundi,2026,Q2,d1,Unmet demand,t7,133.9783362804638
Burundi,2026,Q2,d1,Unmet demand,t8,132.7849359756348
Burundi,2026,Q2,d1,Unmet demand,t9,125.62610160664975
Burundi,2026,Q2,d2,Demand,t1,170.38255858176564
Burundi,2026,Q2,d2,Demand,t10,208.16496412786336
Burundi,2026,Q2,d2,Demand,t11,206.21884193831264
Burundi,2026,Q2,d2,Demand,t12,199.7240912343356
Burundi,2026,Q2,d2,Demand,t13,199.9025817914108
Burundi,2026,Q2,d2,Demand,t14,194.34634572338857
Burundi,2026,Q2,d2,Demand,t15,193.02781918976729
Burundi,2026,Q2,d2,Demand,t16,194.40392324927183
Burundi,2026,Q2,d2,Demand,t17,207.18614505366244
Burundi,2026,Q2,d2,Demand,t18,211.3893081292428
Burundi,2026,Q2,d2,Demand,t19,216.72674948549013
Burundi,2026,Q2,d2,Demand,t2,161.56167379057135
Burundi,2026,Q2,d2,Demand,t20,251.88361763964988
Burundi,2026,Q2,d2,Demand,t21,268.5926302819628
Burundi,2026,Q2,d2,Demand,t22,257.94077863653064
Burundi,2026,Q2,d2,Demand,t23,231.96177638771564
Burundi,2026,Q2,d2,Demand,t24,189.5904378889456
Burundi,2026,Q2,d2,Demand,t3,148.87733366676355
Burundi,2026,Q2,d2,Demand,t4,147.8121485872843
Burundi,2026,Q2,d2,Demand,t5,148.111551892005
Burundi,2026,Q2,d2,Demand,t6,162.08562978649243
Burundi,2026,Q2,d2,Demand,t7,183.73479851620263
Burundi,2026,Q2,d2,Demand,t8,184.1608725479943
Burundi,2026,Q2,d2,Demand,t9,193.1602476127173
Burundi,2026,Q2,d2,Diesel,t1,18.0
Burundi,2026,Q2,d2,Diesel,t10,18.0
Burundi,2026,Q2,d2,Diesel,t11,18.0
Burundi,2026,Q2,d2,Diesel,t12,18.0
Burundi,2026,Q2,d2,Diesel,t13,18.0
Burundi,2026,Q2,d2,Diesel,t14,18.0
Burundi,2026,Q2,d2,Diesel,t15,18.0
Burundi,2026,Q2,d2,Diesel,t16,18.0
Burundi,2026,Q2,d2,Diesel,t17,18.0
Burundi,2026,Q2,d2,Diesel,t18,18.0
Burundi,2026,Q2,d2,Diesel,t19,18.0
Burundi,2026,Q2,d2,Diesel,t2,18.0
Burundi,2026,Q2,d2,Diesel,t20,18.0
Burundi,2026,Q2,d2,Diesel,t21,18.0
Burundi,2026,Q2,d2,Diesel,t22,18.0
Burundi,2026,Q2,d2,Diesel,t23,18.0
Burundi,2026,Q2,d2,Diesel,t24,18.0
Burundi,2026,Q2,d2,Diesel,t3,18.0
Burundi,2026,Q2,d2,Diesel,t4,18.0
Burundi,2026,Q2,d2,Diesel,t5,18.0
Burundi,2026,Q2,d2,Diesel,t6,18.0
Burundi,2026,Q2,d2,Diesel,t7,18.0
Burundi,2026,Q2,d2,Diesel,t8,18.0
Burundi,2026,Q2,d2,Diesel,t9,18.0
Burundi,2026,Q2,d2,PV,t10,7.561229229
Burundi,2026,Q2,d2,PV,t11,8.384585319000001
Burundi,2026,Q2,d2,PV,t12,8.384585319000001
Burundi,2026,Q2,d2,PV,t13,8.384585319000001
Burundi,2026,Q2,d2,PV,t14,8.384585319000001
Burundi,2026,Q2,d2,PV,t15,7.346519793
Burundi,2026,Q2,d2,PV,t16,5.318607393000001
Burundi,2026,Q2,d2,PV,t17,2.915863272
Burundi,2026,Q2,d2,PV,t18,0.720550305
Burundi,2026,Q2,d2,PV,t7,0.8559
Burundi,2026,Q2,d2,PV,t8,3.125113992
Burundi,2026,Q2,d2,PV,t9,5.5478734020000005
Burundi,2026,Q2,d2,ROR,t1,23.975000000000005
Burundi,2026,Q2,d2,ROR,t10,23.975000000000005
Burundi,2026,Q2,d2,ROR,t11,23.975000000000005
Burundi,2026,Q2,d2,ROR,t12,23.975000000000005
Burundi,2026,Q2,d2,ROR,t13,23.975000000000005
Burundi,2026,Q2,d2,ROR,t14,23.975000000000005
Burundi,2026,Q2,d2,ROR,t15,23.975000000000005
Burundi,2026,Q2,d2,ROR,t16,23.975000000000005
Burundi,2026,Q2,d2,ROR,t17,23.975000000000005
Burundi,2026,Q2,d2,ROR,t18,23.975000000000005
Burundi,2026,Q2,d2,ROR,t19,23.975000000000005
Burundi,2026,Q2,d2,ROR,t2,23.975000000000005
Burundi,2026,Q2,d2,ROR,t20,23.975000000000005
Burundi,2026,Q2,d2,ROR,t21,23.975000000000005
Burundi,2026,Q2,d2,ROR,t22,23.975000000000005
Burundi,2026,Q2,d2,ROR,t23,23.975000000000005
Burundi,2026,Q2,d2,ROR,t24,23.975000000000005
Burundi,2026,Q2,d2,ROR,t3,23.975000000000005
Burundi,2026,Q2,d2,ROR,t4,23.975000000000005
Burundi,2026,Q2,d2,ROR,t5,23.975000000000005
Burundi,2026,Q2,d2,ROR,t6,23.975000000000005
Burundi,2026,Q2,d2,ROR,t7,23.975000000000005
Burundi,2026,Q2,d2,ROR,t8,23.975000000000005
Burundi,2026,Q2,d2,ROR,t9,23.975000000000005
Burundi,2026,Q2,d2,Reservoir,t1,18.0
Burundi,2026,Q2,d2,Reservoir,t10,19.0
Burundi,2026,Q2,d2,Reservoir,t11,33.0
Burundi,2026,Q2,d2,Reservoir,t12,19.0
Burundi,2026,Q2,d2,Reservoir,t13,18.0
Burundi,2026,Q2,d2,Reservoir,t14,34.0
Burundi,2026,Q2,d2,Reservoir,t15,18.0
Burundi,2026,Q2,d2,Reservoir,t16,18.0
Burundi,2026,Q2,d2,Reservoir,t17,34.0
Burundi,2026,Q2,d2,Reservoir,t18,18.0
Burundi,2026,Q2,d2,Reservoir,t19,19.0
Burundi,2026,Q2,d2,Reservoir,t2,19.0
Burundi,2026,Q2,d2,Reservoir,t20,18.0
Burundi,2026,Q2,d2,Reservoir,t21,19.0
Burundi,2026,Q2,d2,Reservoir,t22,18.0
Burundi,2026,Q2,d2,Reservoir,t23,18.0
Burundi,2026,Q2,d2,Reservoir,t24,18.0
Burundi,2026,Q2,d2,Reservoir,t3,33.0
Burundi,2026,Q2,d2,Reservoir,t4,18.0
Burundi,2026,Q2,d2,Reservoir,t5,19.0
Burundi,2026,Q2,d2,Reservoir,t6,33.0
Burundi,2026,Q2,d2,Reservoir,t7,19.0
Burundi,2026,Q2,d2,Reservoir,t8,18.0
Burundi,2026,Q2,d2,Reservoir,t9,33.0
Burundi,2026,Q2,d2,Unmet demand,t1,110.40755858176564
Burundi,2026,Q2,d2,Unmet demand,t10,139.62873489886337
Burundi,2026,Q2,d2,Unmet demand,t11,122.85925661931265
Burundi,2026,Q2,d2,Unmet demand,t12,130.36450591533557
Burundi,2026,Q2,d2,Unmet demand,t13,131.5429964724108
Burundi,2026,Q2,d2,Unmet demand,t14,109.98676040438856
Burundi,2026,Q2,d2,Unmet demand,t15,125.70629939676728
Burundi,2026,Q2,d2,Unmet demand,t16,129.1103158562718
Burundi,2026,Q2,d2,Unmet demand,t17,128.29528178166242
Burundi,2026,Q2,d2,Unmet demand,t18,150.69375782424277
Burundi,2026,Q2,d2,Unmet demand,t19,155.7517494854901
Burundi,2026,Q2,d2,Unmet demand,t2,100.58667379057134
Burundi,2026,Q2,d2,Unmet demand,t20,191.90861763964983
Burundi,2026,Q2,d2,Unmet demand,t21,207.61763028196276
Burundi,2026,Q2,d2,Unmet demand,t22,197.9657786365306
Burundi,2026,Q2,d2,Unmet demand,t23,171.98677638771562
Burundi,2026,Q2,d2,Unmet demand,t24,129.61543788894554
Burundi,2026,Q2,d2,Unmet demand,t3,73.90233366676355
Burundi,2026,Q2,d2,Unmet demand,t4,87.8371485872843
Burundi,2026,Q2,d2,Unmet demand,t5,87.136551892005
Burundi,2026,Q2,d2,Unmet demand,t6,87.11062978649244
Burundi,2026,Q2,d2,Unmet demand,t7,121.90389851620264
Burundi,2026,Q2,d2,Unmet demand,t8,121.0607585559943
Burundi,2026,Q2,d2,Unmet demand,t9,112.63737421071733
Burundi,2026,Q2,d3,Demand,t1,162.01077888942564
Burundi,2026,Q2,d3,Demand,t10,189.17587924891183
Burundi,2026,Q2,d3,Demand,t11,191.31776508317492
Burundi,2026,Q2,d3,Demand,t12,192.99903042682567
Burundi,2026,Q2,d3,Demand,t13,199.3498370325481
Burundi,2026,Q2,d3,Demand,t14,196.87975913062277
Burundi,2026,Q2,d3,Demand,t15,192.440527972084
Burundi,2026,Q2,d3,Demand,t16,191.6229263673212
Burundi,2026,Q2,d3,Demand,t17,183.4814570620606
Burundi,2026,Q2,d3,Demand,t18,191.20261003140848
Burundi,2026,Q2,d3,Demand,t19,197.21370889416409
Burundi,2026,Q2,d3,Demand,t2,155.06692308659433
Burundi,2026,Q2,d3,Demand,t20,245.918580627473
Burundi,2026,Q2,d3,Demand,t21,254.2327827939298
Burundi,2026,Q2,d3,Demand,t22,246.14313331867345
Burundi,2026,Q2,d3,Demand,t23,218.5346855562119
Burundi,2026,Q2,d3,Demand,t24,182.4450607455229
Burundi,2026,Q2,d3,Demand,t3,151.3358961769309
Burundi,2026,Q2,d3,Demand,t4,146.8448451883879
Burundi,2026,Q2,d3,Demand,t5,141.73195652334095
Burundi,2026,Q2,d3,Demand,t6,145.40540590712118
Burundi,2026,Q2,d3,Demand,t7,154.9114635965817
Burundi,2026,Q2,d3,Demand,t8,169.79526708053578
Burundi,2026,Q2,d3,Demand,t9,181.96716688372703
Burundi,2026,Q2,d3,Diesel,t1,38.99999999999898
Burundi,2026,Q2,d3,Diesel,t10,48.0
Burundi,2026,Q2,d3,Diesel,t11,48.0
Burundi,2026,Q2,d3,Diesel,t12,48.0
Burundi,2026,Q2,d3,Diesel,t13,18.0
Burundi,2026,Q2,d3,Diesel,t14,48.0
