z,y,q,d,tech,f,techfuel,t,value
Ethiopia,2026,Q1,d5,ReservoirHydro,Water,Reservoir,t22,3358.007722825398
Ethiopia,2026,Q1,d5,ReservoirHydro,Water,Reservoir,t23,2552.538244662084
Ethiopia,2026,Q1,d5,ReservoirHydro,Water,Reservoir,t24,1956.7504525435957
Ethiopia,2026,Q1,d5,ROR,Water,ROR,t1,95.1388
Ethiopia,2026,Q1,d5,ROR,Water,ROR,t2,95.1388
Ethiopia,2026,Q1,d5,ROR,Water,ROR,t3,95.1388
Ethiopia,2026,Q1,d5,ROR,Water,ROR,t4,95.1388
Ethiopia,2026,Q1,d5,ROR,Water,ROR,t5,95.1388
Ethiopia,2026,Q1,d5,ROR,Water,ROR,t6,95.1388
Ethiopia,2026,Q1,d5,ROR,Water,ROR,t7,95.1388
Ethiopia,2026,Q1,d5,ROR,Water,ROR,t8,95.1388
Ethiopia,2026,Q1,d5,ROR,Water,ROR,t9,95.1388
Ethiopia,2026,Q1,d5,ROR,Water,ROR,t10,95.1388
Ethiopia,2026,Q1,d5,ROR,Water,ROR,t11,95.1388
Ethiopia,2026,Q1,d5,ROR,Water,ROR,t12,95.1388
Ethiopia,2026,Q1,d5,ROR,Water,ROR,t13,95.1388
Ethiopia,2026,Q1,d5,ROR,Water,ROR,t14,95.1388
Ethiopia,2026,Q1,d5,ROR,Water,ROR,t15,95.1388
Ethiopia,2026,Q1,d5,ROR,Water,ROR,t16,95.1388
Ethiopia,2026,Q1,d5,ROR,Water,ROR,t17,95.1388
Ethiopia,2026,Q1,d5,ROR,Water,ROR,t18,95.1388
Ethiopia,2026,Q1,d5,ROR,Water,ROR,t19,95.1388
Ethiopia,2026,Q1,d5,ROR,Water,ROR,t20,95.1388
Ethiopia,2026,Q1,d5,ROR,Water,ROR,t21,95.1388
Ethiopia,2026,Q1,d5,ROR,Water,ROR,t22,95.1388
Ethiopia,2026,Q1,d5,ROR,Water,ROR,t23,95.1388
Ethiopia,2026,Q1,d5,ROR,Water,ROR,t24,95.1388
Ethiopia,2026,Q2,d1,OnshoreWind,Wind,Onshore Wind,t11,85.7253
Ethiopia,2026,Q2,d1,OnshoreWind,Wind,Onshore Wind,t12,94.06614
Ethiopia,2026,Q2,d1,OnshoreWind,Wind,Onshore Wind,t13,102.17529
Ethiopia,2026,Q2,d1,OnshoreWind,Wind,Onshore Wind,t14,110.97950999999998
Ethiopia,2026,Q2,d1,OnshoreWind,Wind,Onshore Wind,t20,149.83837538672998
Ethiopia,2026,Q2,d1,OnshoreWind,Wind,Onshore Wind,t21,149.83837538672998
Ethiopia,2026,Q2,d1,OnshoreWind,Wind,Onshore Wind,t22,138.0083657733
Ethiopia,2026,Q2,d1,PV,Solar,PV,t11,129.3865040625
Ethiopia,2026,Q2,d1,PV,Solar,PV,t12,131.1799803125
Ethiopia,2026,Q2,d1,PV,Solar,PV,t13,131.1799803125
Ethiopia,2026,Q2,d1,PV,Solar,PV,t14,131.1799803125
Ethiopia,2026,Q2,d1,ReservoirHydro,Water,Reservoir,t1,2188.007790105421
Ethiopia,2026,Q2,d1,ReservoirHydro,Water,Reservoir,t2,2047.481737913136
Ethiopia,2026,Q2,d1,ReservoirHydro,Water,Reservoir,t3,1951.034314853238
Ethiopia,2026,Q2,d1,ReservoirHydro,Water,Reservoir,t4,1933.8436474572163
Ethiopia,2026,Q2,d1,ReservoirHydro,Water,Reservoir,t5,1948.0674848047552
Ethiopia,2026,Q2,d1,ReservoirHydro,Water,Reservoir,t6,2026.747831308473
Ethiopia,2026,Q2,d1,ReservoirHydro,Water,Reservoir,t7,2449.122787928409
Ethiopia,2026,Q2,d1,ReservoirHydro,Water,Reservoir,t8,3062.1038934394146
Ethiopia,2026,Q2,d1,ReservoirHydro,Water,Reservoir,t9,3188.7112709593234
Ethiopia,2026,Q2,d1,ReservoirHydro,Water,Reservoir,t10,3427.074919737553
Ethiopia,2026,Q2,d1,ReservoirHydro,Water,Reservoir,t11,3322.5157005555334
Ethiopia,2026,Q2,d1,ReservoirHydro,Water,Reservoir,t12,3363.648215514801
Ethiopia,2026,Q2,d1,ReservoirHydro,Water,Reservoir,t13,3394.1587242025994
Ethiopia,2026,Q2,d1,ReservoirHydro,Water,Reservoir,t14,3276.9549891565307
Ethiopia,2026,Q2,d1,ReservoirHydro,Water,Reservoir,t15,3325.8466590528237
Ethiopia,2026,Q2,d1,ReservoirHydro,Water,Reservoir,t16,3315.72552651036
Ethiopia,2026,Q2,d1,ReservoirHydro,Water,Reservoir,t17,3281.4459195297327
Ethiopia,2026,Q2,d1,ReservoirHydro,Water,Reservoir,t18,3291.872210595542
Ethiopia,2026,Q2,d1,ReservoirHydro,Water,Reservoir,t19,3411.969514706511
Ethiopia,2026,Q2,d1,ReservoirHydro,Water,Reservoir,t20,3699.6454088572914
Ethiopia,2026,Q2,d1,ReservoirHydro,Water,Reservoir,t21,3913.121582320077
Ethiopia,2026,Q2,d1,ReservoirHydro,Water,Reservoir,t22,3696.4547769282863
Ethiopia,2026,Q2,d1,ReservoirHydro,Water,Reservoir,t23,3397.999980280244
Ethiopia,2026,Q2,d1,ReservoirHydro,Water,Reservoir,t24,2516.630898925312
Ethiopia,2026,Q2,d1,ROR,Water,ROR,t1,110.1184
Ethiopia,2026,Q2,d1,ROR,Water,ROR,t2,110.1184
Ethiopia,2026,Q2,d1,ROR,Water,ROR,t3,110.1184
Ethiopia,2026,Q2,d1,ROR,Water,ROR,t4,110.1184
Ethiopia,2026,Q2,d1,ROR,Water,ROR,t5,110.1184
Ethiopia,2026,Q2,d1,ROR,Water,ROR,t6,110.1184
Ethiopia,2026,Q2,d1,ROR,Water,ROR,t7,110.1184
Ethiopia,2026,Q2,d1,ROR,Water,ROR,t8,110.1184
Ethiopia,2026,Q2,d1,ROR,Water,ROR,t9,110.1184
Ethiopia,2026,Q2,d1,ROR,Water,ROR,t10,110.1184
Ethiopia,2026,Q2,d1,ROR,Water,ROR,t11,110.1184
Ethiopia,2026,Q2,d1,ROR,Water,ROR,t12,110.1184
Ethiopia,2026,Q2,d1,ROR,Water,ROR,t13,110.1184
Ethiopia,2026,Q2,d1,ROR,Water,ROR,t14,110.1184
Ethiopia,2026,Q2,d1,ROR,Water,ROR,t15,110.1184
Ethiopia,2026,Q2,d1,ROR,Water,ROR,t16,110.1184
Ethiopia,2026,Q2,d1,ROR,Water,ROR,t17,110.1184
Ethiopia,2026,Q2,d1,ROR,Water,ROR,t18,110.1184
Ethiopia,2026,Q2,d1,ROR,Water,ROR,t19,110.1184
Ethiopia,2026,Q2,d1,ROR,Water,ROR,t20,110.1184
Ethiopia,2026,Q2,d1,ROR,Water,ROR,t21,110.1184
Ethiopia,2026,Q2,d1,ROR,Water,ROR,t22,110.1184
Ethiopia,2026,Q2,d1,ROR,Water,ROR,t23,110.1184
Ethiopia,2026,Q2,d1,ROR,Water,ROR,t24,110.1184
Ethiopia,2026,Q2,d2,OnshoreWind,Wind,Onshore Wind,t20,206.04092976891
Ethiopia,2026,Q2,d2,OnshoreWind,Wind,Onshore Wind,t21,198.18074272179
Ethiopia,2026,Q2,d2,OnshoreWind,Wind,Onshore Wind,t22,179.09636999999998
Ethiopia,2026,Q2,d2,ReservoirHydro,Water,Reservoir,t1,2209.436781397198
Ethiopia,2026,Q2,d2,ReservoirHydro,Water,Reservoir,t2,2084.100906028196
Ethiopia,2026,Q2,d2,ReservoirHydro,Water,Reservoir,t3,1998.4527441787025
Ethiopia,2026,Q2,d2,ReservoirHydro,Water,Reservoir,t4,1959.1719045385048
Ethiopia,2026,Q2,d2,ReservoirHydro,Water,Reservoir,t5,1913.4318553950748
Ethiopia,2026,Q2,d2,ReservoirHydro,Water,Reservoir,t6,2086.1183484682924
Ethiopia,2026,Q2,d2,ReservoirHydro,Water,Reservoir,t7,2367.526471130099
Ethiopia,2026,Q2,d2,ReservoirHydro,Water,Reservoir,t8,3110.929452310101
Ethiopia,2026,Q2,d2,ReservoirHydro,Water,Reservoir,t9,3056.4923478849696
Ethiopia,2026,Q2,d2,ReservoirHydro,Water,Reservoir,t10,3194.5601675676817
Ethiopia,2026,Q2,d2,ReservoirHydro,Water,Reservoir,t11,3259.203168023884
Ethiopia,2026,Q2,d2,ReservoirHydro,Water,Reservoir,t12,3352.429462265844
Ethiopia,2026,Q2,d2,ReservoirHydro,Water,Reservoir,t13,3475.9174263237805
Ethiopia,2026,Q2,d2,ReservoirHydro,Water,Reservoir,t14,3375.9437117707835
Ethiopia,2026,Q2,d2,ReservoirHydro,Water,Reservoir,t15,3231.569257694696
Ethiopia,2026,Q2,d2,ReservoirHydro,Water,Reservoir,t16,3277.2754031034087
Ethiopia,2026,Q2,d2,ReservoirHydro,Water,Reservoir,t17,3231.8235606159665
Ethiopia,2026,Q2,d2,ReservoirHydro,Water,Reservoir,t18,3354.056978542171
Ethiopia,2026,Q2,d2,ReservoirHydro,Water,Reservoir,t19,3354.7859711158194
Ethiopia,2026,Q2,d2,ReservoirHydro,Water,Reservoir,t20,3350.506478029253
Ethiopia,2026,Q2,d2,ReservoirHydro,Water,Reservoir,t21,3544.056353100113
Ethiopia,2026,Q2,d2,ReservoirHydro,Water,Reservoir,t22,3445.196495697162
Ethiopia,2026,Q2,d2,ReservoirHydro,Water,Reservoir,t23,3045.9473854440207
Ethiopia,2026,Q2,d2,ReservoirHydro,Water,Reservoir,t24,2483.8092770919807
Ethiopia,2026,Q2,d2,ROR,Water,ROR,t1,110.1184
Ethiopia,2026,Q2,d2,ROR,Water,ROR,t2,110.1184
Ethiopia,2026,Q2,d2,ROR,Water,ROR,t3,110.1184
Ethiopia,2026,Q2,d2,ROR,Water,ROR,t4,110.1184
Ethiopia,2026,Q2,d2,ROR,Water,ROR,t5,110.1184
Ethiopia,2026,Q2,d2,ROR,Water,ROR,t6,110.1184
Ethiopia,2026,Q2,d2,ROR,Water,ROR,t7,110.1184
Ethiopia,2026,Q2,d2,ROR,Water,ROR,t8,110.1184
Ethiopia,2026,Q2,d2,ROR,Water,ROR,t9,110.1184
Ethiopia,2026,Q2,d2,ROR,Water,ROR,t10,110.1184
Ethiopia,2026,Q2,d2,ROR,Water,ROR,t11,110.1184
Ethiopia,2026,Q2,d2,ROR,Water,ROR,t12,110.1184
Ethiopia,2026,Q2,d2,ROR,Water,ROR,t13,110.1184
Ethiopia,2026,Q2,d2,ROR,Water,ROR,t14,110.1184
Ethiopia,2026,Q2,d2,ROR,Water,ROR,t15,110.1184
Ethiopia,2026,Q2,d2,ROR,Water,ROR,t16,110.1184
Ethiopia,2026,Q2,d2,ROR,Water,ROR,t17,110.1184
Ethiopia,2026,Q2,d2,ROR,Water,ROR,t18,110.1184
Ethiopia,2026,Q2,d2,ROR,Water,ROR,t19,110.1184
Ethiopia,2026,Q2,d2,ROR,Water,ROR,t20,110.1184
Ethiopia,2026,Q2,d2,ROR,Water,ROR,t21,110.1184
Ethiopia,2026,Q2,d2,ROR,Water,ROR,t22,110.1184
Ethiopia,2026,Q2,d2,ROR,Water,ROR,t23,110.1184
Ethiopia,2026,Q2,d2,ROR,Water,ROR,t24,110.1184
Ethiopia,2026,Q2,d3,OnshoreWind,Wind,Onshore Wind,t1,102.17529
Ethiopia,2026,Q2,d3,OnshoreWind,Wind,Onshore Wind,t2,77.15277
Ethiopia,2026,Q2,d3,OnshoreWind,Wind,Onshore Wind,t7,9.174924
Ethiopia,2026,Q2,d3,OnshoreWind,Wind,Onshore Wind,t8,12.256401
Ethiopia,2026,Q2,d3,OnshoreWind,Wind,Onshore Wind,t9,85.7253
Ethiopia,2026,Q2,d3,OnshoreWind,Wind,Onshore Wind,t10,110.97950999999998
Ethiopia,2026,Q2,d3,OnshoreWind,Wind,Onshore Wind,t11,125.1126
Ethiopia,2026,Q2,d3,OnshoreWind,Wind,Onshore Wind,t12,142.02596999999997
Ethiopia,2026,Q2,d3,OnshoreWind,Wind,Onshore Wind,t13,154.53723000000002
Ethiopia,2026,Q2,d3,OnshoreWind,Wind,Onshore Wind,t14,163.34144999999998
Ethiopia,2026,Q2,d3,OnshoreWind,Wind,Onshore Wind,t15,167.51187
Ethiopia,2026,Q2,d3,OnshoreWind,Wind,Onshore Wind,t16,171.4506
Ethiopia,2026,Q2,d3,OnshoreWind,Wind,Onshore Wind,t17,179.09636999999998
Ethiopia,2026,Q2,d3,OnshoreWind,Wind,Onshore Wind,t18,182.57172000000003
Ethiopia,2026,Q2,d3,OnshoreWind,Wind,Onshore Wind,t19,175.38933
Ethiopia,2026,Q2,d3,OnshoreWind,Wind,Onshore Wind,t20,182.57172000000003
Ethiopia,2026,Q2,d3,OnshoreWind,Wind,Onshore Wind,t21,171.4506
Ethiopia,2026,Q2,d3,OnshoreWind,Wind,Onshore Wind,t22,133.91681999999997
Ethiopia,2026,Q2,d3,OnshoreWind,Wind,Onshore Wind,t23,85.7253
Ethiopia,2026,Q2,d3,OnshoreWind,Wind,Onshore Wind,t24,21.964212
Ethiopia,2026,Q2,d3,PV,Solar,PV,t7,10.093750000000002
Ethiopia,2026,Q2,d3,PV,Solar,PV,t8,42.88685765625
Ethiopia,2026,Q2,d3,PV,Solar,PV,t9,79.89509875
Ethiopia,2026,Q2,d3,PV,Solar,PV,t10,109.04620546875
Ethiopia,2026,Q2,d3,PV,Solar,PV,t11,131.1799803125
Ethiopia,2026,Q2,d3,PV,Solar,PV,t12,131.1799803125
Ethiopia,2026,Q2,d3,PV,Solar,PV,t13,131.1799803125
Ethiopia,2026,Q2,d3,PV,Solar,PV,t14,131.1799803125
Ethiopia,2026,Q2,d3,PV,Solar,PV,t15,88.74860874999999
Ethiopia,2026,Q2,d3,PV,Solar,PV,t16,43.5558528125
Ethiopia,2026,Q2,d3,PV,Solar,PV,t17,18.2763775
Ethiopia,2026,Q2,d3,PV,Solar,PV,t18,7.10273546875
Ethiopia,2026,Q2,d3,PV,Solar,PV,t19,0.384375
Ethiopia,2026,Q2,d3,ReservoirHydro,Water,Reservoir,t1,2316.7536397336817
Ethiopia,2026,Q2,d3,ReservoirHydro,Water,Reservoir,t2,2265.130207537418
Ethiopia,2026,Q2,d3,ReservoirHydro,Water,Reservoir,t3,2168.799680269304
Ethiopia,2026,Q2,d3,ReservoirHydro,Water,Reservoir,t4,2170.2237575300665
Ethiopia,2026,Q2,d3,ReservoirHydro,Water,Reservoir,t5,2171.468168885185
Ethiopia,2026,Q2,d3,ReservoirHydro,Water,Reservoir,t6,2263.886397601408
Ethiopia,2026,Q2,d3,ReservoirHydro,Water,Reservoir,t7,2750.386048576828
Ethiopia,2026,Q2,d3,ReservoirHydro,Water,Reservoir,t8,3287.182027086305
Ethiopia,2026,Q2,d3,ReservoirHydro,Water,Reservoir,t9,3183.9100450886103
Ethiopia,2026,Q2,d3,ReservoirHydro,Water,Reservoir,t10,3230.970335956687
Ethiopia,2026,Q2,d3,ReservoirHydro,Water,Reservoir,t11,3268.518216503216
Ethiopia,2026,Q2,d3,ReservoirHydro,Water,Reservoir,t12,3259.064303368726
Ethiopia,2026,Q2,d3,ReservoirHydro,Water,Reservoir,t13,3259.997024236909
Ethiopia,2026,Q2,d3,ReservoirHydro,Water,Reservoir,t14,3000.5040974797307
Ethiopia,2026,Q2,d3,ReservoirHydro,Water,Reservoir,t15,2963.509270372013
Ethiopia,2026,Q2,d3,ReservoirHydro,Water,Reservoir,t16,2935.1868831186234
Ethiopia,2026,Q2,d3,ReservoirHydro,Water,Reservoir,t17,3020.430418935808
Ethiopia,2026,Q2,d3,ReservoirHydro,Water,Reservoir,t18,3088.3129883409483
Ethiopia,2026,Q2,d3,ReservoirHydro,Water,Reservoir,t19,3027.195307041578
Ethiopia,2026,Q2,d3,ReservoirHydro,Water,Reservoir,t20,3534.4557901157546
Ethiopia,2026,Q2,d3,ReservoirHydro,Water,Reservoir,t21,3751.0002615336966
Ethiopia,2026,Q2,d3,ReservoirHydro,Water,Reservoir,t22,3571.887594855048
Ethiopia,2026,Q2,d3,ReservoirHydro,Water,Reservoir,t23,3100.7481334844883
Ethiopia,2026,Q2,d3,ReservoirHydro,Water,Reservoir,t24,2673.7106741457974
Ethiopia,2026,Q2,d3,ROR,Water,ROR,t1,110.1184
Ethiopia,2026,Q2,d3,ROR,Water,ROR,t2,110.1184
Ethiopia,2026,Q2,d3,ROR,Water,ROR,t3,110.1184
Ethiopia,2026,Q2,d3,ROR,Water,ROR,t4,110.1184
Ethiopia,2026,Q2,d3,ROR,Water,ROR,t5,110.1184
Ethiopia,2026,Q2,d3,ROR,Water,ROR,t6,110.1184
Ethiopia,2026,Q2,d3,ROR,Water,ROR,t7,110.1184
Ethiopia,2026,Q2,d3,ROR,Water,ROR,t8,110.1184
Ethiopia,2026,Q2,d3,ROR,Water,ROR,t9,110.1184
Ethiopia,2026,Q2,d3,ROR,Water,ROR,t10,110.1184
Ethiopia,2026,Q2,d3,ROR,Water,ROR,t11,110.1184
Ethiopia,2026,Q2,d3,ROR,Water,ROR,t12,110.1184
Ethiopia,2026,Q2,d3,ROR,Water,ROR,t13,110.1184
Ethiopia,2026,Q2,d3,ROR,Water,ROR,t14,110.1184
Ethiopia,2026,Q2,d3,ROR,Water,ROR,t15,110.1184
Ethiopia,2026,Q2,d3,ROR,Water,ROR,t16,110.1184
Ethiopia,2026,Q2,d3,ROR,Water,ROR,t17,110.1184
Ethiopia,2026,Q2,d3,ROR,Water,ROR,t18,110.1184
Ethiopia,2026,Q2,d3,ROR,Water,ROR,t19,110.1184
Ethiopia,2026,Q2,d3,ROR,Water,ROR,t20,110.1184
Ethiopia,2026,Q2,d3,ROR,Water,ROR,t21,110.1184
Ethiopia,2026,Q2,d3,ROR,Water,ROR,t22,110.1184
Ethiopia,2026,Q2,d3,ROR,Water,ROR,t23,110.1184
Ethiopia,2026,Q2,d3,ROR,Water,ROR,t24,110.1184
Ethiopia,2026,Q2,d4,ReservoirHydro,Water,Reservoir,t1,2151.266558581022
Ethiopia,2026,Q2,d4,ReservoirHydro,Water,Reservoir,t2,2104.0380042861448
Ethiopia,2026,Q2,d4,ReservoirHydro,Water,Reservoir,t3,1981.0755937862923
Ethiopia,2026,Q2,d4,ReservoirHydro,Water,Reservoir,t4,1997.8254711128363
Ethiopia,2026,Q2,d4,ReservoirHydro,Water,Reservoir,t5,1988.687634065292
Ethiopia,2026,Q2,d4,ReservoirHydro,Water,Reservoir,t6,2050.9910733870606
Ethiopia,2026,Q2,d4,ReservoirHydro,Water,Reservoir,t7,2288.829168607206
Ethiopia,2026,Q2,d4,ReservoirHydro,Water,Reservoir,t8,2937.446150890169
Ethiopia,2026,Q2,d4,ReservoirHydro,Water,Reservoir,t9,3042.387186064388
Ethiopia,2026,Q2,d4,ReservoirHydro,Water,Reservoir,t10,3056.068513834668
Ethiopia,2026,Q2,d4,ReservoirHydro,Water,Reservoir,t11,3113.201193519652
Ethiopia,2026,Q2,d4,ReservoirHydro,Water,Reservoir,t12,3245.674419515277
Ethiopia,2026,Q2,d4,ReservoirHydro,Water,Reservoir,t13,3362.5844985430244
Ethiopia,2026,Q2,d4,ReservoirHydro,Water,Reservoir,t14,3421.5820455582484
Ethiopia,2026,Q2,d4,ReservoirHydro,Water,Reservoir,t15,3227.280069893231
Ethiopia,2026,Q2,d4,ReservoirHydro,Water,Reservoir,t16,3181.014467191717
Ethiopia,2026,Q2,d4,ReservoirHydro,Water,Reservoir,t17,3352.768528675723
Ethiopia,2026,Q2,d4,ReservoirHydro,Water,Reservoir,t18,3352.61594941405
Ethiopia,2026,Q2,d4,ReservoirHydro,Water,Reservoir,t19,3480.630448175548
Ethiopia,2026,Q2,d4,ReservoirHydro,Water,Reservoir,t20,3647.128982382345
Ethiopia,2026,Q2,d4,ReservoirHydro,Water,Reservoir,t21,3627.6496219094142
Ethiopia,2026,Q2,d4,ReservoirHydro,Water,Reservoir,t22,3467.474673963351
Ethiopia,2026,Q2,d4,ReservoirHydro,Water,Reservoir,t23,2967.5891493310064
Ethiopia,2026,Q2,d4,ReservoirHydro,Water,Reservoir,t24,2559.115911364272
Ethiopia,2026,Q2,d4,ROR,Water,ROR,t1,110.1184
Ethiopia,2026,Q2,d4,ROR,Water,ROR,t2,110.1184
Ethiopia,2026,Q2,d4,ROR,Water,ROR,t3,110.1184
Ethiopia,2026,Q2,d4,ROR,Water,ROR,t4,110.1184
Ethiopia,2026,Q2,d4,ROR,Water,ROR,t5,110.1184
Ethiopia,2026,Q2,d4,ROR,Water,ROR,t6,110.1184
Ethiopia,2026,Q2,d4,ROR,Water,ROR,t7,110.1184
Ethiopia,2026,Q2,d4,ROR,Water,ROR,t8,110.1184
Ethiopia,2026,Q2,d4,ROR,Water,ROR,t9,110.1184
Ethiopia,2026,Q2,d4,ROR,Water,ROR,t10,110.1184
Ethiopia,2026,Q2,d4,ROR,Water,ROR,t11,110.1184
Ethiopia,2026,Q2,d4,ROR,Water,ROR,t12,110.1184
Ethiopia,2026,Q2,d4,ROR,Water,ROR,t13,110.1184
Ethiopia,2026,Q2,d4,ROR,Water,ROR,t14,110.1184
Ethiopia,2026,Q2,d4,ROR,Water,ROR,t15,110.1184
Ethiopia,2026,Q2,d4,ROR,Water,ROR,t16,110.1184
Ethiopia,2026,Q2,d4,ROR,Water,ROR,t17,110.1184
Ethiopia,2026,Q2,d4,ROR,Water,ROR,t18,110.1184
Ethiopia,2026,Q2,d4,ROR,Water,ROR,t19,110.1184
Ethiopia,2026,Q2,d4,ROR,Water,ROR,t20,110.1184
Ethiopia,2026,Q2,d4,ROR,Water,ROR,t21,110.1184
Ethiopia,2026,Q2,d4,ROR,Water,ROR,t22,110.1184
Ethiopia,2026,Q2,d4,ROR,Water,ROR,t23,110.1184
Ethiopia,2026,Q2,d4,ROR,Water,ROR,t24,110.1184
Ethiopia,2026,Q2,d5,OnshoreWind,Wind,Onshore Wind,t9,15.592736999999998
Ethiopia,2026,Q2,d5,OnshoreWind,Wind,Onshore Wind,t10,0.2525421
Ethiopia,2026,Q2,d5,OnshoreWind,Wind,Onshore Wind,t15,0.5050842
Ethiopia,2026,Q2,d5,OnshoreWind,Wind,Onshore Wind,t17,6.325137
Ethiopia,2026,Q2,d5,OnshoreWind,Wind,Onshore Wind,t18,7.715277
Ethiopia,2026,Q2,d5,OnshoreWind,Wind,Onshore Wind,t19,4.981335
Ethiopia,2026,Q2,d5,OnshoreWind,Wind,Onshore Wind,t20,3.70704
Ethiopia,2026,Q2,d5,OnshoreWind,Wind,Onshore Wind,t21,1.2835625999999998
Ethiopia,2026,Q2,d5,OnshoreWind,Wind,Onshore Wind,t22,0.2525421
Ethiopia,2026,Q2,d5,PV,Solar,PV,t9,73.50406015624999
Ethiopia,2026,Q2,d5,PV,Solar,PV,t10,104.32053781250002
Ethiopia,2026,Q2,d5,PV,Solar,PV,t11,125.97035875000002
Ethiopia,2026,Q2,d5,PV,Solar,PV,t12,131.1799803125
Ethiopia,2026,Q2,d5,PV,Solar,PV,t13,131.1799803125
Ethiopia,2026,Q2,d5,PV,Solar,PV,t14,131.1799803125
Ethiopia,2026,Q2,d5,PV,Solar,PV,t15,113.344855
Ethiopia,2026,Q2,d5,PV,Solar,PV,t17,55.12804515625
Ethiopia,2026,Q2,d5,PV,Solar,PV,t18,21.6925228125
Ethiopia,2026,Q2,d5,PV,Solar,PV,t19,1.60843515625
Ethiopia,2026,Q2,d5,ReservoirHydro,Water,Reservoir,t1,2384.005093668014
Ethiopia,2026,Q2,d5,ReservoirHydro,Water,Reservoir,t2,2169.9016429875464
Ethiopia,2026,Q2,d5,ReservoirHydro,Water,Reservoir,t3,2113.5318637627424
Ethiopia,2026,Q2,d5,ReservoirHydro,Water,Reservoir,t4,2154.118105136746
Ethiopia,2026,Q2,d5,ReservoirHydro,Water,Reservoir,t5,2251.752262707128
Ethiopia,2026,Q2,d5,ReservoirHydro,Water,Reservoir,t6,2290.287153754502
Ethiopia,2026,Q2,d5,ReservoirHydro,Water,Reservoir,t7,2510.6294230552808
Ethiopia,2026,Q2,d5,ReservoirHydro,Water,Reservoir,t8,2863.919612155878
Ethiopia,2026,Q2,d5,ReservoirHydro,Water,Reservoir,t9,3109.9220934937425
Ethiopia,2026,Q2,d5,ReservoirHydro,Water,Reservoir,t10,3260.791761530801
Ethiopia,2026,Q2,d5,ReservoirHydro,Water,Reservoir,t11,3124.434034484401
Ethiopia,2026,Q2,d5,ReservoirHydro,Water,Reservoir,t12,3263.988793161759
Ethiopia,2026,Q2,d5,ReservoirHydro,Water,Reservoir,t13,3379.101820632332
Ethiopia,2026,Q2,d5,ReservoirHydro,Water,Reservoir,t14,3319.070122520114
Ethiopia,2026,Q2,d5,ReservoirHydro,Water,Reservoir,t15,3177.361090443144
Ethiopia,2026,Q2,d5,ReservoirHydro,Water,Reservoir,t16,3002.411265888892
Ethiopia,2026,Q2,d5,ReservoirHydro,Water,Reservoir,t17,3209.6003541942064
Ethiopia,2026,Q2,d5,ReservoirHydro,Water,Reservoir,t18,3225.794382914091
Ethiopia,2026,Q2,d5,ReservoirHydro,Water,Reservoir,t19,3250.2568848658425
Ethiopia,2026,Q2,d5,ReservoirHydro,Water,Reservoir,t20,3390.3089110021256
Ethiopia,2026,Q2,d5,ReservoirHydro,Water,Reservoir,t21,3521.136813327392
Ethiopia,2026,Q2,d5,ReservoirHydro,Water,Reservoir,t22,3462.76340878104
Ethiopia,2026,Q2,d5,ReservoirHydro,Water,Reservoir,t23,3071.2247786196017
Ethiopia,2026,Q2,d5,ReservoirHydro,Water,Reservoir,t24,2772.926069413363
Ethiopia,2026,Q2,d5,ROR,Water,ROR,t1,110.1184
Ethiopia,2026,Q2,d5,ROR,Water,ROR,t2,110.1184
Ethiopia,2026,Q2,d5,ROR,Water,ROR,t3,110.1184
Ethiopia,2026,Q2,d5,ROR,Water,ROR,t4,110.1184
Ethiopia,2026,Q2,d5,ROR,Water,ROR,t5,110.1184
Ethiopia,2026,Q2,d5,ROR,Water,ROR,t6,110.1184
Ethiopia,2026,Q2,d5,ROR,Water,ROR,t7,110.1184
Ethiopia,2026,Q2,d5,ROR,Water,ROR,t8,110.1184
Ethiopia,2026,Q2,d5,ROR,Water,ROR,t9,110.1184
Ethiopia,2026,Q2,d5,ROR,Water,ROR,t10,110.1184
Ethiopia,2026,Q2,d5,ROR,Water,ROR,t11,110.1184
Ethiopia,2026,Q2,d5,ROR,Water,ROR,t12,110.1184
Ethiopia,2026,Q2,d5,ROR,Water,ROR,t13,110.1184
Ethiopia,2026,Q2,d5,ROR,Water,ROR,t14,110.1184
Ethiopia,2026,Q2,d5,ROR,Water,ROR,t15,110.1184
Ethiopia,2026,Q2,d5,ROR,Water,ROR,t16,110.1184
Ethiopia,2026,Q2,d5,ROR,Water,ROR,t17,110.1184
Ethiopia,2026,Q2,d5,ROR,Water,ROR,t18,110.1184
Ethiopia,2026,Q2,d5,ROR,Water,ROR,t19,110.1184
Ethiopia,2026,Q2,d5,ROR,Water,ROR,t20,110.1184
Ethiopia,2026,Q2,d5,ROR,Water,ROR,t21,110.1184
Ethiopia,2026,Q2,d5,ROR,Water,ROR,t22,110.1184
Ethiopia,2026,Q2,d5,ROR,Water,ROR,t23,110.1184
Ethiopia,2026,Q2,d5,ROR,Water,ROR,t24,110.1184
Ethiopia,2026,Q3,d1,OnshoreWind,Wind,Onshore Wind,t13,18.770934
Ethiopia,2026,Q3,d1,OnshoreWind,Wind,Onshore Wind,t14,6.357897
Ethiopia,2026,Q3,d1,OnshoreWind,Wind,Onshore Wind,t16,0.6357897
Ethiopia,2026,Q3,d1,OnshoreWind,Wind,Onshore Wind,t17,0.6357897
Ethiopia,2026,Q3,d1,OnshoreWind,Wind,Onshore Wind,t18,0.7662081000000001
Ethiopia,2026,Q3,d1,OnshoreWind,Wind,Onshore Wind,t19,0.7662081000000001
