zone,tech,q,d,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24
Kosovo,PV,m2,d4,0.18,0.16,0.19,0.22,0.2,0.17,0.13,0.16,0.1,0.06,0.05,0.06,0.03,0.03,0.04,0.03,0.05,0.05,0.09,0.11,0.13,0.11,0.1,0.09
Kosovo,PV,m2,d5,0.1,0.11,0.09,0.15,0.24,0.24,0.2,0.1,0.11,0.11,0.13,0.16,0.19,0.19,0.17,0.19,0.07,0.09,0.21,0.32,0.37,0.44,0.47,0.47
Kosovo,PV,m2,d6,0.27,0.3,0.17,0.23,0.46,0.48,0.52,0.46,0.29,0.2,0.15,0.17,0.11,0.15,0.18,0.16,0.04,0.02,0.07,0.15,0.21,0.38,0.35,0.46
Kosovo,PV,m2,d7,0.28,0.3,0.35,0.36,0.38,0.37,0.35,0.36,0.4,0.41,0.44,0.43,0.41,0.45,0.45,0.46,0.45,0.49,0.52,0.49,0.37,0.34,0.22,0.27
Kosovo,PV,m3,d1,0.33,0.31,0.3,0.32,0.31,0.33,0.32,0.31,0.2,0.1,0.15,0.13,0.18,0.23,0.3,0.4,0.45,0.45,0.48,0.45,0.37,0.21,0.14,0.05
Kosovo,PV,m3,d2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.02,0.01,0.02,0.03,0.04,0.07,0.08,0.09
Kosovo,PV,m3,d3,0.13,0.12,0.13,0.15,0.15,0.16,0.33,0.47,0.35,0.29,0.25,0.26,0.32,0.33,0.39,0.45,0.5,0.54,0.52,0.5,0.51,0.48,0.46,0.42
Kosovo,PV,m3,d4,0.24,0.27,0.29,0.34,0.25,0.19,0.23,0.36,0.37,0.31,0.22,0.12,0.05,0.04,0.03,0.02,0.1,0.13,0.11,0.09,0.08,0.12,0.13,0.04
Kosovo,PV,m3,d5,0.03,0.01,0.04,0.04,0.1,0.09,0.11,0.09,0.11,0.08,0.1,0.09,0.07,0.05,0.06,0.03,0.03,0.04,0.05,0.05,0.07,0.1,0.04,0.03
Kosovo,PV,m3,d6,0.57,0.57,0.57,0.57,0.58,0.59,0.59,0.6,0.58,0.5,0.5,0.48,0.47,0.5,0.53,0.56,0.56,0.57,0.55,0.57,0.59,0.58,0.56,0.51
Kosovo,PV,m3,d7,0.08,0.1,0.1,0.12,0.23,0.3,0.22,0.12,0.07,0.05,0.02,0.02,0.02,0.02,0.02,0.04,0.04,0.06,0.12,0.16,0.15,0.2,0.16,0.14
Kosovo,PV,m4,d1,0.1,0.08,0.04,0.03,0.04,0.05,0.01,0.01,0,0,0,0.01,0.02,0.01,0,0,0,0.04,0.07,0.03,0,0.01,0.02,0.01
Kosovo,PV,m4,d2,0.06,0.06,0.07,0.08,0.06,0.06,0.03,0.02,0.02,0.02,0.01,0.02,0.03,0.03,0.03,0.03,0.03,0.04,0.08,0.14,0.26,0.23,0.17,0.17
Kosovo,PV,m4,d3,0.57,0.55,0.55,0.53,0.52,0.52,0.48,0.55,0.47,0.44,0.5,0.48,0.47,0.49,0.44,0.37,0.37,0.38,0.4,0.41,0.42,0.42,0.39,0.46
Kosovo,PV,m4,d4,0.54,0.52,0.49,0.55,0.57,0.57,0.58,0.5,0.33,0.19,0.11,0.07,0.12,0.12,0.22,0.37,0.38,0.31,0.3,0.39,0.45,0.46,0.47,0.48
Kosovo,PV,m4,d5,0.05,0.06,0.07,0.1,0.11,0.12,0.09,0.06,0.03,0.02,0.02,0.01,0.01,0.01,0.02,0.02,0.02,0.1,0.1,0.25,0.22,0.1,0.17,0.23
Kosovo,PV,m4,d6,0.45,0.42,0.27,0.16,0.21,0.14,0.17,0.12,0.13,0.12,0.16,0.1,0.06,0.11,0.09,0.07,0.13,0.17,0.17,0.19,0.24,0.24,0.26,0.32
Kosovo,PV,m4,d7,0,0,0,0,0,0,0,0,0,0.01,0.03,0.06,0.09,0.07,0.03,0.01,0.01,0.01,0.01,0.04,0.09,0.09,0.11,0.13
Kosovo,PV,m5,d1,0.29,0.32,0.27,0.3,0.3,0.29,0.34,0.37,0.35,0.34,0.28,0.11,0.05,0.11,0.15,0.11,0.1,0.18,0.15,0.05,0.02,0.01,0,0.01
Kosovo,PV,m5,d2,0.01,0.01,0.01,0,0.01,0.01,0,0,0,0,0,0,0,0,0.01,0.02,0.03,0.02,0.02,0.01,0,0.01,0.02,0.04
Kosovo,PV,m5,d3,0.28,0.28,0.31,0.29,0.27,0.34,0.29,0.27,0.25,0.21,0.18,0.14,0.17,0.14,0.14,0.09,0.05,0.03,0.09,0.15,0.16,0.22,0.26,0.28
Kosovo,PV,m5,d4,0.04,0.05,0.05,0.03,0.01,0,0,0.01,0.01,0.03,0.06,0.1,0.07,0.07,0.1,0.13,0.14,0.19,0.39,0.52,0.54,0.47,0.41,0.31
Kosovo,PV,m5,d5,0.01,0.01,0,0.02,0.04,0.03,0.01,0.01,0,0,0,0.01,0.01,0.01,0.01,0.02,0.07,0.11,0.19,0.22,0.22,0.28,0.25,0.23
Kosovo,PV,m5,d6,0.15,0.17,0.18,0.13,0.16,0.11,0.1,0.12,0.12,0.09,0.04,0.04,0.02,0.01,0.04,0.06,0.06,0.01,0.03,0.05,0.03,0.02,0.04,0.05
Kosovo,PV,m5,d7,0.44,0.44,0.4,0.32,0.13,0.09,0.04,0.01,0.01,0.02,0.01,0.02,0.02,0.02,0.03,0.04,0.05,0.08,0.12,0.15,0.11,0.1,0.08,0.08
Kosovo,PV,m6,d1,0.01,0.02,0.03,0.03,0.02,0.02,0.01,0.01,0.01,0,0,0.01,0.01,0.01,0.03,0.05,0.05,0.04,0.03,0.02,0.02,0.05,0.1,0.17
Kosovo,PV,m6,d2,0.14,0.06,0.05,0.06,0.07,0.1,0.09,0.06,0.02,0,0,0,0.01,0.01,0.02,0.02,0,0,0.02,0.01,0.01,0.01,0,0
Kosovo,PV,m6,d3,0,0,0,0.01,0,0,0,0,0,0,0,0,0.03,0.03,0.03,0.02,0,0.01,0.01,0.01,0.03,0.05,0.05,0.05
Kosovo,PV,m6,d4,0.03,0.04,0.05,0.1,0.14,0.21,0.28,0.27,0.29,0.4,0.48,0.48,0.46,0.42,0.4,0.44,0.46,0.51,0.5,0.53,0.51,0.5,0.53,0.52
Kosovo,PV,m6,d5,0.33,0.32,0.35,0.35,0.38,0.36,0.34,0.32,0.25,0.2,0.13,0.13,0.11,0.12,0.14,0.14,0.14,0.14,0.17,0.27,0.32,0.29,0.27,0.19
Kosovo,PV,m6,d6,0.17,0.16,0.16,0.12,0.11,0.09,0.07,0.05,0.04,0.04,0.04,0.07,0.04,0.05,0.08,0.11,0.08,0.1,0.15,0.15,0.16,0.2,0.15,0.15
Kosovo,PV,m6,d7,0.38,0.22,0.16,0.15,0.08,0.07,0.04,0.02,0.01,0,0.01,0.02,0.04,0.07,0.06,0.04,0.02,0.03,0.04,0.04,0.05,0.13,0.24,0.19
Kosovo,PV,m7,d1,0.01,0.03,0.06,0.07,0.07,0.03,0.02,0.03,0.03,0.03,0.02,0.03,0.03,0.02,0.02,0.02,0.01,0.02,0.07,0.14,0.32,0.42,0.31,0.26
Kosovo,PV,m7,d2,0.08,0.09,0.11,0.04,0.03,0.01,0.01,0,0,0,0,0,0,0.01,0.01,0.01,0,0,0,0,0.01,0.01,0,0
Kosovo,PV,m7,d3,0.03,0.02,0.02,0.04,0.07,0.06,0.13,0.1,0.06,0.05,0.05,0.05,0.05,0.05,0.06,0.07,0.06,0.17,0.19,0.29,0.3,0.24,0.16,0.04
Kosovo,PV,m7,d4,0.38,0.39,0.4,0.36,0.33,0.34,0.18,0.08,0.05,0.04,0.03,0.06,0.07,0.06,0.05,0.06,0.11,0.12,0.14,0.2,0.25,0.23,0.17,0.13
Kosovo,PV,m7,d5,0.26,0.22,0.24,0.24,0.23,0.22,0.12,0.1,0.08,0.06,0.07,0.09,0.09,0.08,0.06,0.08,0.12,0.14,0.22,0.27,0.28,0.26,0.24,0.27
Kosovo,PV,m7,d6,0.06,0.07,0.07,0.06,0.07,0.06,0.04,0.04,0.04,0.04,0.03,0.03,0.02,0.01,0.01,0.02,0.02,0.04,0.11,0.08,0.12,0.11,0.06,0.07
Kosovo,PV,m7,d7,0.25,0.28,0.29,0.2,0.12,0.12,0.14,0.09,0.02,0.02,0.04,0.06,0.07,0.17,0.25,0.28,0.18,0.16,0.29,0.3,0.23,0.12,0.11,0.14
Kosovo,PV,m8,d1,0.33,0.35,0.3,0.41,0.42,0.34,0.24,0.28,0.29,0.26,0.28,0.27,0.21,0.18,0.13,0.12,0.1,0.18,0.31,0.35,0.3,0.24,0.22,0.26
Kosovo,PV,m8,d2,0,0,0,0,0.03,0.09,0.07,0.08,0.06,0.03,0.02,0.05,0.08,0.1,0.09,0.03,0.06,0.09,0.02,0.03,0.01,0.01,0.01,0.02
Kosovo,PV,m8,d3,0.28,0.15,0.15,0.23,0.21,0.21,0.12,0.06,0.06,0.09,0.16,0.13,0.15,0.16,0.15,0.16,0.17,0.18,0.17,0.27,0.26,0.26,0.31,0.24
Kosovo,PV,m8,d4,0.04,0.01,0,0,0.01,0.03,0.03,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.03,0.06,0.13,0.15,0.15,0.13,0.1,0.07,0.06
Kosovo,PV,m8,d5,0.28,0.25,0.24,0.3,0.28,0.29,0.35,0.26,0.25,0.19,0.05,0.03,0.01,0.02,0.06,0.1,0.08,0.06,0.03,0.01,0.01,0.01,0.01,0
Kosovo,PV,m8,d6,0.12,0.12,0.21,0.25,0.28,0.18,0.2,0.13,0.13,0.11,0.09,0.12,0.14,0.18,0.2,0.2,0.21,0.4,0.51,0.51,0.51,0.46,0.45,0.4
Kosovo,PV,m8,d7,0.01,0.07,0.06,0.05,0.07,0.07,0.07,0.05,0.04,0.05,0.04,0.02,0.02,0.02,0.01,0,0.02,0.06,0.06,0.03,0.03,0.05,0.05,0.04
Kosovo,PV,m9,d1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.03,0.02,0.03,0.02,0.02,0.01,0,0,0
Kosovo,PV,m9,d2,0.13,0.11,0.11,0.1,0.07,0.06,0.05,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.02,0.03,0.05
Kosovo,PV,m9,d3,0.07,0.05,0.05,0.03,0.03,0,0,0,0.01,0.01,0,0.01,0.01,0.01,0.06,0.03,0.24,0.22,0.15,0.09,0.14,0.17,0.18,0.24
Kosovo,PV,m9,d4,0.22,0.26,0.3,0.28,0.25,0.27,0.23,0.2,0.13,0.07,0.07,0.08,0.09,0.14,0.21,0.4,0.4,0.34,0.33,0.25,0.35,0.39,0.3,0.3
Kosovo,PV,m9,d5,0.53,0.48,0.52,0.45,0.33,0.23,0.39,0.42,0.47,0.55,0.47,0.43,0.51,0.48,0.43,0.41,0.51,0.44,0.5,0.53,0.52,0.52,0.52,0.53
Kosovo,PV,m9,d6,0.09,0.17,0.16,0.24,0.31,0.3,0.23,0.2,0.21,0.12,0.12,0.15,0.15,0.11,0.09,0.12,0.21,0.3,0.36,0.43,0.46,0.49,0.51,0.54
Kosovo,PV,m9,d7,0.52,0.54,0.52,0.55,0.56,0.56,0.53,0.5,0.51,0.45,0.42,0.38,0.33,0.32,0.36,0.34,0.31,0.38,0.46,0.41,0.45,0.52,0.45,0.43
Kosovo,PV,m10,d1,0.03,0.03,0.03,0.03,0.03,0.04,0.04,0.03,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.03,0.02
Kosovo,PV,m10,d2,0.25,0.2,0.17,0.14,0.13,0.11,0.16,0.19,0.08,0.08,0.07,0.06,0.08,0.12,0.11,0.1,0.21,0.34,0.39,0.43,0.48,0.49,0.54,0.5
Kosovo,PV,m10,d3,0.32,0.23,0.25,0.28,0.33,0.32,0.4,0.34,0.22,0.09,0.1,0.12,0.06,0.03,0.03,0.05,0.03,0.05,0.12,0.23,0.16,0.12,0.09,0.08
Kosovo,PV,m10,d4,0.03,0.02,0.01,0.01,0.05,0.1,0.14,0.17,0.17,0.14,0.21,0.13,0.08,0.1,0.07,0.09,0.14,0.19,0.24,0.28,0.25,0.18,0.21,0.14
Kosovo,PV,m10,d5,0,0,0,0.01,0.01,0.01,0.01,0.04,0.04,0.05,0.02,0.01,0.03,0.02,0.03,0.03,0.06,0.06,0.04,0.01,0.04,0.06,0.01,0
Kosovo,PV,m10,d6,0.52,0.54,0.48,0.33,0.23,0.23,0.24,0.25,0.19,0.15,0.17,0.13,0.11,0.07,0.07,0.04,0.08,0.1,0.07,0.04,0.05,0.08,0.13,0.2
Kosovo,PV,m10,d7,0.04,0.03,0.04,0.06,0.07,0.1,0.11,0.09,0.06,0.06,0.07,0.07,0.04,0.02,0.02,0.07,0.18,0.23,0.28,0.24,0.18,0.12,0.14,0.22
Kosovo,PV,m11,d1,0.15,0.1,0.12,0.08,0.02,0,0.01,0.02,0.01,0,0.01,0,0.01,0.02,0.02,0.03,0.09,0.11,0.16,0.2,0.23,0.18,0.22,0.27
Kosovo,PV,m11,d2,0.14,0.15,0.1,0.13,0.19,0.27,0.27,0.3,0.31,0.25,0.22,0.19,0.15,0.23,0.24,0.25,0.22,0.25,0.17,0.17,0.18,0.22,0.24,0.21
Kosovo,PV,m11,d3,0.53,0.54,0.51,0.48,0.49,0.5,0.47,0.53,0.47,0.3,0.19,0.15,0.15,0.23,0.28,0.31,0.45,0.48,0.44,0.44,0.43,0.38,0.29,0.24
Kosovo,PV,m11,d4,0.13,0.15,0.2,0.16,0.13,0.08,0.04,0.02,0.01,0.01,0,0.01,0,0,0,0,0,0,0.01,0,0,0,0,0
Kosovo,PV,m11,d5,0.08,0.1,0.13,0.12,0.11,0.08,0.06,0.04,0.04,0.05,0.04,0.04,0.04,0.03,0.02,0.02,0.03,0.04,0.07,0.07,0.05,0.04,0.05,0.04
Kosovo,PV,m11,d6,0.37,0.45,0.57,0.3,0.44,0.52,0.35,0.37,0.55,0.52,0.48,0.49,0.56,0.59,0.55,0.52,0.45,0.3,0.18,0.18,0.2,0.15,0.09,0.17
Kosovo,PV,m11,d7,0.18,0.11,0.09,0.07,0.08,0.12,0.12,0.04,0.04,0.06,0.08,0.15,0.15,0.19,0.19,0.21,0.23,0.27,0.34,0.33,0.32,0.29,0.39,0.37
Kosovo,PV,m12,d1,0.11,0.11,0.17,0.33,0.23,0.31,0.25,0.09,0.08,0.05,0.03,0.03,0.01,0.02,0.06,0.23,0.35,0.22,0.18,0.1,0.13,0.15,0.17,0.18
Kosovo,PV,m12,d2,0.01,0,0.01,0.02,0,0,0,0,0,0,0,0,0,0.02,0.07,0.21,0.17,0.13,0.18,0.11,0.11,0.09,0.14,0.17
Kosovo,PV,m12,d3,0.21,0.23,0.13,0.15,0.19,0.16,0.17,0.21,0.22,0.18,0.16,0.14,0.12,0.11,0.12,0.1,0.11,0.11,0.13,0.13,0.17,0.21,0.26,0.32
Kosovo,PV,m12,d4,0.43,0.39,0.26,0.3,0.2,0.33,0.35,0.32,0.37,0.37,0.42,0.44,0.5,0.51,0.5,0.54,0.56,0.52,0.51,0.49,0.46,0.45,0.38,0.39
Kosovo,PV,m12,d5,0.05,0.04,0.02,0.02,0.02,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.02,0.03,0.03
Kosovo,PV,m12,d6,0.27,0.2,0.16,0.21,0.23,0.25,0.3,0.3,0.25,0.21,0.18,0.19,0.23,0.3,0.38,0.44,0.49,0.48,0.51,0.51,0.49,0.49,0.49,0.49
Kosovo,PV,m12,d7,0.22,0.31,0.33,0.26,0.32,0.35,0.31,0.27,0.34,0.33,0.36,0.3,0.18,0.13,0.15,0.22,0.32,0.33,0.29,0.2,0.37,0.37,0.33,0.31
Albania,ROR,m1,d1,0,0,0,0,0,0,0.12,0.43,0.61,0.71,0.75,0.71,0.6,0.42,0.18,0.01,0,0,0,0,0,0,0,0
Albania,ROR,m1,d2,0,0,0,0,0,0,0.01,0.05,0.11,0.14,0.16,0.16,0.12,0.05,0.02,0,0,0,0,0,0,0,0,0
Albania,ROR,m1,d3,0,0,0,0,0,0,0.21,0.49,0.67,0.77,0.8,0.77,0.68,0.5,0.23,0,0,0,0,0,0,0,0,0
Albania,ROR,m1,d4,0,0,0,0,0,0,0,0.01,0.03,0.04,0.05,0.06,0.04,0.02,0,0,0,0,0,0,0,0,0,0
Albania,ROR,m1,d5,0,0,0,0,0,0,0.24,0.48,0.65,0.74,0.77,0.74,0.66,0.5,0.24,0,0,0,0,0,0,0,0,0
Albania,ROR,m1,d6,0,0,0,0,0,0,0.01,0.06,0.09,0.09,0.08,0.08,0.06,0.04,0.02,0,0,0,0,0,0,0,0,0
Albania,ROR,m1,d7,0,0,0,0,0,0,0.02,0.12,0.27,0.44,0.63,0.56,0.29,0.09,0.01,0,0,0,0,0,0,0,0,0
Albania,ROR,m2,d1,0,0,0,0,0,0,0.05,0.18,0.31,0.42,0.5,0.48,0.4,0.28,0.08,0.01,0,0,0,0,0,0,0,0
Albania,ROR,m2,d2,0,0,0,0,0,0,0.08,0.22,0.51,0.52,0.56,0.53,0.51,0.4,0.19,0.02,0,0,0,0,0,0,0,0
Albania,ROR,m2,d3,0,0,0,0,0,0,0.01,0.04,0.1,0.15,0.14,0.1,0.1,0.11,0.07,0,0,0,0,0,0,0,0,0
Albania,ROR,m2,d4,0,0,0,0,0,0.02,0.3,0.51,0.58,0.62,0.63,0.58,0.46,0.34,0.21,0.05,0,0,0,0,0,0,0,0
Albania,ROR,m2,d5,0,0,0,0,0,0.03,0.36,0.58,0.72,0.8,0.83,0.8,0.71,0.57,0.36,0.09,0,0,0,0,0,0,0,0
Albania,ROR,m2,d6,0,0,0,0,0,0.03,0.32,0.53,0.68,0.76,0.8,0.77,0.69,0.55,0.35,0.09,0,0,0,0,0,0,0,0
Albania,ROR,m2,d7,0,0,0,0,0,0.01,0.19,0.47,0.66,0.74,0.78,0.76,0.68,0.54,0.34,0.09,0,0,0,0,0,0,0,0
Albania,ROR,m3,d1,0,0,0,0,0,0.05,0.25,0.47,0.62,0.72,0.75,0.73,0.65,0.52,0.34,0.13,0,0,0,0,0,0,0,0
Albania,ROR,m3,d2,0,0,0,0,0,0.06,0.17,0.24,0.3,0.34,0.3,0.26,0.18,0.12,0.08,0.03,0,0,0,0,0,0,0,0
Albania,ROR,m3,d3,0,0,0,0,0,0.07,0.32,0.53,0.67,0.75,0.76,0.71,0.46,0.21,0.12,0.05,0,0,0,0,0,0,0,0
Albania,ROR,m3,d4,0,0,0,0,0,0.11,0.36,0.56,0.7,0.78,0.8,0.78,0.71,0.59,0.41,0.18,0.01,0,0,0,0,0,0,0
Albania,ROR,m3,d5,0,0,0,0,0,0.12,0.35,0.55,0.69,0.77,0.8,0.78,0.71,0.59,0.41,0.19,0.01,0,0,0,0,0,0,0
Albania,ROR,m3,d6,0,0,0,0,0,0.11,0.34,0.54,0.68,0.77,0.8,0.78,0.71,0.59,0.41,0.19,0.01,0,0,0,0,0,0,0
Albania,ROR,m3,d7,0,0,0,0,0,0.03,0.1,0.2,0.31,0.44,0.6,0.63,0.52,0.4,0.23,0.04,0,0,0,0,0,0,0,0
Albania,ROR,m4,d1,0,0,0,0,0,0.12,0.3,0.5,0.63,0.72,0.75,0.69,0.62,0.52,0.36,0.18,0.03,0,0,0,0,0,0,0
Albania,ROR,m4,d2,0,0,0,0,0.01,0.07,0.16,0.31,0.35,0.46,0.48,0.42,0.3,0.22,0.13,0.07,0.01,0,0,0,0,0,0,0
Albania,ROR,m4,d3,0,0,0,0,0,0.14,0.36,0.55,0.69,0.77,0.8,0.78,0.71,0.58,0.41,0.2,0.02,0,0,0,0,0,0,0
Albania,ROR,m4,d4,0,0,0,0,0.01,0.11,0.31,0.5,0.61,0.59,0.56,0.56,0.49,0.37,0.21,0.08,0.01,0,0,0,0,0,0,0
Albania,ROR,m4,d5,0,0,0,0,0.01,0.14,0.35,0.53,0.63,0.63,0.59,0.48,0.36,0.24,0.13,0.07,0.02,0,0,0,0,0,0,0
Albania,ROR,m4,d6,0,0,0,0,0.02,0.12,0.23,0.34,0.52,0.63,0.63,0.55,0.58,0.51,0.36,0.18,0.03,0,0,0,0,0,0,0
Albania,ROR,m4,d7,0,0,0,0,0.02,0.11,0.29,0.44,0.59,0.61,0.28,0.17,0.29,0.48,0.39,0.23,0.06,0,0,0,0,0,0,0
Albania,ROR,m5,d1,0,0,0,0,0.03,0.18,0.38,0.53,0.65,0.57,0.39,0.37,0.43,0.48,0.39,0.19,0.06,0,0,0,0,0,0,0
Albania,ROR,m5,d2,0,0,0,0,0.02,0.04,0.07,0.11,0.14,0.19,0.29,0.33,0.33,0.26,0.22,0.14,0.06,0,0,0,0,0,0,0
Albania,ROR,m5,d3,0,0,0,0,0.03,0.13,0.34,0.51,0.63,0.7,0.72,0.69,0.63,0.51,0.38,0.21,0.06,0,0,0,0,0,0,0
Albania,ROR,m5,d4,0,0,0,0,0.04,0.13,0.28,0.38,0.43,0.32,0.29,0.25,0.25,0.18,0.14,0.13,0.05,0,0,0,0,0,0,0
Albania,ROR,m5,d5,0,0,0,0,0.03,0.09,0.24,0.36,0.44,0.56,0.61,0.47,0.35,0.21,0.11,0.1,0.04,0,0,0,0,0,0,0
Albania,ROR,m5,d6,0,0,0,0,0.04,0.18,0.36,0.52,0.64,0.71,0.73,0.7,0.65,0.57,0.42,0.24,0.06,0.01,0,0,0,0,0,0
Albania,ROR,m5,d7,0,0,0,0,0.06,0.16,0.28,0.34,0.27,0.3,0.45,0.45,0.44,0.49,0.36,0.19,0.07,0.01,0,0,0,0,0,0
Albania,ROR,m6,d1,0,0,0,0.01,0.04,0.17,0.34,0.46,0.56,0.62,0.66,0.66,0.61,0.52,0.39,0.23,0.07,0.02,0,0,0,0,0,0
Albania,ROR,m6,d2,0,0,0,0.01,0.04,0.17,0.35,0.5,0.61,0.67,0.7,0.68,0.63,0.53,0.4,0.23,0.07,0.02,0,0,0,0,0,0
Albania,ROR,m6,d3,0,0,0,0,0.06,0.17,0.34,0.48,0.57,0.62,0.54,0.5,0.47,0.41,0.26,0.17,0.06,0.01,0,0,0,0,0,0
Albania,ROR,m6,d4,0,0,0,0.01,0.04,0.17,0.35,0.5,0.6,0.65,0.65,0.62,0.57,0.48,0.36,0.22,0.07,0.02,0,0,0,0,0,0
Albania,ROR,m6,d5,0,0,0,0.01,0.04,0.17,0.34,0.48,0.59,0.66,0.69,0.67,0.61,0.51,0.38,0.22,0.07,0.02,0,0,0,0,0,0
Albania,ROR,m6,d6,0,0,0,0.01,0.05,0.17,0.33,0.48,0.58,0.63,0.58,0.54,0.48,0.36,0.23,0.17,0.09,0.02,0,0,0,0,0,0
Albania,ROR,m6,d7,0,0,0,0.01,0.04,0.17,0.35,0.5,0.61,0.68,0.7,0.69,0.63,0.54,0.4,0.23,0.07,0.02,0,0,0,0,0,0
Albania,ROR,m7,d1,0,0,0,0,0.03,0.16,0.34,0.49,0.6,0.67,0.7,0.68,0.63,0.53,0.39,0.23,0.07,0.01,0,0,0,0,0,0
Albania,ROR,m7,d2,0,0,0,0,0.04,0.16,0.33,0.47,0.56,0.63,0.62,0.61,0.57,0.48,0.37,0.21,0.07,0.01,0,0,0,0,0,0
Albania,ROR,m7,d3,0,0,0,0.01,0.04,0.16,0.32,0.46,0.57,0.63,0.66,0.65,0.6,0.51,0.38,0.23,0.07,0.02,0,0,0,0,0,0
Albania,ROR,m7,d4,0,0,0,0.01,0.04,0.16,0.34,0.49,0.6,0.66,0.69,0.67,0.61,0.51,0.38,0.23,0.07,0.02,0,0,0,0,0,0
Albania,ROR,m7,d5,0,0,0,0,0.04,0.17,0.35,0.49,0.6,0.68,0.71,0.69,0.63,0.52,0.37,0.21,0.08,0.01,0,0,0,0,0,0
Albania,ROR,m7,d6,0,0,0,0,0.01,0.04,0.07,0.11,0.14,0.16,0.18,0.2,0.22,0.2,0.15,0.12,0.06,0.01,0,0,0,0,0,0
Albania,ROR,m7,d7,0,0,0,0,0.03,0.16,0.34,0.49,0.6,0.67,0.69,0.68,0.62,0.52,0.39,0.22,0.07,0.01,0,0,0,0,0,0
Albania,ROR,m8,d1,0,0,0,0,0.03,0.15,0.34,0.5,0.61,0.68,0.7,0.69,0.62,0.48,0.37,0.22,0.06,0,0,0,0,0,0,0
Albania,ROR,m8,d2,0,0,0,0,0.01,0.13,0.3,0.45,0.56,0.62,0.61,0.61,0.51,0.44,0.34,0.18,0.04,0,0,0,0,0,0,0
Albania,ROR,m8,d3,0,0,0,0,0.03,0.15,0.33,0.48,0.59,0.66,0.68,0.67,0.61,0.52,0.38,0.22,0.07,0.01,0,0,0,0,0,0
Albania,ROR,m8,d4,0,0,0,0,0.03,0.16,0.34,0.5,0.61,0.69,0.71,0.7,0.64,0.54,0.39,0.15,0.04,0.01,0,0,0,0,0,0
Albania,ROR,m8,d5,0,0,0,0,0.02,0.15,0.34,0.5,0.61,0.68,0.71,0.69,0.63,0.53,0.39,0.21,0.05,0,0,0,0,0,0,0
Albania,ROR,m8,d6,0,0,0,0,0.01,0.07,0.19,0.32,0.47,0.56,0.56,0.35,0.27,0.21,0.15,0.09,0.03,0,0,0,0,0,0,0
Albania,ROR,m8,d7,0,0,0,0,0.01,0.11,0.23,0.35,0.44,0.46,0.42,0.39,0.35,0.34,0.29,0.16,0.04,0,0,0,0,0,0,0
Albania,ROR,m9,d1,0,0,0,0,0.01,0.1,0.27,0.44,0.55,0.55,0.36,0.29,0.19,0.13,0.08,0.04,0.01,0,0,0,0,0,0,0
Albania,ROR,m9,d2,0,0,0,0,0,0.05,0.21,0.4,0.53,0.46,0.33,0.26,0.2,0.22,0.17,0.04,0,0,0,0,0,0,0,0
Albania,ROR,m9,d3,0,0,0,0,0,0.02,0.05,0.1,0.14,0.16,0.2,0.18,0.13,0.1,0.07,0.03,0,0,0,0,0,0,0,0
Albania,ROR,m9,d4,0,0,0,0,0,0.14,0.36,0.53,0.66,0.73,0.76,0.74,0.67,0.56,0.39,0.19,0.02,0,0,0,0,0,0,0
Albania,ROR,m9,d5,0,0,0,0,0,0.13,0.33,0.51,0.63,0.71,0.74,0.72,0.66,0.55,0.39,0.19,0.02,0,0,0,0,0,0,0
Albania,ROR,m9,d6,0,0,0,0,0,0.07,0.25,0.46,0.57,0.62,0.52,0.5,0.52,0.5,0.36,0.17,0.01,0,0,0,0,0,0,0
Albania,ROR,m9,d7,0,0,0,0,0,0.09,0.31,0.49,0.62,0.69,0.69,0.68,0.6,0.53,0.37,0.16,0,0,0,0,0,0,0,0
Albania,ROR,m10,d1,0,0,0,0,0,0.04,0.25,0.46,0.6,0.69,0.72,0.7,0.64,0.51,0.3,0.11,0,0,0,0,0,0,0,0
Albania,ROR,m10,d2,0,0,0,0,0,0.01,0.18,0.39,0.52,0.57,0.58,0.53,0.4,0.24,0.1,0.01,0,0,0,0,0,0,0,0
Albania,ROR,m10,d3,0,0,0,0,0,0.01,0.06,0.18,0.31,0.4,0.48,0.52,0.53,0.46,0.25,0.09,0,0,0,0,0,0,0,0
Albania,ROR,m10,d4,0,0,0,0,0,0.05,0.26,0.44,0.56,0.66,0.68,0.62,0.51,0.42,0.29,0.11,0,0,0,0,0,0,0,0
Albania,ROR,m10,d5,0,0,0,0,0,0.01,0.1,0.19,0.27,0.29,0.29,0.26,0.23,0.16,0.09,0.03,0,0,0,0,0,0,0,0
Albania,ROR,m10,d6,0,0,0,0,0,0.03,0.25,0.46,0.61,0.7,0.73,0.71,0.65,0.53,0.35,0.11,0,0,0,0,0,0,0,0
