country,zone,attribute,resolution,year,baseline,baseline_INGA,baseline_limexp,baseline_noBTKG
Mozambique,Mozambique_North,Investment costs: $m,,2045,74.5,72.2,78.3,74.5
Mozambique,Mozambique_North,Investment costs: $m,,2048,82.8,82.2,90.4,84.4
Mozambique,Mozambique_North,Investment costs: $m,,2050,88.5,88.7,96.8,90.9
Mozambique,Mozambique_North,Net interchange Ratio: GWh,,2035,0.3,0.3,0.3,0.3
Mozambique,Mozambique_North,Net interchange Ratio: GWh,,2038,0.2,0.1,0.2,0.2
Mozambique,Mozambique_North,Net interchange Ratio: GWh,,2040,0.2,0.2,0.2,0.2
Mozambique,Mozambique_North,Net interchange Ratio: GWh,,2042,0.3,0.3,0.2,0.3
Mozambique,Mozambique_North,Net interchange Ratio: GWh,,2045,0.3,0.4,0.3,0.3
Mozambique,Mozambique_North,Net interchange Ratio: GWh,,2048,0.3,0.3,0.2,0.3
Mozambique,Mozambique_North,Net interchange Ratio: GWh,,2050,0.3,0.3,0.1,0.2
Mozambique,Mozambique_North,Net interchange: GWh,,2035,596.3,582.5,508.5,611.8
Mozambique,Mozambique_North,Net interchange: GWh,,2038,312.5,299.4,439.8,327.4
Mozambique,Mozambique_North,Net interchange: GWh,,2040,488.4,474.0,455.1,503.8
Mozambique,Mozambique_North,Net interchange: GWh,,2042,702.7,692.4,475.6,716.9
Mozambique,Mozambique_North,Net interchange: GWh,,2045,901.1,1009.5,685.3,893.3
Mozambique,Mozambique_North,Net interchange: GWh,,2048,881.1,912.6,460.6,810.9
Mozambique,Mozambique_North,Net interchange: GWh,,2050,869.5,897.9,415.3,800.5
Mozambique,Mozambique_North,New Capacity: MW,GT-Gas,2030,250.0,250.0,250.0,250.0
Mozambique,Mozambique_North,New Capacity: MW,PV,2030,291.8,291.8,240.0,291.8
Mozambique,Mozambique_North,New Capacity: MW,PV,2032,30.0,30.0,160.0,30.0
Mozambique,Mozambique_North,New Capacity: MW,PV,2035,35.7,44.2,,26.2
Mozambique,Mozambique_North,New Capacity: MW,PV,2038,360.0,360.0,240.0,360.0
Mozambique,Mozambique_North,New Capacity: MW,PV,2040,,,94.0,
Mozambique,Mozambique_North,New Capacity: MW,PV,2042,,,94.4,
Mozambique,Mozambique_North,New Capacity: MW,PV,2045,74.8,,63.8,87.4
Mozambique,Mozambique_North,New Capacity: MW,PV,2048,248.6,300.0,360.0,295.8
Mozambique,Mozambique_North,New Capacity: MW,PV,2050,175.2,200.0,200.0,200.0
Mozambique,Mozambique_North,New Capacity: MW,Reservoir,2035,120.0,120.0,120.0,120.0
Mozambique,Mozambique_North,New Transmission Capacity: MW,Mozambique_Central,2035,292.2,292.2,271.0,292.2
Mozambique,Mozambique_North,New Transmission Capacity: MW,Mozambique_Central,2048,4.4,,,5.5
Mozambique,Mozambique_North,New Transmission Capacity: MW,Mozambique_Central,2050,65.4,25.7,,
Mozambique,Mozambique_North,New Transmission Capacity: MW,Tanzania,2038,158.6,158.6,175.1,158.6
Mozambique,Mozambique_North,New Transmission Capacity: MW,Tanzania,2040,33.6,33.6,25.4,33.6
Mozambique,Mozambique_North,New Transmission Capacity: MW,Tanzania,2042,49.1,59.2,48.1,49.1
Mozambique,Mozambique_North,New Transmission Capacity: MW,Tanzania,2045,65.6,55.5,79.4,65.6
Mozambique,Mozambique_North,New Transmission Capacity: MW,Tanzania,2048,84.8,89.2,89.2,83.6
Mozambique,Mozambique_North,New Transmission Capacity: MW,Tanzania,2050,,39.8,65.4,65.4
Mozambique,Mozambique_North,Price: $/MWh,,2025,2029.7,2029.7,2029.7,2029.7
Mozambique,Mozambique_North,Price: $/MWh,,2027,2256.2,2256.2,2256.2,2256.2
Mozambique,Mozambique_North,Price: $/MWh,,2030,412.8,412.8,419.7,412.8
Mozambique,Mozambique_North,Price: $/MWh,,2032,554.9,554.9,548.0,554.9
Mozambique,Mozambique_North,Price: $/MWh,,2035,56.4,57.1,63.2,56.5
Mozambique,Mozambique_North,Price: $/MWh,,2038,45.8,45.9,53.0,45.8
Mozambique,Mozambique_North,Price: $/MWh,,2040,48.9,46.3,54.8,49.0
Mozambique,Mozambique_North,Price: $/MWh,,2042,46.2,48.5,55.5,46.3
Mozambique,Mozambique_North,Price: $/MWh,,2045,49.0,49.6,60.4,49.3
Mozambique,Mozambique_North,Price: $/MWh,,2048,49.3,50.4,55.3,48.6
Mozambique,Mozambique_North,Price: $/MWh,,2050,48.0,50.2,47.5,48.6
Mozambique,Mozambique_North,Spinning Reserve: GWh,,2025,12.0,12.0,12.0,12.0
Mozambique,Mozambique_North,Spinning Reserve: GWh,,2027,12.0,12.0,12.0,12.0
Mozambique,Mozambique_North,Spinning Reserve: GWh,,2030,30.2,72.3,16.2,30.3
Mozambique,Mozambique_North,Spinning Reserve: GWh,,2032,41.1,43.9,41.4,39.4
Mozambique,Mozambique_North,Spinning Reserve: GWh,,2035,36.1,48.2,21.8,45.8
Mozambique,Mozambique_North,Spinning Reserve: GWh,,2038,46.1,77.9,17.2,57.7
Mozambique,Mozambique_North,Spinning Reserve: GWh,,2040,70.3,84.4,17.4,61.6
Mozambique,Mozambique_North,Spinning Reserve: GWh,,2042,49.9,82.8,14.7,45.7
Mozambique,Mozambique_North,Spinning Reserve: GWh,,2045,27.5,74.5,11.5,32.6
Mozambique,Mozambique_North,Spinning Reserve: GWh,,2048,20.0,57.6,18.4,37.0
Mozambique,Mozambique_North,Spinning Reserve: GWh,,2050,29.4,49.2,7.1,25.1
Mozambique,Mozambique_North,Surplus generation: GWh,,2025,3.1,3.1,3.1,3.1
Mozambique,Mozambique_North,Surplus generation: GWh,,2027,2.3,2.3,2.3,2.3
Mozambique,Mozambique_North,Surplus generation: GWh,,2030,9.7,14.3,10.9,9.1
Mozambique,Mozambique_North,Surplus generation: GWh,,2032,28.1,31.3,63.5,15.3
Mozambique,Mozambique_North,Surplus generation: GWh,,2042,1.9,1.3,,0.9
Mozambique,Mozambique_North,Surplus generation: GWh,,2048,21.8,22.4,,30.1
Mozambique,Mozambique_North,Surplus generation: GWh,,2050,34.5,7.3,,62.0
Mozambique,Mozambique_North,Total Demand: GWh,,2025,1217.9,1217.9,1217.9,1217.9
Mozambique,Mozambique_North,Total Demand: GWh,,2027,1323.3,1323.3,1323.3,1323.3
Mozambique,Mozambique_North,Total Demand: GWh,,2030,1485.0,1485.0,1485.0,1485.0
Mozambique,Mozambique_North,Total Demand: GWh,,2032,1604.8,1604.8,1604.8,1604.8
Mozambique,Mozambique_North,Total Demand: GWh,,2035,1804.0,1804.0,1804.0,1804.0
Mozambique,Mozambique_North,Total Demand: GWh,,2038,2029.6,2029.6,2029.6,2029.6
Mozambique,Mozambique_North,Total Demand: GWh,,2040,2195.5,2195.5,2195.5,2195.5
Mozambique,Mozambique_North,Total Demand: GWh,,2042,2375.0,2375.0,2375.0,2375.0
Mozambique,Mozambique_North,Total Demand: GWh,,2045,2672.0,2672.0,2672.0,2672.0
Mozambique,Mozambique_North,Total Demand: GWh,,2048,3006.3,3006.3,3006.3,3006.3
Mozambique,Mozambique_North,Total Demand: GWh,,2050,3252.0,3252.0,3252.0,3252.0
Mozambique,Mozambique_North,Trade shared benefits: $/MWh,,,-2.4,-2.4,-2.1,-2.4
Mozambique,Mozambique_North,Transmission Capacity: MW,Mozambique_Central,2035,292.2,292.2,271.0,292.2
Mozambique,Mozambique_North,Transmission Capacity: MW,Mozambique_Central,2038,292.2,292.2,271.0,292.2
Mozambique,Mozambique_North,Transmission Capacity: MW,Mozambique_Central,2040,292.2,292.2,271.0,292.2
Mozambique,Mozambique_North,Transmission Capacity: MW,Mozambique_Central,2042,292.2,292.2,271.0,292.2
Mozambique,Mozambique_North,Transmission Capacity: MW,Mozambique_Central,2045,292.2,292.2,271.0,292.2
Mozambique,Mozambique_North,Transmission Capacity: MW,Mozambique_Central,2048,296.6,292.2,271.0,297.7
Mozambique,Mozambique_North,Transmission Capacity: MW,Mozambique_Central,2050,362.1,317.9,271.0,297.7
Mozambique,Mozambique_North,Transmission Capacity: MW,Tanzania,2038,158.6,158.6,175.1,158.6
Mozambique,Mozambique_North,Transmission Capacity: MW,Tanzania,2040,192.2,192.2,200.6,192.2
Mozambique,Mozambique_North,Transmission Capacity: MW,Tanzania,2042,241.3,251.4,248.7,241.3
Mozambique,Mozambique_North,Transmission Capacity: MW,Tanzania,2045,306.9,306.9,328.1,306.9
Mozambique,Mozambique_North,Transmission Capacity: MW,Tanzania,2048,391.7,396.1,417.3,390.5
Mozambique,Mozambique_North,Transmission Capacity: MW,Tanzania,2050,391.7,435.8,482.7,456.0
Mozambique,Mozambique_North,Transmission costs: $/MWh,,,1.2,1.2,1.2,1.2
Mozambique,Mozambique_North,Transmission costs: $m,,2035,4.1,4.1,3.8,4.1
Mozambique,Mozambique_North,Transmission costs: $m,,2038,5.0,5.0,4.8,5.0
Mozambique,Mozambique_North,Transmission costs: $m,,2040,5.2,5.2,4.9,5.2
Mozambique,Mozambique_North,Transmission costs: $m,,2042,5.5,5.5,5.2,5.5
Mozambique,Mozambique_North,Transmission costs: $m,,2045,5.8,5.8,5.7,5.8
Mozambique,Mozambique_North,Transmission costs: $m,,2048,6.4,6.4,6.2,6.4
Mozambique,Mozambique_North,Transmission costs: $m,,2050,7.3,7.0,6.6,6.8
Mozambique,Mozambique_North,Unmet demand costs: $/MWh,,,179.1,179.1,179.1,179.1
Mozambique,Mozambique_North,Unmet demand costs: $m,,2025,983.0,983.0,983.0,983.0
Mozambique,Mozambique_North,Unmet demand costs: $m,,2027,1192.3,1192.3,1192.3,1192.3
Mozambique,Mozambique_North,Unmet demand costs: $m,,2030,31.1,31.1,31.1,31.1
Mozambique,Mozambique_North,Unmet demand costs: $m,,2032,77.4,77.4,77.4,77.4
Mozambique,Mozambique_North,Unmet demand: GWh,,2025,393.2,393.2,393.2,393.2
Mozambique,Mozambique_North,Unmet demand: GWh,,2027,476.9,476.9,476.9,476.9
Mozambique,Mozambique_North,Unmet demand: GWh,,2030,12.4,12.4,12.4,12.4
Mozambique,Mozambique_North,Unmet demand: GWh,,2032,31.0,31.0,31.0,31.0
Mozambique,Mozambique_North,Unmet system planning reserve costs: $m,,2050,,,,0.0
Mozambique,Mozambique_North,Variable O&M: $/MWh,,,1.5,1.5,1.5,1.5
Mozambique,Mozambique_North,Variable O&M: $m,,2025,4.5,4.5,4.5,4.5
Mozambique,Mozambique_North,Variable O&M: $m,,2027,4.6,4.6,4.6,4.6
Mozambique,Mozambique_North,Variable O&M: $m,,2030,4.1,4.1,4.3,4.1
Mozambique,Mozambique_North,Variable O&M: $m,,2032,4.4,4.4,4.2,4.4
Mozambique,Mozambique_North,Variable O&M: $m,,2035,0.4,0.4,0.5,0.4
Mozambique,Mozambique_North,Variable O&M: $m,,2038,0.3,0.3,0.3,0.3
Mozambique,Mozambique_North,Variable O&M: $m,,2040,0.3,0.3,0.3,0.3
Mozambique,Mozambique_North,Variable O&M: $m,,2042,0.3,0.3,0.3,0.3
Mozambique,Mozambique_North,Variable O&M: $m,,2045,0.3,0.3,0.3,0.3
Mozambique,Mozambique_North,Variable O&M: $m,,2048,0.3,0.3,0.3,0.3
Mozambique,Mozambique_North,Variable O&M: $m,,2050,0.3,0.3,0.3,0.3
Mozambique,Mozambique_South,Annual Energy Exchanges: GWh,Mozambique_Central,2035,139.7,133.9,,138.9
Mozambique,Mozambique_South,Annual Energy Exchanges: GWh,Mozambique_Central,2038,223.0,222.7,,223.0
Mozambique,Mozambique_South,Annual Energy Exchanges: GWh,Mozambique_Central,2040,223.6,198.1,0.3,225.2
Mozambique,Mozambique_South,Annual Energy Exchanges: GWh,Mozambique_Central,2042,89.6,93.2,31.7,90.3
Mozambique,Mozambique_South,Capacity: MW,GT-Gas,2025,451.2,451.2,451.2,451.2
Mozambique,Mozambique_South,Capacity: MW,GT-Gas,2027,451.2,451.2,451.2,451.2
Mozambique,Mozambique_South,Capacity: MW,GT-Gas,2030,451.2,451.2,451.2,451.2
Mozambique,Mozambique_South,Capacity: MW,GT-Gas,2032,451.2,451.2,451.2,451.2
Mozambique,Mozambique_South,Capacity: MW,GT-Gas,2035,451.2,451.2,451.2,451.2
Mozambique,Mozambique_South,Capacity: MW,GT-Gas,2038,451.2,451.2,451.2,451.2
Mozambique,Mozambique_South,Capacity: MW,GT-Gas,2040,451.2,451.2,451.2,451.2
Mozambique,Mozambique_South,Capacity: MW,GT-Gas,2042,451.2,451.2,451.2,451.2
Mozambique,Mozambique_South,Capacity: MW,GT-Gas,2045,451.2,451.2,451.2,451.2
Mozambique,Mozambique_South,Capacity: MW,GT-Gas,2048,451.2,451.2,451.2,451.2
Mozambique,Mozambique_South,Capacity: MW,GT-Gas,2050,451.2,451.2,451.2,451.2
Mozambique,Mozambique_South,Capacity: MW,GT-HFO,2025,14.0,14.0,14.0,14.0
Mozambique,Mozambique_South,Capacity: MW,GT-HFO,2027,14.0,14.0,14.0,14.0
Mozambique,Mozambique_South,Capacity: MW,GT-HFO,2030,14.0,14.0,14.0,14.0
Mozambique,Mozambique_South,Capacity: MW,GT-HFO,2032,14.0,14.0,14.0,14.0
Mozambique,Mozambique_South,Capacity: MW,GT-HFO,2035,14.0,14.0,14.0,14.0
Mozambique,Mozambique_South,Capacity: MW,GT-HFO,2038,14.0,14.0,14.0,14.0
Mozambique,Mozambique_South,Capacity: MW,GT-HFO,2040,14.0,14.0,14.0,14.0
Mozambique,Mozambique_South,Capacity: MW,GT-HFO,2042,14.0,14.0,14.0,14.0
Mozambique,Mozambique_South,Capacity: MW,GT-HFO,2045,14.0,14.0,14.0,14.0
Mozambique,Mozambique_South,Capacity: MW,GT-HFO,2048,14.0,14.0,14.0,14.0
Mozambique,Mozambique_South,Capacity: MW,GT-HFO,2050,14.0,14.0,14.0,14.0
Mozambique,Mozambique_South,Capacity: MW,Onshore Wind,2048,170.0,170.0,170.0,170.0
Mozambique,Mozambique_South,Capacity: MW,Onshore Wind,2050,170.0,170.0,170.0,170.0
Mozambique,Mozambique_South,Capacity: MW,ROR,2035,18.0,18.0,18.0,18.0
Mozambique,Mozambique_South,Capacity: MW,ROR,2038,18.0,18.0,18.0,18.0
Mozambique,Mozambique_South,Capacity: MW,ROR,2040,18.0,18.0,18.0,18.0
Mozambique,Mozambique_South,Capacity: MW,ROR,2042,18.0,18.0,18.0,18.0
Mozambique,Mozambique_South,Capacity: MW,ROR,2045,18.0,18.0,18.0,18.0
Mozambique,Mozambique_South,Capacity: MW,ROR,2048,18.0,18.0,18.0,18.0
Mozambique,Mozambique_South,Capacity: MW,ROR,2050,18.0,18.0,18.0,18.0
Mozambique,Mozambique_South,Capacity: MW,Reservoir,2040,75.0,75.0,75.0,75.0
Mozambique,Mozambique_South,Capacity: MW,Reservoir,2042,75.0,75.0,75.0,75.0
Mozambique,Mozambique_South,Capacity: MW,Reservoir,2045,75.0,75.0,75.0,75.0
Mozambique,Mozambique_South,Capacity: MW,Reservoir,2048,75.0,75.0,75.0,75.0
Mozambique,Mozambique_South,Capacity: MW,Reservoir,2050,75.0,75.0,75.0,75.0
Mozambique,Mozambique_South,Carbon costs: $/MWh,,,1.5,1.5,1.5,1.5
Mozambique,Mozambique_South,Carbon costs: $m,,2025,89.8,89.8,89.8,89.8
Mozambique,Mozambique_South,Carbon costs: $m,,2045,0.2,0.5,,0.3
Mozambique,Mozambique_South,Carbon costs: $m,,2048,9.7,10.0,14.6,9.7
Mozambique,Mozambique_South,Carbon costs: $m,,2050,10.6,10.4,11.5,10.6
Mozambique,Mozambique_South,Demand: GWh,,2025,4339.8,4339.8,4339.8,4339.8
Mozambique,Mozambique_South,Demand: GWh,,2027,4715.5,4715.5,4715.5,4715.5
Mozambique,Mozambique_South,Demand: GWh,,2030,5291.6,5291.6,5291.6,5291.6
Mozambique,Mozambique_South,Demand: GWh,,2032,5718.7,5718.7,5718.7,5718.7
Mozambique,Mozambique_South,Demand: GWh,,2035,6428.2,6428.2,6428.2,6428.2
Mozambique,Mozambique_South,Demand: GWh,,2038,7232.3,7232.3,7232.3,7232.3
Mozambique,Mozambique_South,Demand: GWh,,2040,7823.5,7823.5,7823.5,7823.5
Mozambique,Mozambique_South,Demand: GWh,,2042,8463.0,8463.0,8463.0,8463.0
Mozambique,Mozambique_South,Demand: GWh,,2045,9521.6,9521.6,9521.6,9521.6
Mozambique,Mozambique_South,Demand: GWh,,2048,10712.6,10712.6,10712.6,10712.6
Mozambique,Mozambique_South,Demand: GWh,,2050,11588.3,11588.3,11588.3,11588.3
Mozambique,Mozambique_South,Emissions: MtCO2,,2025,1.6,1.6,1.6,1.6
Mozambique,Mozambique_South,Emissions: MtCO2,,2048,0.1,0.1,0.2,0.1
Mozambique,Mozambique_South,Emissions: MtCO2,,2050,0.1,0.1,0.1,0.1
Mozambique,Mozambique_South,Energy: GWh,GT-Gas,2025,2927.0,2927.0,2927.0,2927.0
Mozambique,Mozambique_South,Energy: GWh,GT-Gas,2045,4.9,10.4,,6.4
Mozambique,Mozambique_South,Energy: GWh,GT-Gas,2048,190.2,195.7,284.7,190.4
Mozambique,Mozambique_South,Energy: GWh,GT-Gas,2050,198.7,195.0,215.7,199.0
Mozambique,Mozambique_South,Energy: GWh,Onshore Wind,2048,288.5,288.5,288.5,288.5
Mozambique,Mozambique_South,Energy: GWh,Onshore Wind,2050,288.5,288.5,288.5,288.5
Mozambique,Mozambique_South,Energy: GWh,ROR,2035,126.1,126.1,126.1,126.1
Mozambique,Mozambique_South,Energy: GWh,ROR,2038,126.1,126.1,126.1,126.1
Mozambique,Mozambique_South,Energy: GWh,ROR,2040,126.1,126.1,126.1,126.1
Mozambique,Mozambique_South,Energy: GWh,ROR,2042,126.1,126.1,126.1,126.1
Mozambique,Mozambique_South,Energy: GWh,ROR,2045,126.1,126.1,126.1,126.1
Mozambique,Mozambique_South,Energy: GWh,ROR,2048,126.1,126.1,126.1,126.1
Mozambique,Mozambique_South,Energy: GWh,ROR,2050,126.1,126.1,126.1,126.1
Mozambique,Mozambique_South,Energy: GWh,Reservoir,2040,525.6,525.6,525.6,525.6
Mozambique,Mozambique_South,Energy: GWh,Reservoir,2042,525.6,525.6,525.6,525.6
Mozambique,Mozambique_South,Energy: GWh,Reservoir,2045,525.6,525.6,525.6,525.6
Mozambique,Mozambique_South,Energy: GWh,Reservoir,2048,525.6,525.6,525.6,525.6
Mozambique,Mozambique_South,Energy: GWh,Reservoir,2050,525.6,525.6,525.6,525.6
Mozambique,Mozambique_South,Export revenues with internal zones: $/MWh,,,-0.3,-0.3,,-0.3
Mozambique,Mozambique_South,Exports exchange: GWh,,2035,139.7,133.9,,138.9
Mozambique,Mozambique_South,Exports exchange: GWh,,2038,223.0,222.7,,223.0
Mozambique,Mozambique_South,Exports exchange: GWh,,2040,223.6,198.1,0.3,225.2
Mozambique,Mozambique_South,Exports exchange: GWh,,2042,89.6,93.2,31.7,90.3
Mozambique,Mozambique_South,Fixed O&M: $/MWh,,,1.9,1.9,1.9,1.9
Mozambique,Mozambique_South,Fixed O&M: $m,,2025,10.4,10.4,10.4,10.4
Mozambique,Mozambique_South,Fixed O&M: $m,,2027,10.4,10.4,10.4,10.4
Mozambique,Mozambique_South,Fixed O&M: $m,,2030,10.4,10.4,10.4,10.4
Mozambique,Mozambique_South,Fixed O&M: $m,,2032,10.4,10.4,10.4,10.4
Mozambique,Mozambique_South,Fixed O&M: $m,,2035,11.1,11.1,11.1,11.1
Mozambique,Mozambique_South,Fixed O&M: $m,,2038,11.1,11.1,11.1,11.1
Mozambique,Mozambique_South,Fixed O&M: $m,,2040,14.9,14.9,14.9,14.9
Mozambique,Mozambique_South,Fixed O&M: $m,,2042,14.9,14.9,14.9,14.9
Mozambique,Mozambique_South,Fixed O&M: $m,,2045,14.9,14.9,14.9,14.9
Mozambique,Mozambique_South,Fixed O&M: $m,,2048,22.5,22.5,22.5,22.5
Mozambique,Mozambique_South,Fixed O&M: $m,,2050,22.5,22.5,22.5,22.5
Mozambique,Mozambique_South,Fuel costs: $/MWh,,,2.9,2.9,2.9,2.9
Mozambique,Mozambique_South,Fuel costs: $m,,2025,180.7,180.7,180.7,180.7
Mozambique,Mozambique_South,Fuel costs: $m,,2045,0.4,0.7,,0.5
Mozambique,Mozambique_South,Fuel costs: $m,,2048,13.0,13.4,19.5,13.0
Mozambique,Mozambique_South,Fuel costs: $m,,2050,13.2,13.0,14.3,13.2
Mozambique,Mozambique_South,Generation: GWh,,2025,2927.0,2927.0,2927.0,2927.0
Mozambique,Mozambique_South,Generation: GWh,,2035,126.1,126.1,126.1,126.1
Mozambique,Mozambique_South,Generation: GWh,,2038,126.1,126.1,126.1,126.1
Mozambique,Mozambique_South,Generation: GWh,,2040,651.7,651.7,651.7,651.7
Mozambique,Mozambique_South,Generation: GWh,,2042,651.7,651.7,651.7,651.7
Mozambique,Mozambique_South,Generation: GWh,,2045,656.7,662.2,651.7,658.1
Mozambique,Mozambique_South,Generation: GWh,,2048,1130.4,1136.0,1225.0,1130.7
Mozambique,Mozambique_South,Generation: GWh,,2050,1139.0,1135.3,1156.0,1139.2
Mozambique,Mozambique_South,Import costs with internal zones: $/MWh,,,68.2,68.2,72.7,68.3
Mozambique,Mozambique_South,Import costs with internal zones: $m,,2025,141.9,141.9,141.9,141.9
Mozambique,Mozambique_South,Import costs with internal zones: $m,,2027,436.7,436.7,436.7,436.7
Mozambique,Mozambique_South,Import costs with internal zones: $m,,2030,461.5,461.5,461.6,461.5
Mozambique,Mozambique_South,Import costs with internal zones: $m,,2032,449.1,448.8,495.7,449.1
Mozambique,Mozambique_South,Import costs with internal zones: $m,,2035,383.6,385.8,442.9,383.6
Mozambique,Mozambique_South,Import costs with internal zones: $m,,2038,419.1,424.9,458.5,419.0
Mozambique,Mozambique_South,Import costs with internal zones: $m,,2040,441.7,429.2,488.9,441.8
Mozambique,Mozambique_South,Import costs with internal zones: $m,,2042,472.7,469.2,556.3,472.8
Mozambique,Mozambique_South,Import costs with internal zones: $m,,2045,551.4,547.3,646.6,553.1
Mozambique,Mozambique_South,Import costs with internal zones: $m,,2048,640.3,637.2,682.6,640.2
Mozambique,Mozambique_South,Import costs with internal zones: $m,,2050,746.6,737.3,734.8,749.7
Mozambique,Mozambique_South,Imports exchange: GWh,,2025,1471.7,1471.7,1471.7,1471.7
Mozambique,Mozambique_South,Imports exchange: GWh,,2027,4912.0,4912.0,4912.0,4912.0
Mozambique,Mozambique_South,Imports exchange: GWh,,2030,5621.5,5621.5,5621.5,5621.5
Mozambique,Mozambique_South,Imports exchange: GWh,,2032,6066.4,6066.4,6066.4,6066.4
Mozambique,Mozambique_South,Imports exchange: GWh,,2035,6803.3,6795.1,6652.0,6803.2
Mozambique,Mozambique_South,Imports exchange: GWh,,2038,7717.9,7718.3,7468.7,7717.6
Mozambique,Mozambique_South,Imports exchange: GWh,,2040,7772.2,7745.2,7538.5,7773.8
Mozambique,Mozambique_South,Imports exchange: GWh,,2042,8311.1,8295.4,8245.0,8309.8
Mozambique,Mozambique_South,Imports exchange: GWh,,2045,9322.0,9316.4,9322.6,9320.1
Mozambique,Mozambique_South,Imports exchange: GWh,,2048,10080.2,10073.7,9984.1,10079.9
Mozambique,Mozambique_South,Imports exchange: GWh,,2050,10990.3,10994.0,10974.0,10990.0
Mozambique,Mozambique_South,Investment costs: $/MWh,,,0.8,0.8,0.8,0.8
Mozambique,Mozambique_South,Investment costs: $m,,2035,3.2,3.2,3.2,3.2
Mozambique,Mozambique_South,Investment costs: $m,,2038,3.2,3.2,3.2,3.2
Mozambique,Mozambique_South,Investment costs: $m,,2040,18.9,18.9,18.9,18.9
Mozambique,Mozambique_South,Investment costs: $m,,2042,18.9,18.9,18.9,18.9
Mozambique,Mozambique_South,Investment costs: $m,,2045,18.9,18.9,18.9,18.9
Mozambique,Mozambique_South,Investment costs: $m,,2048,28.2,28.2,28.2,28.2
Mozambique,Mozambique_South,Investment costs: $m,,2050,28.2,28.2,28.2,28.2
Mozambique,Mozambique_South,Net interchange Ratio: GWh,,2025,0.3,0.3,0.3,0.3
Mozambique,Mozambique_South,Net interchange Ratio: GWh,,2027,1.0,1.0,1.0,1.0
Mozambique,Mozambique_South,Net interchange Ratio: GWh,,2030,1.1,1.1,1.1,1.1
Mozambique,Mozambique_South,Net interchange Ratio: GWh,,2032,1.1,1.1,1.1,1.1
Mozambique,Mozambique_South,Net interchange Ratio: GWh,,2035,1.0,1.0,1.0,1.0
Mozambique,Mozambique_South,Net interchange Ratio: GWh,,2038,1.0,1.0,1.0,1.0
Mozambique,Mozambique_South,Net interchange Ratio: GWh,,2040,1.0,1.0,1.0,1.0
Mozambique,Mozambique_South,Net interchange Ratio: GWh,,2042,1.0,1.0,1.0,1.0
Mozambique,Mozambique_South,Net interchange Ratio: GWh,,2045,1.0,1.0,1.0,1.0
Mozambique,Mozambique_South,Net interchange Ratio: GWh,,2048,0.9,0.9,0.9,0.9
Mozambique,Mozambique_South,Net interchange Ratio: GWh,,2050,0.9,0.9,0.9,0.9
Mozambique,Mozambique_South,Net interchange: GWh,,2025,1471.7,1471.7,1471.7,1471.7
Mozambique,Mozambique_South,Net interchange: GWh,,2027,4912.0,4912.0,4912.0,4912.0
Mozambique,Mozambique_South,Net interchange: GWh,,2030,5621.5,5621.5,5621.5,5621.5
Mozambique,Mozambique_South,Net interchange: GWh,,2032,6066.4,6066.4,6066.4,6066.4
Mozambique,Mozambique_South,Net interchange: GWh,,2035,6663.6,6661.2,6652.0,6664.4
Mozambique,Mozambique_South,Net interchange: GWh,,2038,7494.8,7495.6,7468.7,7494.6
Mozambique,Mozambique_South,Net interchange: GWh,,2040,7548.6,7547.1,7538.2,7548.5
Mozambique,Mozambique_South,Net interchange: GWh,,2042,8221.5,8202.2,8213.3,8219.5
