Variable,country,zone,generator,fuel,year,baseline,baseline_INGA,baseline_limexp,baseline_noBTKG
LCOE: $/MWH,,Angola_East,COMBI_Diesel_OFF_AGO_EA,ICE-Diesel,2050,311.83,462.5,303.35,311.83
LCOE: $/MWH,,Angola_East,CafunfoHybrid_PV_AGO_EA,PV,2030,45.09,43.52,36.58,43.98
LCOE: $/MWH,,Angola_East,CafunfoHybrid_PV_AGO_EA,PV,2032,42.69,41.81,36.52,43.41
LCOE: $/MWH,,Angola_East,CafunfoHybrid_PV_AGO_EA,PV,2035,39.59,39.77,35.4,39.61
LCOE: $/MWH,,Angola_East,CafunfoHybrid_PV_AGO_EA,PV,2038,33.76,33.54,34.65,33.78
LCOE: $/MWH,,Angola_East,CafunfoHybrid_PV_AGO_EA,PV,2040,33.61,33.64,32.32,33.61
LCOE: $/MWH,,Angola_East,CafunfoHybrid_PV_AGO_EA,PV,2042,33.61,33.69,32.32,33.61
LCOE: $/MWH,,Angola_East,CafunfoHybrid_PV_AGO_EA,PV,2045,33.61,33.69,32.32,33.61
LCOE: $/MWH,,Angola_East,CafunfoHybrid_PV_AGO_EA,PV,2048,33.61,33.69,32.32,33.61
LCOE: $/MWH,,Angola_East,CafunfoHybrid_PV_AGO_EA,PV,2050,33.61,33.69,32.32,33.61
LCOE: $/MWH,,Angola_East,CambuloHybrid_PV_AGO_EA,PV,2030,36.76,36.32,34.47,36.55
LCOE: $/MWH,,Angola_East,CambuloHybrid_PV_AGO_EA,PV,2032,36.5,36.73,34.54,36.5
LCOE: $/MWH,,Angola_East,CambuloHybrid_PV_AGO_EA,PV,2035,35.52,35.52,34.77,35.52
LCOE: $/MWH,,Angola_East,CambuloHybrid_PV_AGO_EA,PV,2038,33.96,33.47,34.65,33.85
LCOE: $/MWH,,Angola_East,CambuloHybrid_PV_AGO_EA,PV,2040,33.67,33.67,32.67,33.64
LCOE: $/MWH,,Angola_East,CambuloHybrid_PV_AGO_EA,PV,2042,33.67,33.67,32.67,33.64
LCOE: $/MWH,,Angola_East,CambuloHybrid_PV_AGO_EA,PV,2045,33.67,33.6,32.67,33.64
LCOE: $/MWH,,Angola_East,CambuloHybrid_PV_AGO_EA,PV,2048,33.67,33.67,32.67,33.64
LCOE: $/MWH,,Angola_East,CambuloHybrid_PV_AGO_EA,PV,2050,33.67,33.67,32.67,33.64
LCOE: $/MWH,,Angola_East,Cuango_PV_AGO_EA,PV,2030,53.68,53.3,38.59,51.99
LCOE: $/MWH,,Angola_East,Cuango_PV_AGO_EA,PV,2032,49.85,49.84,38.26,51.94
LCOE: $/MWH,,Angola_East,Cuango_PV_AGO_EA,PV,2035,47.91,48.27,38.02,47.76
LCOE: $/MWH,,Angola_East,Cuango_PV_AGO_EA,PV,2038,34.93,34.58,34.65,34.92
LCOE: $/MWH,,Angola_East,Cuango_PV_AGO_EA,PV,2040,34.63,34.65,34.65,34.63
LCOE: $/MWH,,Angola_East,Cuango_PV_AGO_EA,PV,2042,34.7,34.65,34.65,34.69
LCOE: $/MWH,,Angola_East,Cuango_PV_AGO_EA,PV,2045,34.63,34.65,34.65,34.63
LCOE: $/MWH,,Angola_East,Cuango_PV_AGO_EA,PV,2048,34.63,34.64,34.45,34.63
LCOE: $/MWH,,Angola_East,Cuango_PV_AGO_EA,PV,2050,34.63,34.65,34.45,34.63
LCOE: $/MWH,,Angola_East,Lau_PV_AGO_EA,PV,2030,35.49,35.49,35.2,35.67
LCOE: $/MWH,,Angola_East,Lau_PV_AGO_EA,PV,2032,35.73,35.51,35.62,35.73
LCOE: $/MWH,,Angola_East,Lau_PV_AGO_EA,PV,2035,36.79,36.79,35.23,36.8
LCOE: $/MWH,,Angola_East,Lau_PV_AGO_EA,PV,2038,34.12,33.96,34.65,34.08
LCOE: $/MWH,,Angola_East,Lau_PV_AGO_EA,PV,2040,34.04,34.04,33.75,34.07
LCOE: $/MWH,,Angola_East,Lau_PV_AGO_EA,PV,2042,34.04,34.04,33.82,34.07
LCOE: $/MWH,,Angola_East,Lau_PV_AGO_EA,PV,2045,34.04,34.04,33.82,34.07
LCOE: $/MWH,,Angola_East,Lau_PV_AGO_EA,PV,2048,34.04,34.0,31.34,34.07
LCOE: $/MWH,,Angola_East,Lau_PV_AGO_EA,PV,2050,34.04,34.04,31.34,34.07
LCOE: $/MWH,,Angola_East,New_OnshoreWind_AGO_EA,Onshore Wind,2030,74.63,76.08,66.91,73.79
LCOE: $/MWH,,Angola_East,New_OnshoreWind_AGO_EA,Onshore Wind,2032,75.85,76.92,67.08,74.21
LCOE: $/MWH,,Angola_East,New_OnshoreWind_AGO_EA,Onshore Wind,2035,75.38,74.83,67.35,75.38
LCOE: $/MWH,,Angola_East,New_OnshoreWind_AGO_EA,Onshore Wind,2038,76.69,74.71,75.44,76.69
LCOE: $/MWH,,Angola_East,New_OnshoreWind_AGO_EA,Onshore Wind,2040,74.56,74.96,74.96,74.96
LCOE: $/MWH,,Angola_East,New_OnshoreWind_AGO_EA,Onshore Wind,2042,72.71,74.96,74.96,72.65
LCOE: $/MWH,,Angola_East,New_OnshoreWind_AGO_EA,Onshore Wind,2045,71.22,74.96,74.96,71.22
LCOE: $/MWH,,Angola_East,New_OnshoreWind_AGO_EA,Onshore Wind,2048,69.54,74.96,70.26,68.53
LCOE: $/MWH,,Angola_East,New_OnshoreWind_AGO_EA,Onshore Wind,2050,69.02,74.96,69.31,69.02
LCOE: $/MWH,,Angola_East,Vuka_HY_AGO_EA,ROR,2032,120.24,120.64,107.55,120.24
LCOE: $/MWH,,Angola_East,Vuka_HY_AGO_EA,ROR,2035,114.75,112.12,102.59,114.75
LCOE: $/MWH,,Angola_East,Vuka_HY_AGO_EA,ROR,2038,79.42,77.32,78.11,79.42
LCOE: $/MWH,,Angola_East,Vuka_HY_AGO_EA,ROR,2040,77.13,79.86,77.03,77.13
LCOE: $/MWH,,Angola_East,Vuka_HY_AGO_EA,ROR,2042,77.25,76.46,76.68,77.25
LCOE: $/MWH,,Angola_East,Vuka_HY_AGO_EA,ROR,2045,76.92,76.05,76.17,76.92
LCOE: $/MWH,,Angola_East,Vuka_HY_AGO_EA,ROR,2048,76.95,75.58,76.23,76.95
LCOE: $/MWH,,Angola_East,Vuka_HY_AGO_EA,ROR,2050,76.92,75.41,76.22,76.92
LCOE: $/MWH,,Angola_North,AH_Cambambe_C1_HY_AGO_NO,Reservoir,2025,9.66,9.61,9.76,9.69
LCOE: $/MWH,,Angola_North,AH_Cambambe_C1_HY_AGO_NO,Reservoir,2027,33.36,34.96,32.46,32.81
LCOE: $/MWH,,Angola_North,AH_Cambambe_C1_HY_AGO_NO,Reservoir,2030,13.79,13.46,14.01,13.83
LCOE: $/MWH,,Angola_North,AH_Cambambe_C1_HY_AGO_NO,Reservoir,2032,10.88,10.47,10.93,10.9
LCOE: $/MWH,,Angola_North,AH_Cambambe_C1_HY_AGO_NO,Reservoir,2035,8.51,8.31,8.17,8.53
LCOE: $/MWH,,Angola_North,AH_Cambambe_C1_HY_AGO_NO,Reservoir,2038,8.94,8.87,8.73,8.87
LCOE: $/MWH,,Angola_North,AH_Cambambe_C1_HY_AGO_NO,Reservoir,2040,8.88,8.79,8.75,8.85
LCOE: $/MWH,,Angola_North,AH_Cambambe_C1_HY_AGO_NO,Reservoir,2042,8.84,8.12,8.7,8.84
LCOE: $/MWH,,Angola_North,AH_Cambambe_C1_HY_AGO_NO,Reservoir,2045,8.9,8.18,8.66,8.87
LCOE: $/MWH,,Angola_North,AH_Cambambe_C1_HY_AGO_NO,Reservoir,2048,8.5,8.21,8.6,8.67
LCOE: $/MWH,,Angola_North,AH_Cambambe_C1_HY_AGO_NO,Reservoir,2050,8.62,8.26,8.37,8.7
LCOE: $/MWH,,Angola_North,AH_Cambambe_C2_HY_AGO_NO,Reservoir,2025,13.11,13.11,13.06,13.08
LCOE: $/MWH,,Angola_North,AH_Cambambe_C2_HY_AGO_NO,Reservoir,2027,45.44,48.06,42.95,46.05
LCOE: $/MWH,,Angola_North,AH_Cambambe_C2_HY_AGO_NO,Reservoir,2030,14.56,14.68,14.57,15.09
LCOE: $/MWH,,Angola_North,AH_Cambambe_C2_HY_AGO_NO,Reservoir,2032,14.51,14.43,14.42,14.46
LCOE: $/MWH,,Angola_North,AH_Cambambe_C2_HY_AGO_NO,Reservoir,2035,13.52,13.23,13.91,13.69
LCOE: $/MWH,,Angola_North,AH_Cambambe_C2_HY_AGO_NO,Reservoir,2038,14.5,14.39,13.9,14.64
LCOE: $/MWH,,Angola_North,AH_Cambambe_C2_HY_AGO_NO,Reservoir,2040,14.31,13.61,13.81,14.41
LCOE: $/MWH,,Angola_North,AH_Cambambe_C2_HY_AGO_NO,Reservoir,2042,14.27,12.78,13.44,14.03
LCOE: $/MWH,,Angola_North,AH_Cambambe_C2_HY_AGO_NO,Reservoir,2045,14.46,12.32,13.47,14.56
LCOE: $/MWH,,Angola_North,AH_Cambambe_C2_HY_AGO_NO,Reservoir,2048,13.53,12.44,13.39,13.53
LCOE: $/MWH,,Angola_North,AH_Cambambe_C2_HY_AGO_NO,Reservoir,2050,13.56,12.37,12.4,13.44
LCOE: $/MWH,,Angola_North,AH_Capanda_HY_AGO_NO,Reservoir,2025,11.82,11.86,11.79,11.82
LCOE: $/MWH,,Angola_North,AH_Capanda_HY_AGO_NO,Reservoir,2027,31.49,31.14,31.21,31.04
LCOE: $/MWH,,Angola_North,AH_Capanda_HY_AGO_NO,Reservoir,2030,11.46,11.57,11.49,11.07
LCOE: $/MWH,,Angola_North,AH_Capanda_HY_AGO_NO,Reservoir,2032,10.21,10.38,10.31,10.26
LCOE: $/MWH,,Angola_North,AH_Capanda_HY_AGO_NO,Reservoir,2035,10.13,9.81,10.42,9.99
LCOE: $/MWH,,Angola_North,AH_Capanda_HY_AGO_NO,Reservoir,2038,11.07,10.78,10.72,11.06
LCOE: $/MWH,,Angola_North,AH_Capanda_HY_AGO_NO,Reservoir,2040,10.74,10.27,10.38,10.74
LCOE: $/MWH,,Angola_North,AH_Capanda_HY_AGO_NO,Reservoir,2042,10.42,9.93,10.8,10.66
LCOE: $/MWH,,Angola_North,AH_Capanda_HY_AGO_NO,Reservoir,2045,10.9,9.71,10.49,10.78
LCOE: $/MWH,,Angola_North,AH_Capanda_HY_AGO_NO,Reservoir,2048,10.06,9.78,10.15,10.34
LCOE: $/MWH,,Angola_North,AH_Capanda_HY_AGO_NO,Reservoir,2050,10.27,9.9,10.07,10.34
LCOE: $/MWH,,Angola_North,AH_Lauca_HY_AGO_NO,Reservoir,2025,11.49,11.49,11.49,11.49
LCOE: $/MWH,,Angola_North,AH_Lauca_HY_AGO_NO,Reservoir,2027,18.59,18.43,18.8,18.62
LCOE: $/MWH,,Angola_North,AH_Lauca_HY_AGO_NO,Reservoir,2030,13.07,13.04,13.1,13.06
LCOE: $/MWH,,Angola_North,AH_Lauca_HY_AGO_NO,Reservoir,2032,12.94,12.83,12.88,12.93
LCOE: $/MWH,,Angola_North,AH_Lauca_HY_AGO_NO,Reservoir,2035,11.73,11.49,11.49,11.73
LCOE: $/MWH,,Angola_North,AH_Lauca_HY_AGO_NO,Reservoir,2038,12.32,11.87,12.89,12.29
LCOE: $/MWH,,Angola_North,AH_Lauca_HY_AGO_NO,Reservoir,2040,12.15,12.0,12.83,12.16
LCOE: $/MWH,,Angola_North,AH_Lauca_HY_AGO_NO,Reservoir,2042,12.12,11.49,12.35,12.08
LCOE: $/MWH,,Angola_North,AH_Lauca_HY_AGO_NO,Reservoir,2045,12.73,11.49,12.13,12.74
LCOE: $/MWH,,Angola_North,AH_Lauca_HY_AGO_NO,Reservoir,2048,12.43,11.49,11.68,12.34
LCOE: $/MWH,,Angola_North,AH_Lauca_HY_AGO_NO,Reservoir,2050,11.68,11.49,11.49,11.75
LCOE: $/MWH,,Angola_North,CT_Biocom_TH_AGO_NO,ST-Biomass,2025,225.98,225.98,225.98,225.98
LCOE: $/MWH,,Angola_North,CT_Biocom_TH_AGO_NO,ST-Biomass,2032,81.37,81.37,81.37,81.37
LCOE: $/MWH,,Angola_North,CT_Biocom_TH_AGO_NO,ST-Biomass,2035,84.82,84.82,84.82,84.82
LCOE: $/MWH,,Angola_North,CT_Biocom_TH_AGO_NO,ST-Biomass,2038,82.06,68.11,72.16,82.06
LCOE: $/MWH,,Angola_North,CT_Biocom_TH_AGO_NO,ST-Biomass,2040,73.17,178.45,70.41,73.22
LCOE: $/MWH,,Angola_North,CT_Biocom_TH_AGO_NO,ST-Biomass,2042,72.71,148.07,72.71,72.71
LCOE: $/MWH,,Angola_North,CT_Biocom_TH_AGO_NO,ST-Biomass,2045,80.09,143.67,76.16,80.09
LCOE: $/MWH,,Angola_North,CT_Biocom_TH_AGO_NO,ST-Biomass,2048,79.61,148.44,79.61,79.61
LCOE: $/MWH,,Angola_North,CT_Biocom_TH_AGO_NO,ST-Biomass,2050,81.91,85.79,81.91,81.91
LCOE: $/MWH,,Angola_North,CT_COMBI_Diesel_TH_AGO_NO,ICE-Diesel,2038,,1264.77,,
LCOE: $/MWH,,Angola_North,CT_COMBI_Diesel_TH_AGO_NO,ICE-Diesel,2040,1261.89,,1189.86,1261.89
LCOE: $/MWH,,Angola_North,CT_COMBI_Diesel_TH_AGO_NO,ICE-Diesel,2042,560.86,,558.92,553.67
LCOE: $/MWH,,Angola_North,CT_COMBI_Diesel_TH_AGO_NO,ICE-Diesel,2048,6638.36,1590.77,4957.77,6638.36
LCOE: $/MWH,,Angola_North,CT_COMBI_Diesel_TH_AGO_NO,ICE-Diesel,2050,1773.12,7049.7,1491.05,2414.24
LCOE: $/MWH,,Angola_North,CT_Soyo_TH_AGO_NO,CCGT-Gas,2038,160.19,95.81,130.09,160.19
LCOE: $/MWH,,Angola_North,CT_Soyo_TH_AGO_NO,CCGT-Gas,2040,104.53,342.7,96.0,104.53
LCOE: $/MWH,,Angola_North,CT_Soyo_TH_AGO_NO,CCGT-Gas,2042,87.02,169.91,84.04,87.01
LCOE: $/MWH,,Angola_North,CT_Soyo_TH_AGO_NO,CCGT-Gas,2045,102.06,156.01,91.41,101.98
LCOE: $/MWH,,Angola_North,CT_Soyo_TH_AGO_NO,CCGT-Gas,2048,84.66,156.44,81.44,84.66
LCOE: $/MWH,,Angola_North,CT_Soyo_TH_AGO_NO,CCGT-Gas,2050,77.69,148.27,76.33,77.69
LCOE: $/MWH,,Angola_North,CaculoCabaca_HY_AGO_NO,Reservoir,2027,62.37,62.37,62.37,62.37
LCOE: $/MWH,,Angola_North,CaculoCabaca_HY_AGO_NO,Reservoir,2030,62.37,62.37,62.37,62.37
LCOE: $/MWH,,Angola_North,CaculoCabaca_HY_AGO_NO,Reservoir,2032,62.37,62.37,62.37,62.37
LCOE: $/MWH,,Angola_North,CaculoCabaca_HY_AGO_NO,Reservoir,2035,62.37,63.4,62.37,62.37
LCOE: $/MWH,,Angola_North,CaculoCabaca_HY_AGO_NO,Reservoir,2038,66.31,64.34,62.37,66.36
LCOE: $/MWH,,Angola_North,CaculoCabaca_HY_AGO_NO,Reservoir,2040,68.49,62.37,62.37,68.4
LCOE: $/MWH,,Angola_North,CaculoCabaca_HY_AGO_NO,Reservoir,2042,66.34,62.37,62.37,66.41
LCOE: $/MWH,,Angola_North,CaculoCabaca_HY_AGO_NO,Reservoir,2045,63.08,62.37,62.37,62.96
LCOE: $/MWH,,Angola_North,CaculoCabaca_HY_AGO_NO,Reservoir,2048,62.37,62.37,62.37,62.37
LCOE: $/MWH,,Angola_North,CaculoCabaca_HY_AGO_NO,Reservoir,2050,62.37,62.37,62.37,62.37
LCOE: $/MWH,,Angola_North,Kiwaba_Nzogi_WIND_AGO_NO,Onshore Wind,2048,66.15,,66.16,66.29
LCOE: $/MWH,,Angola_North,Kiwaba_Nzogi_WIND_AGO_NO,Onshore Wind,2050,66.32,,66.32,65.03
LCOE: $/MWH,,Angola_North,New_BESS_AGO_NO,Battery,2038,60.27,71.92,56.78,59.85
LCOE: $/MWH,,Angola_North,New_BESS_AGO_NO,Battery,2040,60.06,61.13,60.61,60.3
LCOE: $/MWH,,Angola_North,New_BESS_AGO_NO,Battery,2042,66.71,64.05,61.83,66.9
LCOE: $/MWH,,Angola_North,New_BESS_AGO_NO,Battery,2045,67.98,68.52,61.59,67.45
LCOE: $/MWH,,Angola_North,New_BESS_AGO_NO,Battery,2048,73.23,63.77,64.05,72.29
LCOE: $/MWH,,Angola_North,New_BESS_AGO_NO,Battery,2050,72.95,68.04,67.2,73.02
LCOE: $/MWH,,Angola_North,Zenzo_HY_AGO_NO,Reservoir,2045,52.37,52.97,52.41,52.88
LCOE: $/MWH,,Angola_North,Zenzo_HY_AGO_NO,Reservoir,2048,53.35,51.78,52.57,52.64
LCOE: $/MWH,,Angola_North,Zenzo_HY_AGO_NO,Reservoir,2050,53.42,51.69,51.28,52.15
LCOE: $/MWH,,Angola_South,AH_Matala_HY_AGO_SO,ROR,2025,15.81,15.81,15.81,15.81
LCOE: $/MWH,,Angola_South,AH_Matala_HY_AGO_SO,ROR,2027,15.88,15.88,15.88,15.88
LCOE: $/MWH,,Angola_South,AH_Matala_HY_AGO_SO,ROR,2030,15.81,15.81,15.81,15.81
LCOE: $/MWH,,Angola_South,AH_Matala_HY_AGO_SO,ROR,2032,15.81,15.81,15.81,15.81
LCOE: $/MWH,,Angola_South,AH_Matala_HY_AGO_SO,ROR,2035,15.81,15.81,15.81,15.81
LCOE: $/MWH,,Angola_South,AH_Matala_HY_AGO_SO,ROR,2038,17.56,17.56,15.81,17.56
LCOE: $/MWH,,Angola_South,AH_Matala_HY_AGO_SO,ROR,2040,18.01,17.84,15.81,18.01
LCOE: $/MWH,,Angola_South,AH_Matala_HY_AGO_SO,ROR,2042,17.53,15.81,15.81,17.53
LCOE: $/MWH,,Angola_South,AH_Matala_HY_AGO_SO,ROR,2045,18.27,15.87,15.87,18.31
LCOE: $/MWH,,Angola_South,AH_Matala_HY_AGO_SO,ROR,2048,17.89,16.05,17.08,17.89
LCOE: $/MWH,,Angola_South,AH_Matala_HY_AGO_SO,ROR,2050,18.26,16.46,17.16,18.38
LCOE: $/MWH,,Angola_South,CT_COMBI_Diesel_TH_AGO_SO,ICE-Diesel,2025,214.13,214.13,214.13,214.13
LCOE: $/MWH,,Angola_South,CT_COMBI_Diesel_TH_AGO_SO,ICE-Diesel,2027,218.64,218.64,218.64,218.64
LCOE: $/MWH,,Angola_South,CT_PV_Diesel_Hybrid_AGO_SO,PV,2025,10.56,10.56,10.56,10.56
LCOE: $/MWH,,Angola_South,CT_PV_Diesel_Hybrid_AGO_SO,PV,2027,10.56,10.56,10.56,10.56
LCOE: $/MWH,,Angola_South,CT_PV_Diesel_Hybrid_AGO_SO,PV,2030,10.56,10.56,10.56,10.56
LCOE: $/MWH,,Angola_South,CT_PV_Diesel_Hybrid_AGO_SO,PV,2032,10.56,10.56,10.56,10.56
LCOE: $/MWH,,Angola_South,CT_PV_Diesel_Hybrid_AGO_SO,PV,2035,10.56,10.56,10.56,10.56
LCOE: $/MWH,,Angola_South,CT_PV_Diesel_Hybrid_AGO_SO,PV,2038,10.56,10.56,10.56,10.56
LCOE: $/MWH,,Angola_South,CT_PV_Diesel_Hybrid_AGO_SO,PV,2040,10.56,10.56,10.56,10.56
LCOE: $/MWH,,Angola_South,CT_PV_Diesel_Hybrid_AGO_SO,PV,2042,10.56,10.56,10.56,10.56
LCOE: $/MWH,,Angola_South,CT_PV_Diesel_Hybrid_AGO_SO,PV,2045,10.56,10.56,10.56,10.56
LCOE: $/MWH,,Angola_South,CT_PV_Diesel_Hybrid_AGO_SO,PV,2048,10.56,10.56,10.56,10.56
LCOE: $/MWH,,Angola_South,CT_PV_Diesel_Hybrid_AGO_SO,PV,2050,10.56,10.56,10.56,10.56
LCOE: $/MWH,,Angola_South,Cuito_PV_AGO_SO,PV,2025,10.56,10.56,10.56,10.56
LCOE: $/MWH,,Angola_South,Cuito_PV_AGO_SO,PV,2027,10.56,10.56,10.56,10.56
LCOE: $/MWH,,Angola_South,Cuito_PV_AGO_SO,PV,2030,10.56,10.56,10.56,10.56
LCOE: $/MWH,,Angola_South,Cuito_PV_AGO_SO,PV,2032,10.56,10.56,10.56,10.56
LCOE: $/MWH,,Angola_South,Cuito_PV_AGO_SO,PV,2035,10.56,10.56,10.56,10.56
LCOE: $/MWH,,Angola_South,Cuito_PV_AGO_SO,PV,2038,10.56,10.56,10.56,10.56
LCOE: $/MWH,,Angola_South,Cuito_PV_AGO_SO,PV,2040,10.56,10.56,10.56,10.56
LCOE: $/MWH,,Angola_South,Cuito_PV_AGO_SO,PV,2042,10.56,10.56,10.56,10.56
LCOE: $/MWH,,Angola_South,Cuito_PV_AGO_SO,PV,2045,10.56,10.56,10.56,10.56
LCOE: $/MWH,,Angola_South,Cuito_PV_AGO_SO,PV,2048,10.56,10.56,10.56,10.56
LCOE: $/MWH,,Angola_South,Cuito_PV_AGO_SO,PV,2050,10.56,10.56,10.56,10.56
LCOE: $/MWH,,Angola_South,Cunene_PV_AGO_SO,PV,2027,40.51,40.51,40.51,40.51
LCOE: $/MWH,,Angola_South,Cunene_PV_AGO_SO,PV,2030,40.51,40.51,40.51,40.51
LCOE: $/MWH,,Angola_South,Cunene_PV_AGO_SO,PV,2032,40.51,40.51,40.51,40.51
LCOE: $/MWH,,Angola_South,Cunene_PV_AGO_SO,PV,2035,40.51,40.51,40.51,40.51
LCOE: $/MWH,,Angola_South,Cunene_PV_AGO_SO,PV,2038,40.51,40.51,40.51,40.51
LCOE: $/MWH,,Angola_South,Cunene_PV_AGO_SO,PV,2040,40.51,40.51,40.51,40.51
LCOE: $/MWH,,Angola_South,Cunene_PV_AGO_SO,PV,2042,40.51,40.51,40.51,40.51
LCOE: $/MWH,,Angola_South,Cunene_PV_AGO_SO,PV,2045,40.51,40.51,40.51,40.51
LCOE: $/MWH,,Angola_South,Cunene_PV_AGO_SO,PV,2048,40.51,40.51,40.51,40.51
LCOE: $/MWH,,Angola_South,Cunene_PV_AGO_SO,PV,2050,40.51,40.51,40.51,40.51
LCOE: $/MWH,,Angola_South,New_BESS_AGO_SO,Battery,2038,33.5,38.35,,33.5
LCOE: $/MWH,,Angola_South,New_BESS_AGO_SO,Battery,2040,35.3,35.13,,36.04
LCOE: $/MWH,,Angola_South,New_BESS_AGO_SO,Battery,2042,45.72,39.81,,44.09
LCOE: $/MWH,,Angola_South,New_BESS_AGO_SO,Battery,2045,52.88,49.81,46.31,52.42
LCOE: $/MWH,,Angola_South,New_BESS_AGO_SO,Battery,2048,65.1,62.32,49.45,67.23
LCOE: $/MWH,,Angola_South,New_BESS_AGO_SO,Battery,2050,67.67,64.86,61.42,72.66
LCOE: $/MWH,,Angola_South,New_OnshoreWind_AGO_SO,Onshore Wind,2040,,60.89,,
LCOE: $/MWH,,Angola_South,New_OnshoreWind_AGO_SO,Onshore Wind,2042,,60.39,,
LCOE: $/MWH,,Angola_South,New_OnshoreWind_AGO_SO,Onshore Wind,2045,,59.63,,
LCOE: $/MWH,,Angola_South,New_OnshoreWind_AGO_SO,Onshore Wind,2048,,58.97,58.1,
LCOE: $/MWH,,Angola_South,New_OnshoreWind_AGO_SO,Onshore Wind,2050,,58.57,57.85,
LCOE: $/MWH,,Angola_South,New_PV_2030_AGO_SO,PV,2030,34.19,34.19,34.19,34.19
LCOE: $/MWH,,Angola_South,New_PV_2030_AGO_SO,PV,2032,33.93,33.93,33.92,33.93
LCOE: $/MWH,,Angola_South,New_PV_2030_AGO_SO,PV,2035,33.42,33.42,33.56,33.42
LCOE: $/MWH,,Angola_South,New_PV_2030_AGO_SO,PV,2038,35.04,33.98,33.15,35.32
LCOE: $/MWH,,Angola_South,New_PV_2030_AGO_SO,PV,2040,34.38,32.64,33.14,35.72
LCOE: $/MWH,,Angola_South,New_PV_2030_AGO_SO,PV,2042,34.68,32.33,33.14,34.09
LCOE: $/MWH,,Angola_South,New_PV_2030_AGO_SO,PV,2045,34.13,31.84,33.08,34.44
LCOE: $/MWH,,Angola_South,New_PV_2030_AGO_SO,PV,2048,32.76,31.35,35.02,33.16
LCOE: $/MWH,,Angola_South,New_PV_2030_AGO_SO,PV,2050,32.03,31.04,32.43,32.31
LCOE: $/MWH,,Angola_South,New_PV_2040_AGO_SO,PV,2040,36.27,31.01,,36.94
LCOE: $/MWH,,Angola_South,New_PV_2040_AGO_SO,PV,2042,36.23,30.68,30.36,36.7
LCOE: $/MWH,,Angola_South,New_PV_2040_AGO_SO,PV,2045,35.11,30.13,29.8,35.47
LCOE: $/MWH,,Angola_South,New_PV_2040_AGO_SO,PV,2048,31.92,29.62,32.68,32.09
LCOE: $/MWH,,Angola_South,New_PV_2040_AGO_SO,PV,2050,32.23,29.31,31.99,32.1
LCOE: $/MWH,,Angola_South,Quilemba_PV_AGO_SO,PV,2027,40.51,40.51,40.51,40.51
LCOE: $/MWH,,Angola_South,Quilemba_PV_AGO_SO,PV,2030,40.51,40.51,40.51,40.51
LCOE: $/MWH,,Angola_South,Quilemba_PV_AGO_SO,PV,2032,40.51,40.51,40.51,40.51
LCOE: $/MWH,,Angola_South,Quilemba_PV_AGO_SO,PV,2035,40.51,40.51,40.51,40.51
LCOE: $/MWH,,Angola_South,Quilemba_PV_AGO_SO,PV,2038,40.51,40.51,40.51,40.51
LCOE: $/MWH,,Angola_South,Quilemba_PV_AGO_SO,PV,2040,40.51,40.51,40.51,40.51
LCOE: $/MWH,,Angola_South,Quilemba_PV_AGO_SO,PV,2042,40.51,40.51,40.51,40.51
LCOE: $/MWH,,Angola_South,Quilemba_PV_AGO_SO,PV,2045,40.51,40.51,40.51,40.51
LCOE: $/MWH,,Angola_South,Quilemba_PV_AGO_SO,PV,2048,40.51,40.51,40.51,40.51
LCOE: $/MWH,,Angola_South,Quilemba_PV_AGO_SO,PV,2050,40.51,40.51,40.51,40.51
LCOE: $/MWH,,Botswana,Committed_PV1-2_BWA,PV,2027,32.46,32.46,32.46,32.46
LCOE: $/MWH,,Botswana,Committed_PV1-2_BWA,PV,2030,29.36,29.36,31.05,29.36
LCOE: $/MWH,,Botswana,Committed_PV1-2_BWA,PV,2032,28.61,28.61,30.69,28.61
LCOE: $/MWH,,Botswana,Committed_PV1-2_BWA,PV,2035,28.43,28.43,30.69,28.43
LCOE: $/MWH,,Botswana,Committed_PV1-2_BWA,PV,2038,28.43,28.43,30.69,28.43
LCOE: $/MWH,,Botswana,Committed_PV1-2_BWA,PV,2040,28.62,28.78,30.69,28.68
LCOE: $/MWH,,Botswana,Committed_PV1-2_BWA,PV,2042,29.66,30.64,30.69,29.51
LCOE: $/MWH,,Botswana,Committed_PV1-2_BWA,PV,2045,30.53,31.95,30.69,30.54
LCOE: $/MWH,,Botswana,Committed_PV1-2_BWA,PV,2048,30.21,30.49,26.62,29.94
LCOE: $/MWH,,Botswana,Committed_PV1-2_BWA,PV,2050,30.21,30.29,25.75,30.26
LCOE: $/MWH,,Botswana,Francistown_TH_BWA,ICE-HFO,2025,166.87,166.87,166.87,166.87
LCOE: $/MWH,,Botswana,IsangII_PV_BWA,PV,2035,25.96,25.96,,25.96
LCOE: $/MWH,,Botswana,IsangII_PV_BWA,PV,2038,25.57,25.57,,25.57
LCOE: $/MWH,,Botswana,IsangII_PV_BWA,PV,2040,26.69,26.91,,26.91
LCOE: $/MWH,,Botswana,IsangII_PV_BWA,PV,2042,26.81,28.15,,27.24
LCOE: $/MWH,,Botswana,IsangII_PV_BWA,PV,2045,28.34,28.78,23.36,28.23
LCOE: $/MWH,,Botswana,IsangII_PV_BWA,PV,2048,27.11,27.93,22.74,27.91
LCOE: $/MWH,,Botswana,IsangII_PV_BWA,PV,2050,28.08,27.44,22.88,27.95
