Variable,zone,generator,fuel,year,CCGT2035,CCGT2035_wo_SolarProject-BESSProject,FullSolarCCGT2035,FullSolarCCGT2035_wo_SolarProject-BESSProject,FullSolarHighGas,FullSolarHighGas_wo_SolarProject-BESSProject,Import2030,Import2030_wo_SolarProject-BESSProject,OperationalOptimistic,OperationalOptimistic_wo_SolarProject-BESSProject,OperationalPessimistic,OperationalPessimistic_wo_SolarProject-BESSProject,baseline,baseline_wo_SolarProject-BESSProject
Fixed Cost in MUSD,Gambia,Brikama II,Oil,2028,0.16,0.16,,,0.16,0.16,0.16,0.16,0.16,0.16,,,0.16,0.16
Fixed Cost in MUSD,Gambia,Brikama II,Oil,2029,0.16,0.16,,,0.16,0.16,0.16,0.16,0.16,0.16,,,0.16,0.16
Fixed Cost in MUSD,Gambia,Brikama II,Oil,2030,0.16,0.16,,,0.16,0.16,0.16,0.16,0.16,0.16,,,0.16,0.16
Fixed Cost in MUSD,Gambia,Brikama II,Oil,2035,0.16,0.16,,,0.16,0.16,0.16,0.16,0.16,0.16,,,0.16,0.16
Fixed Cost in MUSD,Gambia,Brikama III G1,Oil,2025,0.17,0.17,,,0.17,0.17,0.17,0.17,0.17,0.17,,,0.17,0.17
Fixed Cost in MUSD,Gambia,Brikama III G1,Oil,2026,0.17,0.17,,,0.17,0.17,0.17,0.17,0.17,0.17,,,0.17,0.17
Fixed Cost in MUSD,Gambia,Brikama III G1,Oil,2027,0.17,0.17,,,0.17,0.17,0.17,0.17,0.17,0.17,,,0.17,0.17
Fixed Cost in MUSD,Gambia,Brikama III G1,Oil,2028,0.17,0.17,,,0.17,0.17,0.17,0.17,0.17,0.17,,,0.17,0.17
Fixed Cost in MUSD,Gambia,Brikama III G1,Oil,2029,0.17,0.17,,,0.17,0.17,0.17,0.17,0.17,0.17,,,0.17,0.17
Fixed Cost in MUSD,Gambia,Brikama III G1,Oil,2030,0.17,0.17,,,0.17,0.17,0.17,0.17,0.17,0.17,,,0.17,0.17
Fixed Cost in MUSD,Gambia,Brikama III G1,Oil,2035,0.17,0.17,,,0.17,0.17,0.17,0.17,0.17,0.17,,,0.17,0.17
Fixed Cost in MUSD,Gambia,Brikama III G1,Oil,2040,0.17,0.17,,,0.17,0.17,0.17,0.17,0.17,0.17,,,0.17,0.17
Fixed Cost in MUSD,Gambia,Brikama III G2,Oil,2025,0.17,0.17,,,0.17,0.17,0.17,0.17,0.17,0.17,,,0.17,0.17
Fixed Cost in MUSD,Gambia,Brikama III G2,Oil,2026,0.17,0.17,,,0.17,0.17,0.17,0.17,0.17,0.17,,,0.17,0.17
Fixed Cost in MUSD,Gambia,Brikama III G2,Oil,2027,0.17,0.17,,,0.17,0.17,0.17,0.17,0.17,0.17,,,0.17,0.17
Fixed Cost in MUSD,Gambia,Brikama III G2,Oil,2028,0.17,0.17,,,0.17,0.17,0.17,0.17,0.17,0.17,,,0.17,0.17
Fixed Cost in MUSD,Gambia,Brikama III G2,Oil,2029,0.17,0.17,,,0.17,0.17,0.17,0.17,0.17,0.17,,,0.17,0.17
Fixed Cost in MUSD,Gambia,Brikama III G2,Oil,2030,0.17,0.17,,,0.17,0.17,0.17,0.17,0.17,0.17,,,0.17,0.17
Fixed Cost in MUSD,Gambia,Brikama III G2,Oil,2035,0.17,0.17,,,0.17,0.17,0.17,0.17,0.17,0.17,,,0.17,0.17
Fixed Cost in MUSD,Gambia,Brikama III G2,Oil,2040,0.17,0.17,,,0.17,0.17,0.17,0.17,0.17,0.17,,,0.17,0.17
Fixed Cost in MUSD,Gambia,Farafenni,Oil,2025,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09
Fixed Cost in MUSD,Gambia,Farafenni,Oil,2026,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09
Fixed Cost in MUSD,Gambia,Farafenni,Oil,2027,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09
Fixed Cost in MUSD,Gambia,Farafenni,Oil,2028,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09
Fixed Cost in MUSD,Gambia,Farafenni,Oil,2029,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09
Fixed Cost in MUSD,Gambia,Farafenni,Oil,2030,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09
Fixed Cost in MUSD,Gambia,Farafenni,Oil,2035,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09
Fixed Cost in MUSD,Gambia,Jambur BESS,Battery Storage,2025,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
Fixed Cost in MUSD,Gambia,Jambur BESS,Battery Storage,2026,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
Fixed Cost in MUSD,Gambia,Jambur BESS,Battery Storage,2027,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
Fixed Cost in MUSD,Gambia,Jambur BESS,Battery Storage,2028,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
Fixed Cost in MUSD,Gambia,Jambur BESS,Battery Storage,2029,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
Fixed Cost in MUSD,Gambia,Jambur BESS,Battery Storage,2030,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
Fixed Cost in MUSD,Gambia,Jambur BESS,Battery Storage,2035,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
Fixed Cost in MUSD,Gambia,Jambur PV,Solar,2025,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34
Fixed Cost in MUSD,Gambia,Jambur PV,Solar,2026,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34
Fixed Cost in MUSD,Gambia,Jambur PV,Solar,2027,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34
Fixed Cost in MUSD,Gambia,Jambur PV,Solar,2028,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34
Fixed Cost in MUSD,Gambia,Jambur PV,Solar,2029,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34
Fixed Cost in MUSD,Gambia,Jambur PV,Solar,2030,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34
Fixed Cost in MUSD,Gambia,Jambur PV,Solar,2035,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34
Fixed Cost in MUSD,Gambia,Jambur PV,Solar,2040,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34
Fixed Cost in MUSD,Gambia,Kotu G5,Oil,2025,,,,,,,,,0.23,0.23,,,,
Fixed Cost in MUSD,Gambia,Kotu G5,Oil,2026,,,,,,,,,0.23,0.23,,,,
Fixed Cost in MUSD,Gambia,Kotu G5,Oil,2027,,,,,,,,,0.23,0.23,,,,
Fixed Cost in MUSD,Gambia,Kotu G5,Oil,2028,,,,,,,,,0.23,0.23,,,,
Fixed Cost in MUSD,Gambia,Kotu G5,Oil,2029,,,,,,,,,0.23,0.23,,,,
Fixed Cost in MUSD,Gambia,Kotu G5,Oil,2030,,,,,,,,,0.23,0.23,,,,
Fixed Cost in MUSD,Gambia,Kotu G6,Oil,2025,,,,,,,,,0.12,0.12,,,,
Fixed Cost in MUSD,Gambia,Kotu G6,Oil,2026,,,,,,,,,0.12,0.12,,,,
Fixed Cost in MUSD,Gambia,Kotu G6,Oil,2027,,,,,,,,,0.12,0.12,,,,
Fixed Cost in MUSD,Gambia,Kotu G6,Oil,2028,,,,,,,,,0.12,0.12,,,,
Fixed Cost in MUSD,Gambia,Kotu G6,Oil,2029,,,,,,,,,0.12,0.12,,,,
Fixed Cost in MUSD,Gambia,Kotu G6,Oil,2030,,,,,,,,,0.12,0.12,,,,
Fixed Cost in MUSD,Gambia,Kotu G7,Oil,2025,,,,,,,,,0.12,0.12,,,,
Fixed Cost in MUSD,Gambia,Kotu G7,Oil,2026,,,,,,,,,0.12,0.12,,,,
Fixed Cost in MUSD,Gambia,Kotu G7,Oil,2027,,,,,,,,,0.12,0.12,,,,
Fixed Cost in MUSD,Gambia,Kotu G7,Oil,2028,,,,,,,,,0.12,0.12,,,,
Fixed Cost in MUSD,Gambia,Kotu G7,Oil,2029,,,,,,,,,0.12,0.12,,,,
Fixed Cost in MUSD,Gambia,Kotu G7,Oil,2030,,,,,,,,,0.12,0.12,,,,
Fixed Cost in MUSD,Gambia,New BESS,Battery Storage,2030,0.0,0.0,0.02,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fixed Cost in MUSD,Gambia,New BESS,Battery Storage,2035,0.0,0.0,0.02,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fixed Cost in MUSD,Gambia,New BESS,Battery Storage,2040,0.0,0.0,0.02,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fixed Cost in MUSD,Gambia,New CCGT,Gas,2030,,,,,1.5,1.5,0.79,1.28,0.24,0.73,1.86,1.86,0.79,1.28
Fixed Cost in MUSD,Gambia,New CCGT,Gas,2035,0.0,0.0,0.0,0.0,1.5,1.5,0.79,1.28,0.24,0.73,1.86,1.86,0.79,1.28
Fixed Cost in MUSD,Gambia,New CCGT,Gas,2040,0.0,0.0,0.0,0.0,1.5,1.5,0.79,1.28,0.24,0.73,1.85,1.85,0.79,1.28
Fixed Cost in MUSD,Gambia,New CCGT Cote d'Ivoire,Gas,2035,0.57,0.58,0.57,0.57,1.96,2.03,0.5,0.48,0.55,0.52,0.41,0.43,0.5,0.48
Fixed Cost in MUSD,Gambia,New CCGT Cote d'Ivoire,Gas,2040,0.81,0.83,0.81,0.81,3.15,3.22,0.75,0.72,0.79,0.77,0.66,0.68,0.75,0.72
Fixed Cost in MUSD,Gambia,New CCGT Senegal,Gas,2035,0.57,0.58,0.57,0.57,1.96,2.03,0.5,0.48,0.55,0.52,0.41,0.43,0.5,0.48
Fixed Cost in MUSD,Gambia,New CCGT Senegal,Gas,2040,0.81,0.83,0.81,0.81,3.15,3.22,0.75,0.72,0.79,0.77,0.66,0.68,0.75,0.72
Fixed Cost in MUSD,Gambia,New ICE,Oil,2030,0.0,0.09,0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fixed Cost in MUSD,Gambia,New ICE,Oil,2035,0.0,0.09,0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fixed Cost in MUSD,Gambia,New ICE,Oil,2040,0.0,0.09,0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fixed Cost in MUSD,Gambia,New Solar,Solar,2030,0.55,0.55,4.25,5.62,3.12,4.21,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55
Fixed Cost in MUSD,Gambia,New Solar,Solar,2035,3.28,3.28,5.45,6.82,5.31,6.43,3.28,3.28,3.28,3.28,3.28,3.28,3.28,3.28
Fixed Cost in MUSD,Gambia,New Solar,Solar,2040,6.01,6.01,8.8,10.2,8.63,9.74,6.01,6.01,6.01,6.01,6.01,6.01,6.01,6.01
Fixed Cost in MUSD,Gambia,Solar Project,Solar,2028,1.36,,1.36,,1.36,,1.36,,1.36,,1.36,,1.36,
Fixed Cost in MUSD,Gambia,Solar Project,Solar,2029,1.36,,1.36,,1.36,,1.36,,1.36,,1.36,,1.36,
Fixed Cost in MUSD,Gambia,Solar Project,Solar,2030,1.36,,1.36,,1.36,,1.36,,1.36,,1.36,,1.36,
Fixed Cost in MUSD,Gambia,Solar Project,Solar,2035,1.36,,1.36,,1.36,,1.36,,1.36,,1.36,,1.36,
Fixed Cost in MUSD,Gambia,Solar Project,Solar,2040,1.36,,1.36,,1.36,,1.36,,1.36,,1.36,,1.36,
Variable Cost in MUSD,Gambia,Brikama G1,Oil,2025,3.91,3.91,,,3.91,3.91,3.91,3.91,3.91,3.91,,,3.91,3.91
Variable Cost in MUSD,Gambia,Brikama G1,Oil,2026,3.91,3.91,,,3.91,3.91,3.91,3.91,3.91,3.91,,,3.91,3.91
Variable Cost in MUSD,Gambia,Brikama G1,Oil,2027,3.91,3.91,,,3.91,3.91,3.91,3.91,3.91,3.91,,,3.91,3.91
Variable Cost in MUSD,Gambia,Brikama G1,Oil,2028,3.91,3.91,,,3.91,3.91,3.91,3.91,3.91,3.91,,,3.91,3.91
Variable Cost in MUSD,Gambia,Brikama G1,Oil,2029,3.91,3.91,,,3.91,3.91,3.91,3.91,3.91,3.91,,,3.91,3.91
Variable Cost in MUSD,Gambia,Brikama G1,Oil,2030,3.91,3.91,,,3.91,3.91,3.91,3.91,3.91,3.91,,,3.91,3.91
Variable Cost in MUSD,Gambia,Brikama II,Oil,2025,5.43,5.43,,,5.43,5.43,5.43,5.43,5.43,5.43,,,5.43,5.43
Variable Cost in MUSD,Gambia,Brikama II,Oil,2026,5.43,5.43,,,5.43,5.43,5.43,5.43,5.43,5.43,,,5.43,5.43
Variable Cost in MUSD,Gambia,Brikama II,Oil,2027,5.43,5.43,,,5.43,5.43,5.43,5.43,5.43,5.43,,,5.43,5.43
Variable Cost in MUSD,Gambia,Brikama II,Oil,2028,5.43,5.43,,,5.43,5.43,5.43,5.43,5.43,5.43,,,5.43,5.43
Variable Cost in MUSD,Gambia,Brikama II,Oil,2029,5.43,5.43,,,5.43,5.43,5.43,5.43,5.43,5.43,,,5.43,5.43
Variable Cost in MUSD,Gambia,Brikama II,Oil,2030,5.43,5.43,,,5.43,5.43,5.43,5.43,5.43,5.43,,,5.43,5.43
Variable Cost in MUSD,Gambia,Brikama II,Oil,2035,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
Variable Cost in MUSD,Gambia,Brikama III G1,Oil,2025,5.74,5.74,,,5.74,5.74,5.74,5.74,5.74,5.74,,,5.74,5.74
Variable Cost in MUSD,Gambia,Brikama III G1,Oil,2026,5.74,5.74,,,5.74,5.74,5.74,5.74,5.74,5.74,,,5.74,5.74
Variable Cost in MUSD,Gambia,Brikama III G1,Oil,2027,5.74,5.74,,,5.74,5.74,5.74,5.74,5.74,5.74,,,5.74,5.74
Variable Cost in MUSD,Gambia,Brikama III G1,Oil,2028,5.74,5.74,,,5.74,5.74,5.74,5.74,5.74,5.74,,,5.74,5.74
Variable Cost in MUSD,Gambia,Brikama III G1,Oil,2029,5.74,5.74,,,5.74,5.74,5.74,5.74,5.74,5.74,,,5.74,5.74
Variable Cost in MUSD,Gambia,Brikama III G1,Oil,2030,5.74,5.74,,,5.74,5.74,5.74,5.74,5.74,5.74,,,5.74,5.74
Variable Cost in MUSD,Gambia,Brikama III G1,Oil,2035,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
Variable Cost in MUSD,Gambia,Brikama III G1,Oil,2040,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
Variable Cost in MUSD,Gambia,Brikama III G2,Oil,2025,5.74,5.74,,,5.74,5.74,5.74,5.74,5.74,5.74,,,5.74,5.74
Variable Cost in MUSD,Gambia,Brikama III G2,Oil,2026,5.74,5.74,,,5.74,5.74,5.74,5.74,5.74,5.74,,,5.74,5.74
Variable Cost in MUSD,Gambia,Brikama III G2,Oil,2027,5.74,5.74,,,5.74,5.74,5.74,5.74,5.74,5.74,,,5.74,5.74
Variable Cost in MUSD,Gambia,Brikama III G2,Oil,2028,5.74,5.74,,,5.74,5.74,5.74,5.74,5.74,5.74,,,5.74,5.74
Variable Cost in MUSD,Gambia,Brikama III G2,Oil,2029,5.74,5.74,,,5.74,5.74,5.74,5.74,5.74,5.74,,,5.74,5.74
Variable Cost in MUSD,Gambia,Brikama III G2,Oil,2030,5.74,5.74,,,5.74,5.74,5.74,5.74,5.74,5.74,,,5.74,5.74
Variable Cost in MUSD,Gambia,Brikama III G2,Oil,2035,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
Variable Cost in MUSD,Gambia,Brikama III G2,Oil,2040,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
Variable Cost in MUSD,Gambia,Import Guinea,Import,2025,22.43,22.43,22.42,22.43,22.42,22.43,22.43,22.43,22.43,22.43,22.43,22.43,22.43,22.43
Variable Cost in MUSD,Gambia,Import Guinea,Import,2026,22.43,22.43,22.42,22.43,22.43,22.43,22.43,22.43,22.43,22.43,22.43,22.43,22.43,22.43
Variable Cost in MUSD,Gambia,Import Guinea,Import,2027,22.43,22.43,22.43,22.43,22.43,22.43,22.43,22.43,22.43,22.43,22.43,22.43,22.43,22.43
Variable Cost in MUSD,Gambia,Import Guinea,Import,2028,22.43,22.43,22.42,22.43,22.42,22.43,22.43,22.43,22.43,22.42,22.43,22.43,22.43,22.43
Variable Cost in MUSD,Gambia,Import Guinea,Import,2029,22.43,22.43,22.42,22.43,22.43,22.43,22.43,22.43,22.43,22.43,22.43,22.43,22.43,22.43
Variable Cost in MUSD,Gambia,Import Guinea,Import,2030,22.43,22.43,18.1,18.11,16.85,16.9,22.43,22.43,22.43,22.42,22.42,22.43,22.43,22.43
Variable Cost in MUSD,Gambia,Import Guinea,Import,2035,0.68,0.79,0.75,0.74,1.11,1.21,0.68,0.69,0.68,0.72,0.63,0.69,0.68,0.69
Variable Cost in MUSD,Gambia,Import Guinea,Import,2040,0.73,0.86,0.77,0.79,1.17,1.35,0.7,0.86,0.7,0.86,0.69,0.76,0.7,0.86
Variable Cost in MUSD,Gambia,Import Senegal,Import,2025,48.28,48.28,52.03,52.03,48.28,48.28,48.28,48.28,35.96,35.96,52.03,52.03,48.28,48.28
Variable Cost in MUSD,Gambia,Import Senegal,Import,2026,51.98,51.98,52.42,52.42,51.98,51.98,51.98,51.98,43.56,43.56,52.42,52.42,51.98,51.98
Variable Cost in MUSD,Gambia,Import Senegal,Import,2027,52.52,52.52,52.52,52.52,52.52,52.52,52.52,52.52,48.96,48.96,52.52,52.52,52.52,52.52
Variable Cost in MUSD,Gambia,Import Senegal,Import,2028,49.2,52.51,50.41,52.51,49.28,52.51,49.2,52.51,39.59,49.18,50.35,52.51,49.2,52.51
Variable Cost in MUSD,Gambia,Import Senegal,Import,2029,51.54,52.55,51.59,52.55,51.57,52.55,51.54,52.55,46.86,52.27,51.56,52.55,51.54,52.55
Variable Cost in MUSD,Gambia,Import Senegal,Import,2030,51.01,52.53,34.71,34.72,8.85,10.94,45.12,46.09,45.21,46.06,38.0,47.98,45.12,46.09
Variable Cost in MUSD,Gambia,Import Senegal,Import,2035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Variable Cost in MUSD,Gambia,Import Senegal,Import,2040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Variable Cost in MUSD,Gambia,Import Senegal MV,Import,2025,0.0,0.0,3.27,3.27,0.0,0.0,0.0,0.0,0.0,0.0,3.27,3.27,0.0,0.0
Variable Cost in MUSD,Gambia,Import Senegal MV,Import,2026,0.03,0.03,5.0,5.0,0.03,0.03,0.03,0.03,0.0,0.0,5.0,5.0,0.03,0.03
Variable Cost in MUSD,Gambia,Import Senegal MV,Import,2027,1.11,1.11,8.94,8.94,1.12,1.11,1.11,1.11,0.0,0.0,8.94,8.94,1.11,1.11
Variable Cost in MUSD,Gambia,Import Senegal MV,Import,2028,0.0,0.76,2.56,7.54,0.0,0.76,0.0,0.76,0.0,0.0,2.55,7.54,0.0,0.76
Variable Cost in MUSD,Gambia,Import Senegal MV,Import,2029,0.41,3.91,6.71,9.59,0.41,3.91,0.41,3.91,0.0,0.06,6.7,9.59,0.41,3.91
Variable Cost in MUSD,Gambia,Import Senegal MV,Import,2030,0.79,4.4,4.46,4.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
