month,daytype,hourlabel,AT
m9,d10,t12,AT6060
m9,d10,t13,AT6061
m9,d10,t14,AT6062
m9,d10,t15,AT6063
m9,d10,t16,AT6064
m9,d10,t17,AT6065
m9,d10,t18,AT6066
m9,d10,t19,AT6067
m9,d10,t20,AT6068
m9,d10,t21,AT6069
m9,d10,t22,AT6070
m9,d10,t23,AT6071
m9,d10,t24,AT6072
m9,d11,t1,AT6073
m9,d11,t2,AT6074
m9,d11,t3,AT6075
m9,d11,t4,AT6076
m9,d11,t5,AT6077
m9,d11,t6,AT6078
m9,d11,t7,AT6079
m9,d11,t8,AT6080
m9,d11,t9,AT6081
m9,d11,t10,AT6082
m9,d11,t11,AT6083
m9,d11,t12,AT6084
m9,d11,t13,AT6085
m9,d11,t14,AT6086
m9,d11,t15,AT6087
m9,d11,t16,AT6088
m9,d11,t17,AT6089
m9,d11,t18,AT6090
m9,d11,t19,AT6091
m9,d11,t20,AT6092
m9,d11,t21,AT6093
m9,d11,t22,AT6094
m9,d11,t23,AT6095
m9,d11,t24,AT6096
m9,d12,t1,AT6097
m9,d12,t2,AT6098
m9,d12,t3,AT6099
m9,d12,t4,AT6100
m9,d12,t5,AT6101
m9,d12,t6,AT6102
m9,d12,t7,AT6103
m9,d12,t8,AT6104
m9,d12,t9,AT6105
m9,d12,t10,AT6106
m9,d12,t11,AT6107
m9,d12,t12,AT6108
m9,d12,t13,AT6109
m9,d12,t14,AT6110
m9,d12,t15,AT6111
m9,d12,t16,AT6112
m9,d12,t17,AT6113
m9,d12,t18,AT6114
m9,d12,t19,AT6115
m9,d12,t20,AT6116
m9,d12,t21,AT6117
m9,d12,t22,AT6118
m9,d12,t23,AT6119
m9,d12,t24,AT6120
m9,d13,t1,AT6121
m9,d13,t2,AT6122
m9,d13,t3,AT6123
m9,d13,t4,AT6124
m9,d13,t5,AT6125
m9,d13,t6,AT6126
m9,d13,t7,AT6127
m9,d13,t8,AT6128
m9,d13,t9,AT6129
m9,d13,t10,AT6130
m9,d13,t11,AT6131
m9,d13,t12,AT6132
m9,d13,t13,AT6133
m9,d13,t14,AT6134
m9,d13,t15,AT6135
m9,d13,t16,AT6136
m9,d13,t17,AT6137
m9,d13,t18,AT6138
m9,d13,t19,AT6139
m9,d13,t20,AT6140
m9,d13,t21,AT6141
m9,d13,t22,AT6142
m9,d13,t23,AT6143
m9,d13,t24,AT6144
m9,d14,t1,AT6145
m9,d14,t2,AT6146
m9,d14,t3,AT6147
m9,d14,t4,AT6148
m9,d14,t5,AT6149
m9,d14,t6,AT6150
m9,d14,t7,AT6151
m9,d14,t8,AT6152
m9,d14,t9,AT6153
m9,d14,t10,AT6154
m9,d14,t11,AT6155
m9,d14,t12,AT6156
m9,d14,t13,AT6157
m9,d14,t14,AT6158
m9,d14,t15,AT6159
m9,d14,t16,AT6160
m9,d14,t17,AT6161
m9,d14,t18,AT6162
m9,d14,t19,AT6163
m9,d14,t20,AT6164
m9,d14,t21,AT6165
m9,d14,t22,AT6166
m9,d14,t23,AT6167
m9,d14,t24,AT6168
m9,d15,t1,AT6169
m9,d15,t2,AT6170
m9,d15,t3,AT6171
m9,d15,t4,AT6172
m9,d15,t5,AT6173
m9,d15,t6,AT6174
m9,d15,t7,AT6175
m9,d15,t8,AT6176
m9,d15,t9,AT6177
m9,d15,t10,AT6178
m9,d15,t11,AT6179
m9,d15,t12,AT6180
m9,d15,t13,AT6181
m9,d15,t14,AT6182
m9,d15,t15,AT6183
m9,d15,t16,AT6184
m9,d15,t17,AT6185
m9,d15,t18,AT6186
m9,d15,t19,AT6187
m9,d15,t20,AT6188
m9,d15,t21,AT6189
m9,d15,t22,AT6190
m9,d15,t23,AT6191
m9,d15,t24,AT6192
m9,d16,t1,AT6193
m9,d16,t2,AT6194
m9,d16,t3,AT6195
m9,d16,t4,AT6196
m9,d16,t5,AT6197
m9,d16,t6,AT6198
m9,d16,t7,AT6199
m9,d16,t8,AT6200
m9,d16,t9,AT6201
m9,d16,t10,AT6202
m9,d16,t11,AT6203
m9,d16,t12,AT6204
m9,d16,t13,AT6205
m9,d16,t14,AT6206
m9,d16,t15,AT6207
m9,d16,t16,AT6208
m9,d16,t17,AT6209
m9,d16,t18,AT6210
m9,d16,t19,AT6211
m9,d16,t20,AT6212
m9,d16,t21,AT6213
m9,d16,t22,AT6214
m9,d16,t23,AT6215
m9,d16,t24,AT6216
m9,d17,t1,AT6217
m9,d17,t2,AT6218
m9,d17,t3,AT6219
m9,d17,t4,AT6220
m9,d17,t5,AT6221
m9,d17,t6,AT6222
m9,d17,t7,AT6223
m9,d17,t8,AT6224
m9,d17,t9,AT6225
m9,d17,t10,AT6226
m9,d17,t11,AT6227
m9,d17,t12,AT6228
m9,d17,t13,AT6229
m9,d17,t14,AT6230
m9,d17,t15,AT6231
m9,d17,t16,AT6232
m9,d17,t17,AT6233
m9,d17,t18,AT6234
m9,d17,t19,AT6235
m9,d17,t20,AT6236
m9,d17,t21,AT6237
m9,d17,t22,AT6238
m9,d17,t23,AT6239
m9,d17,t24,AT6240
m9,d18,t1,AT6241
m9,d18,t2,AT6242
m9,d18,t3,AT6243
m9,d18,t4,AT6244
m9,d18,t5,AT6245
m9,d18,t6,AT6246
m9,d18,t7,AT6247
m9,d18,t8,AT6248
m9,d18,t9,AT6249
m9,d18,t10,AT6250
m9,d18,t11,AT6251
m9,d18,t12,AT6252
m9,d18,t13,AT6253
m9,d18,t14,AT6254
m9,d18,t15,AT6255
m9,d18,t16,AT6256
m9,d18,t17,AT6257
m9,d18,t18,AT6258
m9,d18,t19,AT6259
m9,d18,t20,AT6260
m9,d18,t21,AT6261
m9,d18,t22,AT6262
m9,d18,t23,AT6263
m9,d18,t24,AT6264
m9,d19,t1,AT6265
m9,d19,t2,AT6266
m9,d19,t3,AT6267
m9,d19,t4,AT6268
m9,d19,t5,AT6269
m9,d19,t6,AT6270
m9,d19,t7,AT6271
m9,d19,t8,AT6272
m9,d19,t9,AT6273
m9,d19,t10,AT6274
m9,d19,t11,AT6275
m9,d19,t12,AT6276
m9,d19,t13,AT6277
m9,d19,t14,AT6278
m9,d19,t15,AT6279
m9,d19,t16,AT6280
m9,d19,t17,AT6281
m9,d19,t18,AT6282
m9,d19,t19,AT6283
m9,d19,t20,AT6284
m9,d19,t21,AT6285
m9,d19,t22,AT6286
m9,d19,t23,AT6287
m9,d19,t24,AT6288
m9,d20,t1,AT6289
m9,d20,t2,AT6290
m9,d20,t3,AT6291
m9,d20,t4,AT6292
m9,d20,t5,AT6293
m9,d20,t6,AT6294
m9,d20,t7,AT6295
m9,d20,t8,AT6296
m9,d20,t9,AT6297
m9,d20,t10,AT6298
m9,d20,t11,AT6299
m9,d20,t12,AT6300
m9,d20,t13,AT6301
m9,d20,t14,AT6302
m9,d20,t15,AT6303
m9,d20,t16,AT6304
m9,d20,t17,AT6305
m9,d20,t18,AT6306
m9,d20,t19,AT6307
m9,d20,t20,AT6308
m9,d20,t21,AT6309
m9,d20,t22,AT6310
m9,d20,t23,AT6311
m9,d20,t24,AT6312
m9,d21,t1,AT6313
m9,d21,t2,AT6314
m9,d21,t3,AT6315
m9,d21,t4,AT6316
m9,d21,t5,AT6317
m9,d21,t6,AT6318
m9,d21,t7,AT6319
m9,d21,t8,AT6320
m9,d21,t9,AT6321
m9,d21,t10,AT6322
m9,d21,t11,AT6323
m9,d21,t12,AT6324
m9,d21,t13,AT6325
m9,d21,t14,AT6326
m9,d21,t15,AT6327
m9,d21,t16,AT6328
m9,d21,t17,AT6329
m9,d21,t18,AT6330
m9,d21,t19,AT6331
m9,d21,t20,AT6332
m9,d21,t21,AT6333
m9,d21,t22,AT6334
m9,d21,t23,AT6335
m9,d21,t24,AT6336
m9,d22,t1,AT6337
m9,d22,t2,AT6338
m9,d22,t3,AT6339
m9,d22,t4,AT6340
m9,d22,t5,AT6341
m9,d22,t6,AT6342
m9,d22,t7,AT6343
m9,d22,t8,AT6344
m9,d22,t9,AT6345
m9,d22,t10,AT6346
m9,d22,t11,AT6347
m9,d22,t12,AT6348
m9,d22,t13,AT6349
m9,d22,t14,AT6350
m9,d22,t15,AT6351
m9,d22,t16,AT6352
m9,d22,t17,AT6353
m9,d22,t18,AT6354
m9,d22,t19,AT6355
m9,d22,t20,AT6356
m9,d22,t21,AT6357
m9,d22,t22,AT6358
m9,d22,t23,AT6359
m9,d22,t24,AT6360
m9,d23,t1,AT6361
m9,d23,t2,AT6362
m9,d23,t3,AT6363
m9,d23,t4,AT6364
m9,d23,t5,AT6365
m9,d23,t6,AT6366
m9,d23,t7,AT6367
m9,d23,t8,AT6368
m9,d23,t9,AT6369
m9,d23,t10,AT6370
m9,d23,t11,AT6371
m9,d23,t12,AT6372
m9,d23,t13,AT6373
m9,d23,t14,AT6374
m9,d23,t15,AT6375
m9,d23,t16,AT6376
m9,d23,t17,AT6377
m9,d23,t18,AT6378
m9,d23,t19,AT6379
m9,d23,t20,AT6380
m9,d23,t21,AT6381
m9,d23,t22,AT6382
m9,d23,t23,AT6383
m9,d23,t24,AT6384
m9,d24,t1,AT6385
m9,d24,t2,AT6386
m9,d24,t3,AT6387
m9,d24,t4,AT6388
m9,d24,t5,AT6389
m9,d24,t6,AT6390
m9,d24,t7,AT6391
m9,d24,t8,AT6392
m9,d24,t9,AT6393
m9,d24,t10,AT6394
m9,d24,t11,AT6395
m9,d24,t12,AT6396
m9,d24,t13,AT6397
m9,d24,t14,AT6398
m9,d24,t15,AT6399
m9,d24,t16,AT6400
m9,d24,t17,AT6401
m9,d24,t18,AT6402
m9,d24,t19,AT6403
m9,d24,t20,AT6404
m9,d24,t21,AT6405
m9,d24,t22,AT6406
m9,d24,t23,AT6407
m9,d24,t24,AT6408
m9,d25,t1,AT6409
m9,d25,t2,AT6410
m9,d25,t3,AT6411
m9,d25,t4,AT6412
m9,d25,t5,AT6413
m9,d25,t6,AT6414
m9,d25,t7,AT6415
m9,d25,t8,AT6416
m9,d25,t9,AT6417
m9,d25,t10,AT6418
m9,d25,t11,AT6419
m9,d25,t12,AT6420
m9,d25,t13,AT6421
m9,d25,t14,AT6422
m9,d25,t15,AT6423
m9,d25,t16,AT6424
m9,d25,t17,AT6425
m9,d25,t18,AT6426
m9,d25,t19,AT6427
m9,d25,t20,AT6428
m9,d25,t21,AT6429
m9,d25,t22,AT6430
m9,d25,t23,AT6431
m9,d25,t24,AT6432
m9,d26,t1,AT6433
m9,d26,t2,AT6434
m9,d26,t3,AT6435
m9,d26,t4,AT6436
m9,d26,t5,AT6437
m9,d26,t6,AT6438
m9,d26,t7,AT6439
m9,d26,t8,AT6440
m9,d26,t9,AT6441
m9,d26,t10,AT6442
m9,d26,t11,AT6443
m9,d26,t12,AT6444
m9,d26,t13,AT6445
m9,d26,t14,AT6446
m9,d26,t15,AT6447
m9,d26,t16,AT6448
m9,d26,t17,AT6449
m9,d26,t18,AT6450
m9,d26,t19,AT6451
m9,d26,t20,AT6452
m9,d26,t21,AT6453
m9,d26,t22,AT6454
m9,d26,t23,AT6455
m9,d26,t24,AT6456
m9,d27,t1,AT6457
m9,d27,t2,AT6458
m9,d27,t3,AT6459
m9,d27,t4,AT6460
m9,d27,t5,AT6461
m9,d27,t6,AT6462
m9,d27,t7,AT6463
m9,d27,t8,AT6464
m9,d27,t9,AT6465
m9,d27,t10,AT6466
m9,d27,t11,AT6467
m9,d27,t12,AT6468
m9,d27,t13,AT6469
m9,d27,t14,AT6470
m9,d27,t15,AT6471
m9,d27,t16,AT6472
m9,d27,t17,AT6473
m9,d27,t18,AT6474
m9,d27,t19,AT6475
m9,d27,t20,AT6476
m9,d27,t21,AT6477
m9,d27,t22,AT6478
m9,d27,t23,AT6479
m9,d27,t24,AT6480
m9,d28,t1,AT6481
m9,d28,t2,AT6482
m9,d28,t3,AT6483
m9,d28,t4,AT6484
m9,d28,t5,AT6485
m9,d28,t6,AT6486
m9,d28,t7,AT6487
m9,d28,t8,AT6488
m9,d28,t9,AT6489
m9,d28,t10,AT6490
m9,d28,t11,AT6491
m9,d28,t12,AT6492
m9,d28,t13,AT6493
m9,d28,t14,AT6494
m9,d28,t15,AT6495
m9,d28,t16,AT6496
m9,d28,t17,AT6497
m9,d28,t18,AT6498
m9,d28,t19,AT6499
m9,d28,t20,AT6500
m9,d28,t21,AT6501
m9,d28,t22,AT6502
m9,d28,t23,AT6503
m9,d28,t24,AT6504
m9,d29,t1,AT6505
m9,d29,t2,AT6506
m9,d29,t3,AT6507
m9,d29,t4,AT6508
m9,d29,t5,AT6509
m9,d29,t6,AT6510
m9,d29,t7,AT6511
m9,d29,t8,AT6512
m9,d29,t9,AT6513
m9,d29,t10,AT6514
m9,d29,t11,AT6515
m9,d29,t12,AT6516
m9,d29,t13,AT6517
m9,d29,t14,AT6518
m9,d29,t15,AT6519
m9,d29,t16,AT6520
m9,d29,t17,AT6521
m9,d29,t18,AT6522
m9,d29,t19,AT6523
m9,d29,t20,AT6524
m9,d29,t21,AT6525
m9,d29,t22,AT6526
m9,d29,t23,AT6527
m9,d29,t24,AT6528
m9,d30,t1,AT6529
m9,d30,t2,AT6530
m9,d30,t3,AT6531
m9,d30,t4,AT6532
m9,d30,t5,AT6533
m9,d30,t6,AT6534
m9,d30,t7,AT6535
m9,d30,t8,AT6536
m9,d30,t9,AT6537
m9,d30,t10,AT6538
m9,d30,t11,AT6539
m9,d30,t12,AT6540
m9,d30,t13,AT6541
m9,d30,t14,AT6542
m9,d30,t15,AT6543
m9,d30,t16,AT6544
m9,d30,t17,AT6545
m9,d30,t18,AT6546
m9,d30,t19,AT6547
m9,d30,t20,AT6548
m9,d30,t21,AT6549
m9,d30,t22,AT6550
m9,d30,t23,AT6551
m9,d30,t24,AT6552
m10,d1,t1,AT6553
m10,d1,t2,AT6554
m10,d1,t3,AT6555
m10,d1,t4,AT6556
m10,d1,t5,AT6557
m10,d1,t6,AT6558
m10,d1,t7,AT6559
m10,d1,t8,AT6560
m10,d1,t9,AT6561
m10,d1,t10,AT6562
m10,d1,t11,AT6563
m10,d1,t12,AT6564
m10,d1,t13,AT6565
m10,d1,t14,AT6566
m10,d1,t15,AT6567
m10,d1,t16,AT6568
m10,d1,t17,AT6569
m10,d1,t18,AT6570
m10,d1,t19,AT6571
m10,d1,t20,AT6572
m10,d1,t21,AT6573
m10,d1,t22,AT6574
m10,d1,t23,AT6575
m10,d1,t24,AT6576
m10,d2,t1,AT6577
m10,d2,t2,AT6578
m10,d2,t3,AT6579
m10,d2,t4,AT6580
m10,d2,t5,AT6581
m10,d2,t6,AT6582
m10,d2,t7,AT6583
m10,d2,t8,AT6584
m10,d2,t9,AT6585
m10,d2,t10,AT6586
m10,d2,t11,AT6587
m10,d2,t12,AT6588
m10,d2,t13,AT6589
m10,d2,t14,AT6590
m10,d2,t15,AT6591
m10,d2,t16,AT6592
m10,d2,t17,AT6593
m10,d2,t18,AT6594
m10,d2,t19,AT6595
m10,d2,t20,AT6596
m10,d2,t21,AT6597
m10,d2,t22,AT6598
m10,d2,t23,AT6599
m10,d2,t24,AT6600
m10,d3,t1,AT6601
m10,d3,t2,AT6602
m10,d3,t3,AT6603
m10,d3,t4,AT6604
m10,d3,t5,AT6605
m10,d3,t6,AT6606
m10,d3,t7,AT6607
m10,d3,t8,AT6608
m10,d3,t9,AT6609
m10,d3,t10,AT6610
m10,d3,t11,AT6611
m10,d3,t12,AT6612
m10,d3,t13,AT6613
m10,d3,t14,AT6614
m10,d3,t15,AT6615
m10,d3,t16,AT6616
m10,d3,t17,AT6617
m10,d3,t18,AT6618
m10,d3,t19,AT6619
m10,d3,t20,AT6620
m10,d3,t21,AT6621
m10,d3,t22,AT6622
m10,d3,t23,AT6623
m10,d3,t24,AT6624
m10,d4,t1,AT6625
m10,d4,t2,AT6626
m10,d4,t3,AT6627
m10,d4,t4,AT6628
m10,d4,t5,AT6629
m10,d4,t6,AT6630
m10,d4,t7,AT6631
m10,d4,t8,AT6632
m10,d4,t9,AT6633
m10,d4,t10,AT6634
m10,d4,t11,AT6635
m10,d4,t12,AT6636
m10,d4,t13,AT6637
m10,d4,t14,AT6638
m10,d4,t15,AT6639
m10,d4,t16,AT6640
m10,d4,t17,AT6641
m10,d4,t18,AT6642
m10,d4,t19,AT6643
m10,d4,t20,AT6644
m10,d4,t21,AT6645
m10,d4,t22,AT6646
m10,d4,t23,AT6647
m10,d4,t24,AT6648
m10,d5,t1,AT6649
m10,d5,t2,AT6650
m10,d5,t3,AT6651
m10,d5,t4,AT6652
m10,d5,t5,AT6653
m10,d5,t6,AT6654
m10,d5,t7,AT6655
m10,d5,t8,AT6656
m10,d5,t9,AT6657
m10,d5,t10,AT6658
m10,d5,t11,AT6659
m10,d5,t12,AT6660
m10,d5,t13,AT6661
m10,d5,t14,AT6662
m10,d5,t15,AT6663
m10,d5,t16,AT6664
m10,d5,t17,AT6665
m10,d5,t18,AT6666
m10,d5,t19,AT6667
m10,d5,t20,AT6668
m10,d5,t21,AT6669
m10,d5,t22,AT6670
m10,d5,t23,AT6671
m10,d5,t24,AT6672
m10,d6,t1,AT6673
m10,d6,t2,AT6674
m10,d6,t3,AT6675
m10,d6,t4,AT6676
m10,d6,t5,AT6677
m10,d6,t6,AT6678
m10,d6,t7,AT6679
m10,d6,t8,AT6680
m10,d6,t9,AT6681
m10,d6,t10,AT6682
m10,d6,t11,AT6683
m10,d6,t12,AT6684
m10,d6,t13,AT6685
m10,d6,t14,AT6686
m10,d6,t15,AT6687
m10,d6,t16,AT6688
m10,d6,t17,AT6689
m10,d6,t18,AT6690
m10,d6,t19,AT6691
m10,d6,t20,AT6692
m10,d6,t21,AT6693
m10,d6,t22,AT6694
m10,d6,t23,AT6695
m10,d6,t24,AT6696
m10,d7,t1,AT6697
m10,d7,t2,AT6698
m10,d7,t3,AT6699
m10,d7,t4,AT6700
m10,d7,t5,AT6701
m10,d7,t6,AT6702
m10,d7,t7,AT6703
m10,d7,t8,AT6704
m10,d7,t9,AT6705
m10,d7,t10,AT6706
m10,d7,t11,AT6707
m10,d7,t12,AT6708
m10,d7,t13,AT6709
m10,d7,t14,AT6710
m10,d7,t15,AT6711
m10,d7,t16,AT6712
m10,d7,t17,AT6713
m10,d7,t18,AT6714
m10,d7,t19,AT6715
m10,d7,t20,AT6716
m10,d7,t21,AT6717
m10,d7,t22,AT6718
m10,d7,t23,AT6719
m10,d7,t24,AT6720
m10,d8,t1,AT6721
m10,d8,t2,AT6722
m10,d8,t3,AT6723
m10,d8,t4,AT6724
m10,d8,t5,AT6725
m10,d8,t6,AT6726
m10,d8,t7,AT6727
m10,d8,t8,AT6728
m10,d8,t9,AT6729
m10,d8,t10,AT6730
m10,d8,t11,AT6731
m10,d8,t12,AT6732
m10,d8,t13,AT6733
m10,d8,t14,AT6734
m10,d8,t15,AT6735
m10,d8,t16,AT6736
m10,d8,t17,AT6737
m10,d8,t18,AT6738
m10,d8,t19,AT6739
m10,d8,t20,AT6740
m10,d8,t21,AT6741
m10,d8,t22,AT6742
m10,d8,t23,AT6743
m10,d8,t24,AT6744
m10,d9,t1,AT6745
m10,d9,t2,AT6746
m10,d9,t3,AT6747
m10,d9,t4,AT6748
m10,d9,t5,AT6749
m10,d9,t6,AT6750
m10,d9,t7,AT6751
m10,d9,t8,AT6752
m10,d9,t9,AT6753
m10,d9,t10,AT6754
m10,d9,t11,AT6755
m10,d9,t12,AT6756
m10,d9,t13,AT6757
m10,d9,t14,AT6758
m10,d9,t15,AT6759
m10,d9,t16,AT6760
m10,d9,t17,AT6761
m10,d9,t18,AT6762
m10,d9,t19,AT6763
m10,d9,t20,AT6764
m10,d9,t21,AT6765
m10,d9,t22,AT6766
m10,d9,t23,AT6767
m10,d9,t24,AT6768
m10,d10,t1,AT6769
m10,d10,t2,AT6770
m10,d10,t3,AT6771
m10,d10,t4,AT6772
m10,d10,t5,AT6773
m10,d10,t6,AT6774
m10,d10,t7,AT6775
m10,d10,t8,AT6776
m10,d10,t9,AT6777
m10,d10,t10,AT6778
m10,d10,t11,AT6779
m10,d10,t12,AT6780
m10,d10,t13,AT6781
m10,d10,t14,AT6782
m10,d10,t15,AT6783
m10,d10,t16,AT6784
m10,d10,t17,AT6785
m10,d10,t18,AT6786
m10,d10,t19,AT6787
m10,d10,t20,AT6788
m10,d10,t21,AT6789
m10,d10,t22,AT6790
m10,d10,t23,AT6791
m10,d10,t24,AT6792
m10,d11,t1,AT6793
m10,d11,t2,AT6794
m10,d11,t3,AT6795
m10,d11,t4,AT6796
m10,d11,t5,AT6797
m10,d11,t6,AT6798
m10,d11,t7,AT6799
m10,d11,t8,AT6800
m10,d11,t9,AT6801
m10,d11,t10,AT6802
m10,d11,t11,AT6803
m10,d11,t12,AT6804
m10,d11,t13,AT6805
m10,d11,t14,AT6806
m10,d11,t15,AT6807
m10,d11,t16,AT6808
m10,d11,t17,AT6809
m10,d11,t18,AT6810
m10,d11,t19,AT6811
m10,d11,t20,AT6812
m10,d11,t21,AT6813
m10,d11,t22,AT6814
m10,d11,t23,AT6815
m10,d11,t24,AT6816
m10,d12,t1,AT6817
m10,d12,t2,AT6818
m10,d12,t3,AT6819
m10,d12,t4,AT6820
m10,d12,t5,AT6821
m10,d12,t6,AT6822
m10,d12,t7,AT6823
m10,d12,t8,AT6824
m10,d12,t9,AT6825
m10,d12,t10,AT6826
m10,d12,t11,AT6827
m10,d12,t12,AT6828
m10,d12,t13,AT6829
m10,d12,t14,AT6830
m10,d12,t15,AT6831
m10,d12,t16,AT6832
m10,d12,t17,AT6833
m10,d12,t18,AT6834
m10,d12,t19,AT6835
m10,d12,t20,AT6836
m10,d12,t21,AT6837
m10,d12,t22,AT6838
m10,d12,t23,AT6839
m10,d12,t24,AT6840
m10,d13,t1,AT6841
m10,d13,t2,AT6842
m10,d13,t3,AT6843
m10,d13,t4,AT6844
m10,d13,t5,AT6845
m10,d13,t6,AT6846
m10,d13,t7,AT6847
m10,d13,t8,AT6848
m10,d13,t9,AT6849
m10,d13,t10,AT6850
m10,d13,t11,AT6851
m10,d13,t12,AT6852
m10,d13,t13,AT6853
m10,d13,t14,AT6854
m10,d13,t15,AT6855
m10,d13,t16,AT6856
m10,d13,t17,AT6857
m10,d13,t18,AT6858
m10,d13,t19,AT6859
m10,d13,t20,AT6860
m10,d13,t21,AT6861
m10,d13,t22,AT6862
m10,d13,t23,AT6863
m10,d13,t24,AT6864
m10,d14,t1,AT6865
m10,d14,t2,AT6866
m10,d14,t3,AT6867
m10,d14,t4,AT6868
m10,d14,t5,AT6869
m10,d14,t6,AT6870
m10,d14,t7,AT6871
m10,d14,t8,AT6872
m10,d14,t9,AT6873
m10,d14,t10,AT6874
m10,d14,t11,AT6875
m10,d14,t12,AT6876
m10,d14,t13,AT6877
m10,d14,t14,AT6878
m10,d14,t15,AT6879
m10,d14,t16,AT6880
m10,d14,t17,AT6881
m10,d14,t18,AT6882
m10,d14,t19,AT6883
m10,d14,t20,AT6884
m10,d14,t21,AT6885
m10,d14,t22,AT6886
m10,d14,t23,AT6887
m10,d14,t24,AT6888
m10,d15,t1,AT6889
m10,d15,t2,AT6890
m10,d15,t3,AT6891
m10,d15,t4,AT6892
m10,d15,t5,AT6893
m10,d15,t6,AT6894
m10,d15,t7,AT6895
m10,d15,t8,AT6896
m10,d15,t9,AT6897
m10,d15,t10,AT6898
m10,d15,t11,AT6899
m10,d15,t12,AT6900
m10,d15,t13,AT6901
m10,d15,t14,AT6902
m10,d15,t15,AT6903
m10,d15,t16,AT6904
m10,d15,t17,AT6905
m10,d15,t18,AT6906
m10,d15,t19,AT6907
m10,d15,t20,AT6908
m10,d15,t21,AT6909
m10,d15,t22,AT6910
m10,d15,t23,AT6911
m10,d15,t24,AT6912
m10,d16,t1,AT6913
m10,d16,t2,AT6914
m10,d16,t3,AT6915
m10,d16,t4,AT6916
m10,d16,t5,AT6917
m10,d16,t6,AT6918
m10,d16,t7,AT6919
m10,d16,t8,AT6920
m10,d16,t9,AT6921
m10,d16,t10,AT6922
m10,d16,t11,AT6923
m10,d16,t12,AT6924
m10,d16,t13,AT6925
m10,d16,t14,AT6926
m10,d16,t15,AT6927
m10,d16,t16,AT6928
m10,d16,t17,AT6929
m10,d16,t18,AT6930
m10,d16,t19,AT6931
m10,d16,t20,AT6932
m10,d16,t21,AT6933
m10,d16,t22,AT6934
m10,d16,t23,AT6935
m10,d16,t24,AT6936
m10,d17,t1,AT6937
m10,d17,t2,AT6938
m10,d17,t3,AT6939
m10,d17,t4,AT6940
m10,d17,t5,AT6941
m10,d17,t6,AT6942
m10,d17,t7,AT6943
m10,d17,t8,AT6944
m10,d17,t9,AT6945
m10,d17,t10,AT6946
m10,d17,t11,AT6947
m10,d17,t12,AT6948
m10,d17,t13,AT6949
m10,d17,t14,AT6950
m10,d17,t15,AT6951
m10,d17,t16,AT6952
m10,d17,t17,AT6953
m10,d17,t18,AT6954
m10,d17,t19,AT6955
m10,d17,t20,AT6956
m10,d17,t21,AT6957
m10,d17,t22,AT6958
m10,d17,t23,AT6959
m10,d17,t24,AT6960
m10,d18,t1,AT6961
m10,d18,t2,AT6962
m10,d18,t3,AT6963
m10,d18,t4,AT6964
m10,d18,t5,AT6965
m10,d18,t6,AT6966
m10,d18,t7,AT6967
m10,d18,t8,AT6968
m10,d18,t9,AT6969
m10,d18,t10,AT6970
m10,d18,t11,AT6971
m10,d18,t12,AT6972
m10,d18,t13,AT6973
m10,d18,t14,AT6974
m10,d18,t15,AT6975
m10,d18,t16,AT6976
m10,d18,t17,AT6977
m10,d18,t18,AT6978
m10,d18,t19,AT6979
m10,d18,t20,AT6980
m10,d18,t21,AT6981
m10,d18,t22,AT6982
m10,d18,t23,AT6983
m10,d18,t24,AT6984
m10,d19,t1,AT6985
m10,d19,t2,AT6986
m10,d19,t3,AT6987
m10,d19,t4,AT6988
m10,d19,t5,AT6989
m10,d19,t6,AT6990
m10,d19,t7,AT6991
m10,d19,t8,AT6992
m10,d19,t9,AT6993
m10,d19,t10,AT6994
m10,d19,t11,AT6995
m10,d19,t12,AT6996
m10,d19,t13,AT6997
m10,d19,t14,AT6998
m10,d19,t15,AT6999
m10,d19,t16,AT7000
m10,d19,t17,AT7001
m10,d19,t18,AT7002
m10,d19,t19,AT7003
m10,d19,t20,AT7004
m10,d19,t21,AT7005
m10,d19,t22,AT7006
m10,d19,t23,AT7007
m10,d19,t24,AT7008
m10,d20,t1,AT7009
m10,d20,t2,AT7010
m10,d20,t3,AT7011
m10,d20,t4,AT7012
m10,d20,t5,AT7013
m10,d20,t6,AT7014
m10,d20,t7,AT7015
m10,d20,t8,AT7016
m10,d20,t9,AT7017
m10,d20,t10,AT7018
m10,d20,t11,AT7019
m10,d20,t12,AT7020
m10,d20,t13,AT7021
m10,d20,t14,AT7022
m10,d20,t15,AT7023
m10,d20,t16,AT7024
m10,d20,t17,AT7025
m10,d20,t18,AT7026
m10,d20,t19,AT7027
m10,d20,t20,AT7028
m10,d20,t21,AT7029
m10,d20,t22,AT7030
m10,d20,t23,AT7031
m10,d20,t24,AT7032
m10,d21,t1,AT7033
m10,d21,t2,AT7034
m10,d21,t3,AT7035
m10,d21,t4,AT7036
m10,d21,t5,AT7037
m10,d21,t6,AT7038
m10,d21,t7,AT7039
m10,d21,t8,AT7040
m10,d21,t9,AT7041
m10,d21,t10,AT7042
m10,d21,t11,AT7043
m10,d21,t12,AT7044
m10,d21,t13,AT7045
m10,d21,t14,AT7046
m10,d21,t15,AT7047
m10,d21,t16,AT7048
m10,d21,t17,AT7049
m10,d21,t18,AT7050
m10,d21,t19,AT7051
m10,d21,t20,AT7052
m10,d21,t21,AT7053
m10,d21,t22,AT7054
m10,d21,t23,AT7055
m10,d21,t24,AT7056
m10,d22,t1,AT7057
